time_s,accel_corrected_m_s2,vel_m_s,disp_m
6.5600,-2.014644,0.087469,0.232821
6.5700,-3.255538,0.061118,0.233564
6.5800,-3.539981,0.027140,0.234006
6.5900,-2.474766,-0.002933,0.234127
6.6000,-2.023524,-0.025425,0.233985
6.6100,-2.505342,-0.048069,0.233617
6.6200,-1.612321,-0.068657,0.233034
6.6300,-1.282047,-0.083129,0.232275
6.6400,-1.424325,-0.096661,0.231376
6.6500,-0.917677,-0.108371,0.230351
6.6600,-1.365327,-0.119786,0.229210
6.6700,-1.724302,-0.135234,0.227935
6.6800,-0.639936,-0.147056,0.226523
6.6900,-0.202732,-0.151269,0.225032
6.7000,-0.663154,-0.155598,0.223497
6.7100,-1.061135,-0.164220,0.221898
6.7200,-0.551818,-0.172284,0.220216
6.7300,0.195798,-0.174065,0.218484
6.7400,0.181299,-0.172179,0.216753
6.7500,-0.294448,-0.172745,0.215028
6.7600,0.439254,-0.172021,0.213304
6.7700,0.770962,-0.165970,0.211614
6.7800,1.081646,-0.156707,0.210001
6.7900,-0.491521,-0.153756,0.208449
6.8000,-0.238693,-0.157407,0.206893
6.8100,-0.383657,-0.160519,0.205303
6.8200,-0.746079,-0.166168,0.203670
6.8300,-2.229148,-0.181044,0.201934
6.8400,-1.945219,-0.201916,0.200019
6.8500,-1.244582,-0.217865,0.197920
6.8600,-0.436097,-0.226268,0.195699
6.8700,-0.802487,-0.232461,0.193406
6.8800,-2.431983,-0.248633,0.191000
6.8900,-1.890202,-0.270244,0.188406
6.9000,-2.433332,-0.291862,0.185595
6.9100,-3.429382,-0.321175,0.182530
6.9200,-2.829608,-0.352470,0.179162
6.9300,-2.858636,-0.380912,0.175495
6.9400,-2.477689,-0.407593,0.171553
6.9500,-2.200897,-0.430986,0.167360
6.9600,-0.976844,-0.446875,0.162970
6.9700,-0.825005,-0.455884,0.158457
6.9800,-0.888669,-0.464452,0.153855
6.9900,-0.343067,-0.470611,0.149180
7.0000,-0.959960,-0.477126,0.144441
7.0100,-0.805049,-0.485951,0.139625
7.0200,-0.413895,-0.492046,0.134736
7.0300,-0.318135,-0.495706,0.129797
7.0400,0.058141,-0.497006,0.124833
7.0500,2.043063,-0.486500,0.119916
7.0600,2.063589,-0.465967,0.115153
7.0700,1.126100,-0.450018,0.110573
7.0800,0.168241,-0.443547,0.106106
7.0900,-0.359764,-0.444504,0.101665
7.1000,-0.385042,-0.448228,0.097202
7.1100,0.406414,-0.448121,0.092720
7.1200,0.550113,-0.443339,0.088263
7.1300,1.256879,-0.434304,0.083874
7.1400,0.365740,-0.426191,0.079572
7.1500,-1.389762,-0.431311,0.075284
7.1600,-1.596654,-0.446243,0.070897
7.1700,-1.796258,-0.463208,0.066349
7.1800,-0.838448,-0.476381,0.061651
7.1900,-0.181231,-0.481479,0.056862
7.2000,0.728771,-0.478742,0.052061
7.2100,0.412495,-0.473035,0.047302
7.2200,-0.044252,-0.471194,0.042581
7.2300,-0.109795,-0.471964,0.037865
7.2400,-0.673496,-0.475881,0.033126
7.2500,-1.889421,-0.488695,0.028303
7.2600,-1.106669,-0.503676,0.023341
7.2700,-1.411240,-0.516265,0.018242
7.2800,-3.218247,-0.539413,0.012963
7.2900,-2.912189,-0.570065,0.007416
7.3000,-3.649626,-0.602874,0.001551
7.3100,-3.381767,-0.638031,-0.004653
7.3200,-3.065889,-0.670269,-0.011195
7.3300,-3.324678,-0.702222,-0.018057
7.3400,-2.935471,-0.733523,-0.025236
7.3500,-3.716690,-0.766784,-0.032738
7.3600,-2.977235,-0.800253,-0.040573
7.3700,-3.608876,-0.833184,-0.048740
7.3800,-4.293053,-0.872694,-0.057269
7.3900,-3.957714,-0.913947,-0.066203
7.4000,-3.042284,-0.948947,-0.075517
7.4100,-2.480901,-0.976563,-0.085145
7.4200,-1.353689,-0.995736,-0.095006
7.4300,-0.971320,-1.007361,-0.105022
7.4400,0.135368,-1.011541,-0.115116
7.4500,0.673506,-1.007497,-0.125211
7.4600,-0.243061,-1.005345,-0.135276
7.4700,0.422304,-1.004448,-0.145325
7.4800,1.446104,-0.995106,-0.155322
7.4900,1.664405,-0.979554,-0.165196
7.5000,1.863458,-0.961914,-0.174903
7.5100,2.344938,-0.940872,-0.184417
7.5200,2.154644,-0.918375,-0.193713
7.5300,2.044426,-0.897379,-0.202792
7.5400,2.462570,-0.874844,-0.211653
7.5500,2.690637,-0.849078,-0.220273
7.5600,4.736920,-0.811940,-0.228578
7.5700,5.038913,-0.763061,-0.236453
7.5800,5.045413,-0.712640,-0.243831
7.5900,4.711585,-0.663855,-0.250714
7.6000,4.377804,-0.618408,-0.257125
7.6100,4.638285,-0.573327,-0.263084
7.6200,5.274919,-0.523761,-0.268569
7.6300,6.444788,-0.465163,-0.273514
7.6400,6.891858,-0.398479,-0.277832
7.6500,5.242330,-0.337809,-0.281513
7.6600,3.309624,-0.295049,-0.284678
7.6700,1.764727,-0.269677,-0.287501
7.6800,2.134566,-0.250181,-0.290101
7.6900,2.104095,-0.228987,-0.292496
7.7000,2.102668,-0.207953,-0.294681
7.7100,0.888342,-0.192998,-0.296686
7.7200,-0.049663,-0.188805,-0.298595
7.7300,0.969294,-0.184207,-0.300460
7.7400,1.198897,-0.173366,-0.302248
7.7500,1.607024,-0.159336,-0.303911
7.7600,1.429732,-0.144152,-0.305429
7.7700,0.988918,-0.132059,-0.306810
7.7800,0.568212,-0.124274,-0.308092
7.7900,-0.195896,-0.122412,-0.309325
7.8000,-0.450478,-0.125644,-0.310565
7.8100,-0.288643,-0.129339,-0.311840
7.8200,0.058929,-0.130488,-0.313139
7.8300,0.463268,-0.127877,-0.314431
7.8400,-0.062571,-0.125874,-0.315700
7.8500,-1.082080,-0.131597,-0.316987
7.8600,-1.351949,-0.143767,-0.318364
7.8700,-0.261298,-0.151833,-0.319842
7.8800,0.857938,-0.148850,-0.321345
7.8900,2.667993,-0.131220,-0.322746
7.9000,3.660036,-0.099580,-0.323900
7.9100,3.339780,-0.064581,-0.324721
7.9200,3.403192,-0.030866,-0.325198
7.9300,4.078034,0.006540,-0.325319
7.9400,4.365084,0.048755,-0.325043
7.9500,4.350551,0.092334,-0.324338
7.9600,3.743359,0.132803,-0.323212
7.9700,2.839328,0.165717,-0.321719
7.9800,3.586865,0.197848,-0.319901
7.9900,4.323464,0.237399,-0.317725
8.0000,4.970090,0.283867,-0.315119
8.0100,5.031077,0.333873,-0.312030
8.0200,4.111309,0.379585,-0.308463
8.0300,3.306143,0.416672,-0.304482
8.0400,2.904390,0.447725,-0.300160
8.0500,1.362790,0.469061,-0.295576
8.0600,0.768738,0.479718,-0.290832
8.0700,1.280431,0.489964,-0.285983
8.0800,2.333891,0.508036,-0.280993
8.0900,0.427410,0.521842,-0.275844
8.1000,-0.668187,0.520638,-0.270632
8.1100,-0.732539,0.513635,-0.265460
8.1200,-2.002816,0.499958,-0.260392
8.1300,-2.053976,0.479674,-0.255494
8.1400,-2.335542,0.457726,-0.250807
8.1500,-2.723546,0.432431,-0.246356
8.1600,-1.536986,0.411128,-0.242139
8.1700,-1.792448,0.394481,-0.238110
8.1800,-1.166312,0.379687,-0.234240
8.1900,-1.127591,0.368218,-0.230500
8.2000,-1.054259,0.357309,-0.226872
8.2100,-0.953788,0.347268,-0.223350
8.2200,-1.640810,0.334295,-0.219942
8.2300,-2.938207,0.311400,-0.216713
8.2400,-2.424640,0.284586,-0.213733
8.2500,-2.908932,0.257918,-0.211021
8.2600,-1.381732,0.236465,-0.208549
8.2700,0.654115,0.232827,-0.206202
8.2800,1.405879,0.243127,-0.203823
8.2900,0.108300,0.250698,-0.201354
8.3000,0.650626,0.254492,-0.198828
8.3100,0.792468,0.261708,-0.196247
8.3200,0.660772,0.268974,-0.193593
8.3300,0.617202,0.275364,-0.190872
8.3400,0.958162,0.283241,-0.188079
8.3500,0.450524,0.290284,-0.185211
8.3600,0.709259,0.296083,-0.182279
8.3700,1.470587,0.306982,-0.179264
8.3800,1.979287,0.324232,-0.176108
8.3900,1.556940,0.341913,-0.172777
8.4000,0.972207,0.354558,-0.169295
8.4100,0.816526,0.363502,-0.165704
8.4200,0.712602,0.371148,-0.162031
8.4300,0.785121,0.378636,-0.158282
8.4400,0.701453,0.386069,-0.154459
8.4500,0.268927,0.390921,-0.150574
8.4600,-0.755831,0.388487,-0.146677
8.4700,-0.930392,0.380055,-0.142834
8.4800,-0.374852,0.373529,-0.139066
8.4900,0.174237,0.372526,-0.135336
8.5000,1.161192,0.379203,-0.131577
8.5100,0.824019,0.389129,-0.127735
8.5200,1.862705,0.402563,-0.123777
8.5300,1.317540,0.418464,-0.119672
8.5400,0.294665,0.426525,-0.115447
8.5500,1.126420,0.433631,-0.111146
8.5600,1.321062,0.445868,-0.106749
8.5700,2.236125,0.463654,-0.102201
8.5800,2.494278,0.487306,-0.097446
8.5900,2.261464,0.511085,-0.092454
8.6000,2.483992,0.534812,-0.087225
8.6100,2.201244,0.558238,-0.081759
8.6200,2.618946,0.582339,-0.076057
8.6300,2.918097,0.610024,-0.070095
8.6400,2.064649,0.634938,-0.063870
8.6500,1.663538,0.653579,-0.057427
8.6600,1.735575,0.670575,-0.050807
8.6700,2.512620,0.691816,-0.043995
8.6800,2.322351,0.715990,-0.036956
8.6900,2.513634,0.740170,-0.029675
8.7000,2.884626,0.767162,-0.022138
8.7100,4.182334,0.802496,-0.014290
8.7200,3.562786,0.841222,-0.006071
8.7300,3.390150,0.875987,0.002515
8.7400,3.427037,0.910073,0.011445
8.7500,2.828052,0.941348,0.020702
8.7600,0.955089,0.960264,0.030210
8.7700,0.286807,0.966473,0.039844
8.7800,0.353457,0.969675,0.049525
8.7900,0.177116,0.972327,0.059235
8.8000,-0.483179,0.970797,0.068950
8.8100,-2.277441,0.956994,0.078589
8.8200,-1.447318,0.938370,0.088066
8.8300,-2.285454,0.919706,0.097356
8.8400,-2.247140,0.897043,0.106440
8.8500,-2.111898,0.875248,0.115302
8.8600,-1.426416,0.857557,0.123966
8.8700,-1.685135,0.841999,0.132463
8.8800,-2.134471,0.822901,0.140788
8.8900,-2.416895,0.800144,0.148903
8.9000,-2.759330,0.774263,0.156775
8.9100,-2.661272,0.747160,0.164382
8.9200,-1.896198,0.724373,0.171740
8.9300,-1.808630,0.705848,0.178891
8.9400,-0.586452,0.693873,0.185890
8.9500,-1.513195,0.683375,0.192776
8.9600,-1.830375,0.666657,0.199526
8.9700,-2.194431,0.646533,0.206092
8.9800,-2.376495,0.623678,0.212443
8.9900,-1.547972,0.604056,0.218582
9.0000,-2.388806,0.584372,0.224524
9.0100,-4.277327,0.551041,0.230201
9.0200,-4.860698,0.505351,0.235483
9.0300,-4.672310,0.457686,0.240298
9.0400,-3.933827,0.414656,0.244660
9.0500,-4.104495,0.374464,0.248605
9.0600,-2.763042,0.340126,0.252178
9.0700,-2.257504,0.315023,0.255454
9.0800,-2.429632,0.291588,0.258487
9.0900,-2.839100,0.265244,0.261271
9.1000,-1.996926,0.241064,0.263803
9.1100,-0.696559,0.227597,0.266146
9.1200,-0.708491,0.220571,0.268387
9.1300,-0.359085,0.215233,0.270566
9.1400,-0.441927,0.211228,0.272698
9.1500,-0.430312,0.206867,0.274789
9.1600,0.496944,0.207200,0.276859
9.1700,-0.666077,0.206355,0.278927
9.1800,-0.296808,0.201540,0.280966
9.1900,-0.373650,0.198188,0.282965
9.2000,0.529050,0.198965,0.284951
9.2100,0.845127,0.205836,0.286975
9.2200,0.146377,0.210793,0.289058
9.2300,0.357940,0.213315,0.291179
9.2400,0.764305,0.218926,0.293340
9.2500,1.138404,0.228440,0.295577
9.2600,0.808305,0.238173,0.297910
9.2700,0.137923,0.242904,0.300315
9.2800,-0.467377,0.241257,0.302736
9.2900,-0.505894,0.236391,0.305124
9.3000,-1.127205,0.228225,0.307447
9.3100,-1.981032,0.212684,0.309652
9.3200,-2.186110,0.191848,0.311674
9.3300,-3.024872,0.165793,0.313463
9.3400,-2.191765,0.139710,0.314990
9.3500,-1.707494,0.120214,0.316290
9.3600,-2.869180,0.097331,0.317377
9.3700,-2.418926,0.070890,0.318219
9.3800,-1.538286,0.051104,0.318828
9.3900,-2.038823,0.033218,0.319250
9.4000,-1.267790,0.016685,0.319500
9.4100,-2.191744,-0.000612,0.319580
9.4200,-2.011431,-0.021628,0.319469
9.4300,-2.496874,-0.044170,0.319140
9.4400,-2.895977,-0.071134,0.318563
9.4500,-2.205603,-0.096642,0.317724
9.4600,-2.216517,-0.118752,0.316647
9.4700,-1.361699,-0.136643,0.315370
9.4800,-0.493270,-0.145918,0.313958
9.4900,-0.327455,-0.150022,0.312478
9.5000,0.417724,-0.149571,0.310980
9.5100,-0.270738,-0.148836,0.309488
9.5200,-0.799625,-0.154187,0.307973
9.5300,-0.328232,-0.159827,0.306403
9.5400,0.003147,-0.161452,0.304796
9.5500,-1.097173,-0.166922,0.303154
9.5600,-1.200426,-0.178410,0.301428
9.5700,-0.830767,-0.188566,0.299593
9.5800,-0.858958,-0.197015,0.297665
9.5900,-0.411137,-0.203365,0.295663
9.6000,-0.989116,-0.210367,0.293594
9.6100,-2.557706,-0.228101,0.291402
9.6200,-2.672477,-0.254252,0.288990
9.6300,-2.948749,-0.282358,0.286307
9.6400,-2.683085,-0.310517,0.283343
9.6500,-2.103333,-0.334449,0.280118
9.6600,-1.812065,-0.354026,0.276676
9.6700,-1.344797,-0.369810,0.273057
9.6800,0.488905,-0.374090,0.269337
9.6900,1.046089,-0.366415,0.265635
9.7000,-0.141526,-0.361892,0.261993
9.7100,0.329313,-0.360953,0.258379
9.7200,0.978779,-0.354413,0.254802
9.7300,1.749722,-0.340770,0.251326
9.7400,1.448435,-0.324779,0.247998
9.7500,1.461076,-0.310232,0.244823
9.7600,1.448074,-0.295686,0.241794
9.7700,1.677391,-0.280059,0.238915
9.7800,1.844532,-0.262449,0.236202
9.7900,1.643805,-0.245007,0.233665
9.8000,1.020173,-0.231688,0.231282
9.8100,1.209620,-0.220539,0.229020
9.8200,1.581342,-0.206584,0.226885
9.8300,0.736328,-0.194995,0.224877
9.8400,0.186217,-0.190383,0.222950
9.8500,0.976109,-0.184571,0.221075
9.8600,0.992119,-0.174730,0.219279
9.8700,1.063259,-0.164453,0.217583
9.8800,0.380144,-0.157236,0.215974
9.8900,-1.444421,-0.162557,0.214375
9.9000,-1.967899,-0.179619,0.212665
9.9100,-2.496155,-0.201939,0.210757
9.9200,-3.714291,-0.232992,0.208582
9.9300,-4.266239,-0.272894,0.206053
9.9400,-4.221818,-0.315334,0.203112
9.9500,-3.967798,-0.356283,0.199754
9.9600,-3.362543,-0.392934,0.196007
9.9700,-2.543842,-0.422466,0.191930
9.9800,-1.638941,-0.443380,0.187601
9.9900,-1.292481,-0.458037,0.183094
10.0000,-1.719330,-0.473096,0.178438
10.0100,-0.947862,-0.486432,0.173641
10.0200,-0.779406,-0.495069,0.168733
10.0300,-0.427496,-0.501103,0.163752
10.0400,-0.379969,-0.505140,0.158721
10.0500,-0.482076,-0.509451,0.153648
10.0600,-0.015234,-0.511937,0.148541
10.0700,-0.100001,-0.512513,0.143419
10.0800,0.257350,-0.511727,0.138298
10.0900,-0.457424,-0.512727,0.133176
10.1000,-1.005924,-0.520044,0.128012
10.1100,-1.531512,-0.532731,0.122748
10.1200,-1.562876,-0.548203,0.117343
10.1300,-1.025311,-0.561144,0.111796
10.1400,0.288934,-0.564826,0.106167
10.1500,0.635643,-0.560203,0.100541
10.1600,0.081204,-0.556619,0.094957
10.1700,-0.499427,-0.558710,0.089381
10.1800,-0.936234,-0.565888,0.083758
10.1900,-0.122875,-0.571184,0.078072
10.2000,-0.427012,-0.573933,0.072347
10.2100,-0.888888,-0.580512,0.066575
10.2200,-0.231104,-0.586112,0.060741
10.2300,-1.021988,-0.592378,0.054849
10.2400,-1.000879,-0.602492,0.048875
10.2500,-1.220674,-0.613600,0.042794
10.2600,-0.049618,-0.619951,0.036626
10.2700,1.000922,-0.615195,0.030451
10.2800,0.604040,-0.607170,0.024339
10.2900,1.367923,-0.597310,0.018316
10.3000,1.859958,-0.581171,0.012424
10.3100,1.629237,-0.563725,0.006700
10.3200,0.985283,-0.550652,0.001128
10.3300,0.682760,-0.542312,-0.004337
10.3400,0.687143,-0.535463,-0.009726
10.3500,0.565351,-0.529200,-0.015049
10.3600,0.848342,-0.522132,-0.020306
10.3700,0.543582,-0.515172,-0.025492
10.3800,0.078356,-0.512062,-0.030629
10.3900,-0.015144,-0.511746,-0.035748
10.4000,0.020154,-0.511721,-0.040865
10.4100,-0.737759,-0.515309,-0.046000
10.4200,-1.429600,-0.526146,-0.051207
10.4300,-2.095853,-0.543773,-0.056557
10.4400,-2.393702,-0.566221,-0.062107
10.4500,-2.810140,-0.592240,-0.067899
10.4600,-2.974634,-0.621164,-0.073966
10.4700,-2.667682,-0.649376,-0.080319
10.4800,-2.739581,-0.676412,-0.086948
10.4900,-1.977094,-0.699995,-0.093830
10.5000,-2.515116,-0.722456,-0.100942
10.5100,-1.960564,-0.744835,-0.108279
10.5200,-1.503944,-0.762157,-0.115814
10.5300,-2.519095,-0.782273,-0.123536
10.5400,-3.054958,-0.810143,-0.131498
10.5500,-3.278874,-0.841812,-0.139758
10.5600,-2.394606,-0.870179,-0.148318
10.5700,-1.504142,-0.889673,-0.157117
10.5800,-0.871191,-0.901550,-0.166073
10.5900,0.409016,-0.903861,-0.175100
10.6000,0.445088,-0.899590,-0.184117
10.6100,0.668052,-0.894024,-0.193085
10.6200,0.900521,-0.886182,-0.201986
10.6300,1.504237,-0.874158,-0.210788
10.6400,1.855432,-0.857359,-0.219446
10.6500,1.118532,-0.842490,-0.227945
10.6600,1.628415,-0.828755,-0.236301
10.6700,1.367071,-0.813778,-0.244514
10.6800,0.623602,-0.803824,-0.252602
10.6900,1.418895,-0.793612,-0.260589
10.7000,2.520153,-0.773916,-0.268427
10.7100,2.883196,-0.746900,-0.276031
10.7200,2.997169,-0.717498,-0.283353
10.7300,2.518069,-0.689922,-0.290390
10.7400,1.909105,-0.667786,-0.297178
10.7500,1.244416,-0.652018,-0.303777
10.7600,1.478170,-0.638405,-0.310230
10.7700,1.771493,-0.622157,-0.316532
10.7800,1.599195,-0.605303,-0.322670
10.7900,2.153163,-0.586542,-0.328629
10.8000,2.493437,-0.563309,-0.334378
10.8100,2.753040,-0.537076,-0.339880
10.8200,3.352183,-0.506550,-0.345098
10.8300,3.256101,-0.473509,-0.349998
10.8400,3.266040,-0.440898,-0.354571
10.8500,2.953707,-0.409799,-0.358824
10.8600,3.828834,-0.375887,-0.362752
10.8700,3.472367,-0.339381,-0.366329
10.8800,3.640045,-0.303819,-0.369545
10.8900,3.835950,-0.266439,-0.372396
10.9000,5.029524,-0.222111,-0.374839
10.9100,4.924966,-0.172339,-0.376811
10.9200,4.078459,-0.127322,-0.378309
10.9300,3.380647,-0.090026,-0.379396
10.9400,3.774464,-0.054251,-0.380117
10.9500,3.282303,-0.018967,-0.380484
10.9600,2.694644,0.010918,-0.380524
10.9700,1.195498,0.030369,-0.380317
10.9800,0.707656,0.039884,-0.379966
10.9900,1.193796,0.049392,-0.379520
11.0000,1.050620,0.060614,-0.378970
11.0100,0.940524,0.070570,-0.378314
11.0200,0.981417,0.080179,-0.377560
11.0300,-0.205382,0.084059,-0.376739
11.0400,0.518578,0.085625,-0.375890
11.0500,1.338307,0.094910,-0.374988
11.0600,1.288131,0.108042,-0.373973
11.0700,0.450528,0.116735,-0.372849
11.0800,0.579436,0.121885,-0.371656
11.0900,0.367793,0.126621,-0.370413
11.1000,-0.714971,0.124885,-0.369156
11.1100,-0.810331,0.117259,-0.367945
11.1200,-1.078359,0.107815,-0.366820
11.1300,-0.896080,0.097943,-0.365791
11.1400,-0.520967,0.090858,-0.364847
11.1500,-0.176418,0.087371,-0.363956
11.1600,-0.558648,0.083696,-0.363101
11.1700,-1.205389,0.074876,-0.362308
11.1800,-2.252381,0.057587,-0.361645
11.1900,-3.450656,0.029072,-0.361212
11.2000,-4.366667,-0.010015,-0.361117
11.2100,-4.953082,-0.056614,-0.361450
11.2200,-3.878498,-0.100772,-0.362237
11.2300,-3.688722,-0.138608,-0.363434
11.2400,-3.689196,-0.175497,-0.365004
11.2500,-2.950634,-0.208697,-0.366925
11.2600,-2.258548,-0.234742,-0.369142
11.2700,-2.018042,-0.256125,-0.371597
11.2800,-1.273211,-0.272582,-0.374240
11.2900,-0.486188,-0.281379,-0.377010
11.3000,0.573103,-0.280944,-0.379822
11.3100,1.853155,-0.268813,-0.382571
11.3200,2.657267,-0.246261,-0.385146
11.3300,3.211486,-0.216917,-0.387462
11.3400,4.406474,-0.178827,-0.389441
11.3500,4.448694,-0.134551,-0.391007
11.3600,4.066097,-0.091977,-0.392140
11.3700,3.993586,-0.051679,-0.392858
11.3800,4.453606,-0.009443,-0.393164
11.3900,3.842193,0.032036,-0.393051
11.4000,3.637097,0.069432,-0.392544
11.4100,2.710076,0.101168,-0.391691
11.4200,2.514665,0.127292,-0.390548
11.4300,2.907123,0.154401,-0.389140
11.4400,3.125252,0.184563,-0.387445
11.4500,2.967128,0.215025,-0.385447
11.4600,2.747879,0.243600,-0.383154
11.4700,2.536527,0.270022,-0.380586
11.4800,2.428174,0.294845,-0.377762
11.4900,2.593771,0.319955,-0.374688
11.5000,2.646617,0.346157,-0.371357
11.5100,2.261393,0.370697,-0.367773
11.5200,1.158500,0.387796,-0.363980
11.5300,1.275694,0.399967,-0.360041
11.5400,0.986160,0.411277,-0.355985
11.5500,0.810051,0.420258,-0.351828
11.5600,0.783487,0.428225,-0.347585
11.5700,1.055949,0.437423,-0.343257
11.5800,0.759824,0.446502,-0.338837
11.5900,0.138629,0.450994,-0.334350
11.6000,0.642083,0.454897,-0.329820
11.6100,0.390509,0.460060,-0.325246
11.6200,0.250855,0.463267,-0.320629
11.6300,-0.576706,0.461638,-0.316004
11.6400,0.042809,0.458968,-0.311401
11.6500,-0.318507,0.457590,-0.306819
11.6600,-0.813189,0.451931,-0.302271
11.6700,-0.181212,0.446959,-0.297777
11.6800,-0.174717,0.445180,-0.293316
11.6900,0.102381,0.444818,-0.288866
11.7000,0.014474,0.445402,-0.284415
11.7100,0.224075,0.446595,-0.279955
11.7200,0.064718,0.448039,-0.275482
11.7300,-0.183184,0.447447,-0.271004
11.7400,-0.818796,0.442437,-0.266555
11.7500,-1.029594,0.433195,-0.262177
11.7600,-0.231662,0.426889,-0.257876
11.7700,-0.307416,0.424193,-0.253621
11.7800,-0.210338,0.421604,-0.249392
11.7900,-1.406945,0.413518,-0.245216
11.8000,-1.171966,0.400623,-0.241145
11.8100,-0.203206,0.393748,-0.237174
11.8200,0.048578,0.392974,-0.233240
11.8300,0.660260,0.396519,-0.229292
11.8400,0.110177,0.400371,-0.225308
11.8500,-0.234238,0.399751,-0.221307
11.8600,-0.449316,0.396333,-0.217327
11.8700,-0.774583,0.390213,-0.213394
11.8800,-0.195964,0.385361,-0.209516
11.8900,-0.797623,0.380393,-0.205688
11.9000,-0.282843,0.374990,-0.201911
11.9100,-0.001792,0.373567,-0.198168
11.9200,-0.560507,0.370756,-0.194446
11.9300,-0.555056,0.365178,-0.190767
11.9400,-0.444769,0.360179,-0.187140
11.9500,-0.206848,0.356921,-0.183554
11.9600,-0.390759,0.353933,-0.180000
11.9700,0.039080,0.352174,-0.176470
11.9800,0.262110,0.353680,-0.172940
11.9900,0.403526,0.357008,-0.169387
12.0000,0.487852,0.361465,-0.165795
12.0100,0.762463,0.367717,-0.162149
12.0200,0.210777,0.372583,-0.158447
12.0300,-0.266295,0.372305,-0.154723
12.0400,0.161329,0.371781,-0.151002
12.0500,1.432359,0.379749,-0.147245
12.0600,1.971571,0.396769,-0.143362
12.0700,1.932924,0.416291,-0.139297
12.0800,1.707447,0.434493,-0.135043
12.0900,1.672632,0.451393,-0.130613
12.1000,2.094059,0.470227,-0.126005
12.1100,2.370062,0.492547,-0.121191
12.1200,1.779342,0.513294,-0.116162
12.1300,1.249172,0.528437,-0.110954
12.1400,0.802158,0.538694,-0.105618
12.1500,0.124211,0.543326,-0.100208
12.1600,-0.028322,0.543805,-0.094772
12.1700,0.013885,0.543733,-0.089334
12.1800,0.146794,0.544536,-0.083893
12.1900,-0.501651,0.542762,-0.078457
12.2000,-1.958126,0.530463,-0.073090
12.2100,-2.248123,0.509432,-0.067891
12.2200,-1.557335,0.490404,-0.062892
12.2300,-2.058978,0.472323,-0.058078
12.2400,-2.325507,0.450400,-0.053465
12.2500,-2.961241,0.423967,-0.049093
12.2600,-2.678710,0.395767,-0.044994
12.2700,-2.973402,0.367506,-0.041178
12.2800,-3.577620,0.334751,-0.037666
12.2900,-2.861401,0.302556,-0.034480
12.3000,-2.821586,0.274141,-0.031596
12.3100,-2.986389,0.245101,-0.029000
12.3200,-3.661578,0.211862,-0.026715
12.3300,-3.777210,0.174668,-0.024783
12.3400,-2.924096,0.141161,-0.023204
12.3500,-3.004205,0.111520,-0.021940
12.3600,-3.844630,0.077275,-0.020996
12.3700,-2.479856,0.045653,-0.020382
12.3800,-1.986311,0.023322,-0.020037
12.3900,-1.989951,0.003441,-0.019903
12.4000,-1.666646,-0.014842,-0.019960
12.4100,-1.347698,-0.029914,-0.020184
12.4200,-0.993452,-0.041620,-0.020541
12.4300,-0.335606,-0.048265,-0.020991
12.4400,0.027112,-0.049807,-0.021481
12.4500,-0.035045,-0.049847,-0.021979
12.4600,-0.280058,-0.051423,-0.022486
12.4700,-0.018246,-0.052914,-0.023007
12.4800,1.700816,-0.044501,-0.023494
12.4900,2.063948,-0.025677,-0.023845
12.5000,2.180578,-0.004455,-0.023996
12.5100,2.074337,0.016820,-0.023934
12.5200,2.034371,0.037363,-0.023663
12.5300,2.274324,0.058907,-0.023182
12.5400,2.243512,0.081496,-0.022480
12.5500,2.153198,0.103480,-0.021555
12.5600,1.946883,0.123980,-0.020418
12.5700,1.589920,0.141664,-0.019090
12.5800,1.037738,0.154802,-0.017607
12.5900,0.927366,0.164628,-0.016010
12.6000,0.385318,0.171191,-0.014331
12.6100,0.733357,0.176785,-0.012591
12.6200,0.361822,0.182260,-0.010796
12.6300,-0.406888,0.182035,-0.008974
12.6400,-0.973799,0.175132,-0.007189
12.6500,-1.347923,0.163523,-0.005495
12.6600,-1.801488,0.147776,-0.003939
12.6700,-2.106777,0.128235,-0.002559
12.6800,-1.623640,0.109583,-0.001370
12.6900,-1.504957,0.093940,-0.000352
12.7000,-1.940177,0.076714,0.000501
12.7100,-2.209089,0.055968,0.001165
12.7200,-2.056606,0.034639,0.001618
12.7300,-2.045464,0.014129,0.001862
12.7400,-2.305274,-0.007625,0.001894
12.7500,-1.631914,-0.027311,0.001719
12.7600,-1.292351,-0.041932,0.001373
12.7700,-1.133950,-0.054064,0.000893
12.7800,-1.355065,-0.066509,0.000290
12.7900,-1.170791,-0.079138,-0.000438
12.8000,-0.835654,-0.089170,-0.001279
12.8100,-0.735867,-0.097028,-0.002210
12.8200,-0.145690,-0.101436,-0.003203
12.8300,0.880409,-0.097762,-0.004199
12.8400,1.627316,-0.085223,-0.005114
12.8500,1.668504,-0.068744,-0.005883
12.8600,1.959438,-0.050605,-0.006480
12.8700,2.364966,-0.028983,-0.006878
12.8800,2.659253,-0.003861,-0.007042
12.8900,2.383361,0.021352,-0.006955
12.9000,1.893848,0.042738,-0.006634
12.9100,2.048521,0.062449,-0.006109
12.9200,1.889021,0.082137,-0.005386
12.9300,1.667183,0.099918,-0.004475
12.9400,2.255547,0.119532,-0.003378
12.9500,2.408902,0.142854,-0.002066
12.9600,2.542140,0.167609,-0.000514
12.9700,2.453853,0.192589,0.001287
12.9800,2.165803,0.215688,0.003329
12.9900,1.253427,0.232784,0.005571
13.0000,0.763408,0.242868,0.007949
