time_s,accel_corrected_m_s2,vel_m_s,disp_m
6.5400,2.059970,-0.329681,0.103399
6.5500,1.757332,-0.310594,0.100197
6.5600,2.774226,-0.287937,0.097205
6.5700,1.822057,-0.264955,0.094440
6.5800,2.329905,-0.244195,0.091894
6.5900,0.948929,-0.227801,0.089534
6.6000,0.783044,-0.219141,0.087300
6.6100,1.613742,-0.207157,0.085168
6.6200,2.267013,-0.187754,0.083194
6.6300,1.181903,-0.170509,0.081402
6.6400,3.119587,-0.149002,0.079805
6.6500,2.462947,-0.121089,0.078454
6.6600,1.469202,-0.101428,0.077342
6.6700,-0.182541,-0.094995,0.076360
6.6800,0.125351,-0.095281,0.075408
6.6900,0.708453,-0.091112,0.074476
6.7000,1.134771,-0.081896,0.073611
6.7100,1.058631,-0.070929,0.072847
6.7200,0.680928,-0.062231,0.072181
6.7300,0.582460,-0.055914,0.071591
6.7400,0.252653,-0.051738,0.071052
6.7500,1.817840,-0.041386,0.070587
6.7600,3.902755,-0.012783,0.070316
6.7700,2.021452,0.016838,0.070336
6.7800,-0.189000,0.026000,0.070550
6.7900,-1.392386,0.018093,0.070771
6.8000,-3.031234,-0.004025,0.070841
6.8100,-5.086646,-0.044614,0.070598
6.8200,-3.820797,-0.089151,0.069929
6.8300,-3.705735,-0.126784,0.068849
6.8400,-2.453069,-0.157578,0.067428
6.8500,-0.439757,-0.172042,0.065780
6.8600,-1.076339,-0.179623,0.064021
6.8700,-1.031116,-0.190160,0.062172
6.8800,-1.201086,-0.201321,0.060215
6.8900,-0.490673,-0.209780,0.058159
6.9000,-2.221591,-0.223341,0.055994
6.9100,-4.183044,-0.255364,0.053600
6.9200,-3.697200,-0.294765,0.050850
6.9300,-1.845319,-0.322478,0.047763
6.9400,-1.275623,-0.338083,0.044461
6.9500,-1.404718,-0.351484,0.041013
6.9600,-1.337945,-0.365198,0.037429
6.9700,-1.971941,-0.381747,0.033695
6.9800,-0.473897,-0.393976,0.029816
6.9900,1.685662,-0.387917,0.025907
7.0000,3.281204,-0.363083,0.022152
7.0100,3.320125,-0.330076,0.018686
7.0200,4.865152,-0.289150,0.015590
7.0300,5.978183,-0.234933,0.012969
7.0400,4.249628,-0.183794,0.010876
7.0500,4.454195,-0.140275,0.009255
7.0600,4.688756,-0.094560,0.008081
7.0700,5.154032,-0.045347,0.007381
7.0800,4.968616,0.005267,0.007181
7.0900,3.210663,0.046163,0.007438
7.1000,3.198650,0.078210,0.008060
7.1100,0.849669,0.098451,0.008943
7.1200,1.446094,0.109930,0.009985
7.1300,1.822408,0.126273,0.011166
7.1400,2.616297,0.148466,0.012540
7.1500,1.715995,0.170128,0.014133
7.1600,0.807226,0.182744,0.015897
7.1700,-0.189108,0.185834,0.017740
7.1800,-0.158801,0.184095,0.019590
7.1900,0.554354,0.186072,0.021441
7.2000,0.602345,0.191856,0.023330
7.2100,-0.240052,0.193667,0.025258
7.2200,-2.491429,0.180010,0.027126
7.2300,-3.321809,0.150944,0.028781
7.2400,-4.509936,0.111785,0.030095
7.2500,-3.917569,0.069648,0.031002
7.2600,-4.065783,0.029731,0.031499
7.2700,-1.853207,0.000136,0.031648
7.2800,-1.409360,-0.016177,0.031568
7.2900,0.839012,-0.019029,0.031392
7.3000,2.497657,-0.002345,0.031285
7.3100,2.480459,0.022545,0.031386
7.3200,2.619564,0.048045,0.031739
7.3300,-0.413455,0.059076,0.032275
7.3400,0.083868,0.057428,0.032857
7.3500,-0.764441,0.054025,0.033414
7.3600,-1.121369,0.044596,0.033908
7.3700,-1.948442,0.029247,0.034277
7.3800,-0.865164,0.015179,0.034499
7.3900,-1.266698,0.004520,0.034597
7.4000,-1.800038,-0.010814,0.034566
7.4100,-2.289473,-0.031262,0.034356
7.4200,-1.814276,-0.051780,0.033940
7.4300,-1.073435,-0.066219,0.033350
7.4400,-1.371752,-0.078445,0.032627
7.4500,-1.442065,-0.092514,0.031772
7.4600,-0.753299,-0.103491,0.030792
7.4700,-1.241287,-0.113464,0.029707
7.4800,-1.903591,-0.129188,0.028494
7.4900,-0.000952,-0.138711,0.027155
7.5000,-0.023173,-0.138831,0.025767
7.5100,-1.831903,-0.148107,0.024332
7.5200,-2.862921,-0.171581,0.022734
7.5300,-3.270762,-0.202249,0.020865
7.5400,-2.250224,-0.229854,0.018704
7.5500,-1.625758,-0.249234,0.016309
7.5600,0.781895,-0.253453,0.013795
7.5700,0.791799,-0.245585,0.011300
7.5800,0.797122,-0.237640,0.008884
7.5900,1.216716,-0.227571,0.006558
7.6000,2.232109,-0.210327,0.004368
7.6100,2.819206,-0.185070,0.002391
7.6200,1.047751,-0.165736,0.000637
7.6300,1.905774,-0.150968,-0.000946
7.6400,2.337740,-0.129750,-0.002350
7.6500,2.289452,-0.106615,-0.003532
7.6600,1.120501,-0.089565,-0.004512
7.6700,0.833579,-0.079794,-0.005359
7.6800,0.818322,-0.071535,-0.006116
7.6900,1.548464,-0.059701,-0.006772
7.7000,1.294949,-0.045484,-0.007298
7.7100,0.223553,-0.037891,-0.007715
7.7200,0.524946,-0.034149,-0.008075
7.7300,1.148215,-0.025783,-0.008375
7.7400,0.381109,-0.018136,-0.008594
7.7500,1.300654,-0.009728,-0.008734
7.7600,2.250343,0.008027,-0.008742
7.7700,1.442024,0.026489,-0.008570
7.7800,1.304741,0.040223,-0.008236
7.7900,0.248608,0.047990,-0.007795
7.8000,0.824042,0.053353,-0.007288
7.8100,2.453669,0.069742,-0.006673
7.8200,2.357821,0.093799,-0.005855
7.8300,0.863395,0.109905,-0.004837
7.8400,1.453536,0.121490,-0.003680
7.8500,0.322985,0.130372,-0.002420
7.8600,-0.626233,0.128856,-0.001124
7.8700,-1.895984,0.116245,0.000101
7.8800,-0.037218,0.106579,0.001216
7.8900,-0.122769,0.105779,0.002277
7.9000,-1.732024,0.096505,0.003289
7.9100,-2.374856,0.075971,0.004151
7.9200,-1.730649,0.055443,0.004808
7.9300,-0.633460,0.043623,0.005304
7.9400,-0.436554,0.038273,0.005713
7.9500,-2.118843,0.025496,0.006032
7.9600,-2.606642,0.001868,0.006169
7.9700,-2.796155,-0.025146,0.006052
7.9800,-2.489773,-0.051575,0.005669
7.9900,-2.252495,-0.075287,0.005034
8.0000,-2.947297,-0.101286,0.004151
8.0100,-3.026567,-0.131155,0.002989
8.0200,-4.145386,-0.167015,0.001498
8.0300,-5.456963,-0.215027,-0.000412
8.0400,-5.647373,-0.270548,-0.002840
8.0500,-4.903332,-0.323302,-0.005809
8.0600,-2.494250,-0.360290,-0.009227
8.0700,-0.761397,-0.376568,-0.012911
8.0800,0.749675,-0.376626,-0.016677
8.0900,2.016736,-0.362794,-0.020374
8.1000,1.143434,-0.346994,-0.023923
8.1100,1.318732,-0.334683,-0.027332
8.1200,2.649376,-0.314842,-0.030579
8.1300,1.989741,-0.291647,-0.033612
8.1400,3.611596,-0.263640,-0.036388
8.1500,1.597086,-0.237597,-0.038894
8.1600,-0.394395,-0.231583,-0.041240
8.1700,-1.338005,-0.240245,-0.043599
8.1800,-1.560465,-0.254737,-0.046074
8.1900,-1.970133,-0.272390,-0.048710
8.2000,-2.155122,-0.293017,-0.051537
8.2100,-2.401725,-0.315801,-0.054581
8.2200,-2.009271,-0.337856,-0.057849
8.2300,-2.477534,-0.360290,-0.061340
8.2400,-1.119198,-0.378274,-0.065033
8.2500,-0.084408,-0.384292,-0.068846
8.2600,0.941462,-0.380006,-0.072667
8.2700,0.168922,-0.374454,-0.076439
8.2800,-0.998031,-0.378600,-0.080205
8.2900,1.015346,-0.378513,-0.083990
8.3000,0.904318,-0.368915,-0.087727
8.3100,1.214088,-0.358323,-0.091364
8.3200,2.027476,-0.342115,-0.094866
8.3300,2.182374,-0.321066,-0.098182
8.3400,2.305130,-0.298629,-0.101280
8.3500,1.972084,-0.277242,-0.104159
8.3600,1.283969,-0.260962,-0.106851
8.3700,1.450038,-0.247292,-0.109392
8.3800,1.089706,-0.234593,-0.111801
8.3900,2.529739,-0.216496,-0.114057
8.4000,2.397601,-0.191859,-0.116098
8.4100,3.155559,-0.164094,-0.117878
8.4200,2.150533,-0.137563,-0.119386
8.4300,2.194468,-0.115838,-0.120654
8.4400,2.106778,-0.094332,-0.121704
8.4500,0.812675,-0.079735,-0.122575
8.4600,0.288112,-0.074231,-0.123345
8.4700,-0.890258,-0.077242,-0.124102
8.4800,-0.462772,-0.084007,-0.124908
8.4900,-0.287780,-0.087759,-0.125767
8.5000,1.682152,-0.080788,-0.126610
8.5100,2.036091,-0.062196,-0.127325
8.5200,1.417099,-0.044930,-0.127860
8.5300,0.713253,-0.034279,-0.128256
8.5400,0.636399,-0.027530,-0.128565
8.5500,2.709297,-0.010802,-0.128757
8.5600,2.469757,0.015093,-0.128736
8.5700,1.511895,0.035002,-0.128485
8.5800,0.892407,0.047023,-0.128075
8.5900,1.643811,0.059704,-0.127541
8.6000,1.223710,0.074042,-0.126873
8.6100,0.206934,0.081195,-0.126096
8.6200,-0.078317,0.081838,-0.125281
8.6300,-0.401095,0.079441,-0.124475
8.6400,-1.100245,0.071934,-0.123718
8.6500,-1.191126,0.060478,-0.123056
8.6600,-1.032138,0.049361,-0.122507
8.6700,-1.004491,0.039178,-0.122064
8.6800,-0.168412,0.033314,-0.121702
8.6900,-0.461052,0.030166,-0.121384
8.7000,-1.555509,0.020083,-0.121133
8.7100,-3.842382,-0.006906,-0.121067
8.7200,-4.192392,-0.047080,-0.121337
8.7300,-3.109769,-0.083591,-0.121990
8.7400,-3.022197,-0.114251,-0.122979
8.7500,-3.209892,-0.145411,-0.124278
8.7600,-2.238674,-0.172654,-0.125868
8.7700,-2.022713,-0.193961,-0.127701
8.7800,-2.637642,-0.217263,-0.129757
8.7900,-2.515493,-0.243028,-0.132059
8.8000,-1.599790,-0.263605,-0.134592
8.8100,-0.858880,-0.275898,-0.137289
8.8200,-0.121661,-0.280801,-0.140073
8.8300,-0.244314,-0.282631,-0.142890
8.8400,-0.353634,-0.285620,-0.145731
8.8500,-0.370665,-0.289242,-0.148606
8.8600,1.689034,-0.282650,-0.151465
8.8700,3.415875,-0.257125,-0.154164
8.8800,2.933393,-0.225379,-0.156577
8.8900,2.410502,-0.198660,-0.158697
8.9000,2.363691,-0.174789,-0.160564
8.9100,1.981221,-0.153064,-0.162203
8.9200,1.087224,-0.137722,-0.163657
8.9300,1.317865,-0.125696,-0.164974
8.9400,2.474528,-0.106734,-0.166136
8.9500,2.398587,-0.082369,-0.167082
8.9600,3.547614,-0.052638,-0.167757
8.9700,4.518138,-0.012309,-0.168082
8.9800,4.178348,0.031173,-0.167987
8.9900,4.000804,0.072069,-0.167471
9.0000,2.675983,0.105453,-0.166584
9.0100,2.131551,0.129491,-0.165409
9.0200,1.169255,0.145995,-0.164031
9.0300,-0.045147,0.151615,-0.162543
9.0400,-0.227187,0.150254,-0.161034
9.0500,-1.152143,0.143357,-0.159566
9.0600,-2.402045,0.125586,-0.158221
9.0700,-3.311298,0.097019,-0.157108
9.0800,-2.917712,0.065874,-0.156294
9.0900,-2.483259,0.038869,-0.155770
9.1000,-1.193987,0.020483,-0.155473
9.1100,-0.176153,0.013632,-0.155303
9.1200,-0.634364,0.009580,-0.155187
9.1300,-1.081477,0.001001,-0.155134
9.1400,-2.016074,-0.014487,-0.155201
9.1500,-1.520107,-0.032168,-0.155434
9.1600,-1.651472,-0.048026,-0.155835
9.1700,-1.061710,-0.061592,-0.156383
9.1800,-1.497461,-0.074388,-0.157063
9.1900,-1.177202,-0.087761,-0.157874
9.2000,0.428769,-0.091503,-0.158770
9.2100,0.186350,-0.088428,-0.159670
9.2200,0.123653,-0.086878,-0.160547
9.2300,-0.158072,-0.087050,-0.161416
9.2400,-0.337827,-0.089529,-0.162299
9.2500,0.414485,-0.089146,-0.163193
9.2600,1.073295,-0.081707,-0.164047
9.2700,1.706250,-0.067809,-0.164794
9.2800,1.568337,-0.051436,-0.165391
9.2900,1.332924,-0.036930,-0.165832
9.3000,0.016722,-0.030182,-0.166168
9.3100,-1.489485,-0.037546,-0.166507
9.3200,-1.193826,-0.050962,-0.166949
9.3300,0.871287,-0.052575,-0.167467
9.3400,1.790214,-0.039267,-0.167926
9.3500,3.433552,-0.013148,-0.168188
9.3600,3.186010,0.019949,-0.168154
9.3700,3.322164,0.052490,-0.167792
9.3800,2.932634,0.083764,-0.167111
9.3900,2.711680,0.111986,-0.166132
9.4000,1.102604,0.131057,-0.164917
9.4100,1.455859,0.143849,-0.163542
9.4200,-0.307816,0.149590,-0.162075
9.4300,-0.537657,0.145362,-0.160600
9.4400,0.630959,0.145829,-0.159144
9.4500,1.604603,0.157007,-0.157630
9.4600,0.838423,0.169222,-0.155999
9.4700,-0.583544,0.170496,-0.154300
9.4800,-1.501808,0.160069,-0.152648
9.4900,-1.809488,0.143513,-0.151130
9.5000,-1.356360,0.127684,-0.149774
9.5100,-1.043385,0.115685,-0.148557
9.5200,-0.466289,0.108137,-0.147438
9.5300,0.032579,0.105968,-0.146367
9.5400,0.318655,0.107724,-0.145299
9.5500,0.401580,0.111325,-0.144203
9.5600,2.141184,0.124039,-0.143027
9.5700,1.891603,0.144203,-0.141685
9.5800,0.536905,0.156346,-0.140183
9.5900,1.241069,0.165236,-0.138575
9.6000,2.777794,0.185330,-0.136822
9.6100,2.535178,0.211895,-0.134836
9.6200,1.566172,0.232401,-0.132614
9.6300,0.663529,0.243550,-0.130235
9.6400,1.269113,0.253213,-0.127751
9.6500,0.987496,0.264496,-0.125162
9.6600,0.962695,0.274247,-0.122468
9.6700,-0.382816,0.277147,-0.119712
9.6800,0.096546,0.275715,-0.116947
9.6900,1.268197,0.282539,-0.114156
9.7000,0.753853,0.292649,-0.111280
9.7100,1.366439,0.303251,-0.108300
9.7200,1.390739,0.317037,-0.105199
9.7300,1.856721,0.333274,-0.101948
9.7400,1.356700,0.349341,-0.098534
9.7500,0.700458,0.359627,-0.094990
9.7600,-0.761474,0.359322,-0.091395
9.7700,-2.616466,0.342432,-0.087886
9.7800,-3.615596,0.311272,-0.084618
9.7900,-2.727483,0.279556,-0.081663
9.8000,-2.286340,0.254487,-0.078993
9.8100,-0.625824,0.239926,-0.076521
9.8200,-0.261247,0.235491,-0.074144
9.8300,-0.084362,0.233763,-0.071798
9.8400,1.240160,0.239542,-0.069431
9.8500,1.647616,0.253981,-0.066964
9.8600,1.141354,0.267926,-0.064354
9.8700,0.633661,0.276801,-0.061630
9.8800,0.200668,0.280972,-0.058842
9.8900,-0.687602,0.278538,-0.056044
9.9000,-1.092423,0.269638,-0.053303
9.9100,-1.191660,0.258217,-0.050664
9.9200,-1.356399,0.245477,-0.048145
9.9300,-1.217049,0.232610,-0.045755
9.9400,-0.895691,0.222046,-0.043482
9.9500,-1.115599,0.211989,-0.041312
9.9600,-1.618442,0.198319,-0.039260
9.9700,-1.646844,0.181993,-0.037358
9.9800,-0.746749,0.170025,-0.035598
9.9900,0.278635,0.167684,-0.033910
10.0000,-0.016718,0.168994,-0.032226
10.0100,-0.308610,0.167367,-0.030545
10.0200,1.070941,0.171179,-0.028852
10.0300,0.702210,0.180045,-0.027096
10.0400,-0.283653,0.182137,-0.025285
10.0500,0.375061,0.182594,-0.023461
10.0600,1.283355,0.190887,-0.021594
10.0700,2.197319,0.208290,-0.019598
10.0800,1.399692,0.226275,-0.017425
10.0900,0.430006,0.235423,-0.015117
10.1000,-0.058005,0.237283,-0.012753
10.1100,-0.272931,0.235629,-0.010389
10.1200,-1.807810,0.225225,-0.008084
10.1300,-2.073137,0.205820,-0.005929
10.1400,-1.690901,0.187000,-0.003965
10.1500,-1.005393,0.173519,-0.002162
10.1600,-0.813562,0.164424,-0.000473
10.1700,0.999241,0.165352,0.001176
10.1800,1.083570,0.175766,0.002882
10.1900,-0.097698,0.180696,0.004664
10.2000,-0.699374,0.176710,0.006451
10.2100,-1.077657,0.167825,0.008174
10.2200,-1.282893,0.156022,0.009793
10.2300,-1.123917,0.143988,0.011293
10.2400,0.069507,0.138716,0.012707
10.2500,0.668690,0.142407,0.014112
10.2600,0.821424,0.149858,0.015574
10.2700,1.984194,0.163886,0.017142
10.2800,2.085697,0.184235,0.018883
10.2900,1.937769,0.204353,0.020826
10.3000,1.207011,0.220077,0.022948
10.3100,1.413183,0.233178,0.025214
10.3200,0.864734,0.244567,0.027603
10.3300,1.136589,0.254574,0.030099
10.3400,-0.242240,0.259046,0.032667
10.3500,-1.648221,0.249593,0.035210
10.3600,-3.007925,0.226313,0.037590
10.3700,-2.625408,0.198146,0.039712
10.3800,-1.888559,0.175576,0.041581
10.3900,-0.639577,0.162935,0.043273
10.4000,-1.192138,0.153777,0.044857
10.4100,-1.595863,0.139837,0.046325
10.4200,-0.569919,0.129008,0.047669
10.4300,0.512287,0.128720,0.048958
10.4400,0.596556,0.134264,0.050272
10.4500,0.428865,0.139391,0.051641
10.4600,1.188289,0.147477,0.053075
10.4700,0.450221,0.155669,0.054591
10.4800,0.168542,0.158763,0.056163
10.4900,0.163272,0.160422,0.057759
10.5000,0.385536,0.163166,0.059377
10.5100,-0.414403,0.163022,0.061008
10.5200,-0.339997,0.159250,0.062619
10.5300,-0.560843,0.154746,0.064189
10.5400,-0.579757,0.149043,0.065708
10.5500,-0.501260,0.143638,0.067171
10.5600,-1.426625,0.133998,0.068560
10.5700,-1.445684,0.119637,0.069828
10.5800,-1.206183,0.106377,0.070958
10.5900,-1.288363,0.093905,0.071959
10.6000,-1.038487,0.082270,0.072840
10.6100,-0.741144,0.073372,0.073618
10.6200,-0.451525,0.067409,0.074322
10.6300,-0.448204,0.062910,0.074974
10.6400,-1.582585,0.052756,0.075552
10.6500,-1.263821,0.038524,0.076009
10.6600,-0.570611,0.029352,0.076348
10.6700,-0.109647,0.025951,0.076625
10.6800,-1.063078,0.020087,0.076855
10.6900,-2.564843,0.001948,0.076965
10.7000,-2.535572,-0.023554,0.076857
10.7100,-2.276211,-0.047613,0.076501
10.7200,-1.575282,-0.066871,0.075929
10.7300,-1.619763,-0.082846,0.075180
10.7400,-0.446655,-0.093178,0.074300
10.7500,0.316775,-0.093828,0.073365
10.7600,0.150340,-0.091492,0.072438
10.7700,1.113704,-0.085172,0.071555
10.7800,1.462151,-0.072292,0.070768
10.7900,1.619945,-0.056882,0.070122
10.8000,2.155366,-0.038005,0.069647
10.8100,1.849632,-0.017980,0.069367
10.8200,2.013012,0.001333,0.069284
10.8300,1.538524,0.019090,0.069386
10.8400,2.183260,0.037699,0.069670
10.8500,1.961186,0.058422,0.070151
10.8600,2.777292,0.082114,0.070854
10.8700,2.444800,0.108224,0.071805
10.8800,1.800048,0.129449,0.072994
10.8900,1.144315,0.144171,0.074362
10.9000,1.499266,0.157388,0.075869
10.9100,1.897484,0.174372,0.077528
10.9200,2.176077,0.194740,0.079374
10.9300,2.380536,0.217523,0.081435
10.9400,2.017974,0.239516,0.083720
10.9500,2.127090,0.260241,0.086219
10.9600,2.901859,0.285386,0.088947
10.9700,1.686223,0.308326,0.091916
10.9800,0.669105,0.320103,0.095058
10.9900,-0.712352,0.319886,0.098258
11.0000,-0.419760,0.314226,0.101428
11.0100,-0.463472,0.309810,0.104549
11.0200,-1.271475,0.301135,0.107603
11.0300,-1.516224,0.287197,0.110545
11.0400,-2.627951,0.266476,0.113313
11.0500,-2.639394,0.240139,0.115846
11.0600,-1.317681,0.220354,0.118149
11.0700,-0.885127,0.209339,0.120297
11.0800,-0.616165,0.201833,0.122353
11.0900,-0.980986,0.193847,0.124332
11.1000,-1.248339,0.182701,0.126214
11.1100,-1.230710,0.170305,0.127979
11.1200,-2.179591,0.153254,0.129597
11.1300,-2.984222,0.127435,0.131001
11.1400,-2.596468,0.099531,0.132135
11.1500,-2.369223,0.074703,0.133007
11.1600,-1.951538,0.053099,0.133646
11.1700,-0.643034,0.040126,0.134112
11.1800,-0.459346,0.034614,0.134486
11.1900,0.663693,0.035636,0.134837
11.2000,0.353305,0.040721,0.135219
11.2100,-0.001682,0.042479,0.135635
11.2200,0.593006,0.045436,0.136074
11.2300,-0.616369,0.045319,0.136528
11.2400,-1.512758,0.034673,0.136928
11.2500,-0.815367,0.023033,0.137216
11.2600,-0.470347,0.016604,0.137415
11.2700,-0.656032,0.010972,0.137552
11.2800,-0.387086,0.005757,0.137636
11.2900,-0.886965,-0.000614,0.137662
11.3000,-1.169333,-0.010895,0.137604
11.3100,-0.705356,-0.020269,0.137448
11.3200,-0.736560,-0.027478,0.137210
11.3300,-1.568905,-0.039005,0.136877
11.3400,-1.965215,-0.056676,0.136399
11.3500,-1.235483,-0.072679,0.135752
11.3600,-0.899853,-0.083356,0.134972
11.3700,-1.059838,-0.093155,0.134089
11.3800,-0.558242,-0.101245,0.133117
11.3900,0.133069,-0.103371,0.132094
11.4000,0.254102,-0.101435,0.131070
11.4100,0.237134,-0.098979,0.130068
11.4200,0.903163,-0.093277,0.129107
11.4300,0.547286,-0.086025,0.128210
11.4400,0.441825,-0.081080,0.127375
11.4500,0.386858,-0.076936,0.126585
11.4600,0.076062,-0.074622,0.125827
11.4700,-0.253170,-0.075507,0.125076
11.4800,-0.317339,-0.078360,0.124307
11.4900,-0.640490,-0.083149,0.123500
11.5000,-1.205739,-0.092380,0.122622
11.5100,-1.252784,-0.104673,0.121637
11.5200,-0.637342,-0.114123,0.120543
11.5300,-0.301775,-0.118819,0.119378
11.5400,-0.382921,-0.122242,0.118173
11.5500,0.151349,-0.123400,0.116944
11.5600,0.497955,-0.120154,0.115727
11.5700,-0.676091,-0.121044,0.114521
11.5800,-0.649761,-0.127674,0.113277
11.5900,-1.039190,-0.136118,0.111958
11.6000,-1.944167,-0.151035,0.110522
11.6100,-2.016362,-0.170838,0.108913
11.6200,-1.856021,-0.190200,0.107108
11.6300,-1.519317,-0.207076,0.105121
11.6400,-1.715089,-0.223248,0.102970
11.6500,-1.232168,-0.237985,0.100664
11.6600,-1.175521,-0.250023,0.098224
11.6700,-1.263154,-0.262216,0.095662
11.6800,-0.591170,-0.271488,0.092994
11.6900,-0.432965,-0.276609,0.090253
11.7000,-0.079986,-0.279173,0.087474
11.7100,-0.156451,-0.280356,0.084677
11.7200,0.211688,-0.280079,0.081875
11.7300,0.889513,-0.274573,0.079101
11.7400,0.680470,-0.266724,0.076395
11.7500,0.696526,-0.259839,0.073762
11.7600,0.298265,-0.254865,0.071189
11.7700,0.340458,-0.251671,0.068656
11.7800,0.370709,-0.248115,0.066157
11.7900,0.630842,-0.243107,0.063701
11.8000,2.311571,-0.228395,0.061343
11.8100,3.052827,-0.201573,0.059193
11.8200,2.175525,-0.175432,0.057308
11.8300,1.249676,-0.158306,0.055640
11.8400,1.131747,-0.146398,0.054116
11.8500,0.458171,-0.138449,0.052692
11.8600,-0.270227,-0.137509,0.051312
11.8700,-0.552684,-0.141624,0.049917
11.8800,-0.323415,-0.146004,0.048478
11.8900,-0.049504,-0.147869,0.047009
11.9000,0.264946,-0.146792,0.045536
11.9100,0.195527,-0.144489,0.044079
11.9200,-0.561624,-0.146320,0.042625
11.9300,-1.389004,-0.156073,0.041113
11.9400,-2.530923,-0.175672,0.039455
11.9500,-2.626979,-0.201462,0.037569
11.9600,-2.599992,-0.227597,0.035424
11.9700,-2.291825,-0.252056,0.033025
11.9800,-1.994827,-0.273489,0.030398
11.9900,-1.353768,-0.290232,0.027579
12.0000,-0.963845,-0.301820,0.024619
12.0100,-0.163208,-0.307456,0.021572
12.0200,0.759209,-0.304476,0.018513
12.0300,0.717115,-0.297094,0.015505
12.0400,0.681462,-0.290101,0.012569
12.0500,0.969767,-0.281845,0.009709
12.0600,1.183684,-0.271078,0.006945
12.0700,0.627560,-0.262021,0.004279
12.0800,1.140243,-0.253182,0.001703
12.0900,1.637858,-0.239292,-0.000759
12.1000,1.251874,-0.224843,-0.003080
12.1100,1.374444,-0.211712,-0.005263
12.1200,1.769295,-0.195993,-0.007301
12.1300,2.205902,-0.176117,-0.009162
12.1400,2.232178,-0.153927,-0.010812
12.1500,1.981614,-0.132858,-0.012246
12.1600,1.773922,-0.114080,-0.013481
12.1700,1.177568,-0.099322,-0.014548
12.1800,0.523181,-0.090819,-0.015498
12.1900,0.754359,-0.084431,-0.016375
12.2000,0.299313,-0.079163,-0.017193
12.2100,0.404809,-0.075642,-0.017967
12.2200,-0.222418,-0.074730,-0.018718
12.2300,-0.149621,-0.076590,-0.019475
12.2400,-1.082210,-0.082749,-0.020272
12.2500,-1.131631,-0.093819,-0.021155
12.2600,-1.340346,-0.106178,-0.022155
12.2700,-2.099222,-0.123376,-0.023302
12.2800,-2.195864,-0.144852,-0.024644
12.2900,-1.499402,-0.163328,-0.026184
12.3000,-0.793557,-0.174793,-0.027875
12.3100,-0.480005,-0.181161,-0.029655
12.3200,0.055247,-0.183284,-0.031477
12.3300,-0.056149,-0.183289,-0.033310
12.3400,0.426757,-0.181436,-0.035133
12.3500,0.257955,-0.178012,-0.036931
12.3600,-0.118992,-0.177318,-0.038707
12.3700,-0.848195,-0.182154,-0.040505
12.3800,-1.019228,-0.191491,-0.042373
12.3900,-0.829442,-0.200734,-0.044334
12.4000,-0.645439,-0.208108,-0.046378
12.4100,-0.293004,-0.212801,-0.048483
12.4200,-0.475144,-0.216641,-0.050630
12.4300,-0.368316,-0.220859,-0.052818
12.4400,-0.164977,-0.223525,-0.055039
12.4500,0.266276,-0.223019,-0.057272
12.4600,0.831952,-0.217527,-0.059475
12.4700,0.951339,-0.208611,-0.061606
12.4800,0.823713,-0.199736,-0.063647
12.4900,0.818620,-0.191524,-0.065604
12.5000,0.843607,-0.183213,-0.067477
12.5100,0.367353,-0.177158,-0.069279
12.5200,1.097374,-0.169835,-0.071014
12.5300,1.089336,-0.158901,-0.072658
12.5400,0.767211,-0.149618,-0.074200
12.5500,0.518011,-0.143192,-0.075664
12.5600,0.482137,-0.138191,-0.077071
12.5700,0.660338,-0.132479,-0.078425
12.5800,0.994838,-0.124203,-0.079708
12.5900,0.907451,-0.114692,-0.080903
12.6000,0.687144,-0.106719,-0.082010
12.6100,0.226431,-0.102151,-0.083054
12.6200,0.169885,-0.100169,-0.084066
12.6300,0.298532,-0.097827,-0.085056
12.6400,0.543095,-0.093619,-0.086013
12.6500,0.430142,-0.088753,-0.086925
12.6600,0.354110,-0.084832,-0.087793
12.6700,0.381281,-0.081155,-0.088623
12.6800,0.918977,-0.074653,-0.089402
12.6900,0.620112,-0.066958,-0.090110
12.7000,0.321190,-0.062251,-0.090756
12.7100,0.427143,-0.058510,-0.091359
12.7200,0.819592,-0.052276,-0.091913
12.7300,0.930456,-0.043526,-0.092392
12.7400,0.955934,-0.034094,-0.092781
12.7500,1.129526,-0.023667,-0.093069
12.7600,0.964778,-0.013195,-0.093254
12.7700,0.879779,-0.003972,-0.093339
12.7800,0.245529,0.001654,-0.093351
12.7900,-0.107427,0.002345,-0.093331
12.8000,-0.290957,0.000353,-0.093318
12.8100,-0.598842,-0.004096,-0.093336
12.8200,0.096638,-0.006607,-0.093390
12.8300,0.370764,-0.004270,-0.093444
12.8400,0.123185,-0.001800,-0.093475
12.8500,0.314960,0.000390,-0.093482
12.8600,0.095118,0.002441,-0.093467
12.8700,0.321976,0.004526,-0.093433
12.8800,0.266438,0.007468,-0.093373
12.8900,0.649012,0.012046,-0.093275
12.9000,0.694071,0.018761,-0.093121
12.9100,0.619058,0.025327,-0.092901
12.9200,0.806635,0.032455,-0.092612
12.9300,1.454964,0.043763,-0.092231
12.9400,1.060146,0.056339,-0.091730
12.9500,0.857358,0.065926,-0.091119
12.9600,0.664923,0.073538,-0.090421
12.9700,0.040523,0.077065,-0.089668
12.9800,-0.032876,0.077103,-0.088898
12.9900,0.357965,0.078728,-0.088118
13.0000,-0.017951,0.080428,-0.087323
13.0100,-0.335352,0.078662,-0.086527
