time_s,accel_corrected_m_s2,vel_m_s,disp_m
6.4500,0.273566,-0.210678,0.050922
6.4600,-1.452082,-0.216571,0.048785
6.4700,-1.051338,-0.229088,0.046557
6.4800,-0.257076,-0.235630,0.044233
6.4900,0.917624,-0.232327,0.041894
6.5000,1.522548,-0.220127,0.039631
6.5100,2.079509,-0.202116,0.037520
6.5200,1.196494,-0.185736,0.035581
6.5300,0.916463,-0.175171,0.033776
6.5400,1.992657,-0.160626,0.032097
6.5500,1.563202,-0.142847,0.030580
6.5600,1.712618,-0.126467,0.029233
6.5700,2.365931,-0.106075,0.028071
6.5800,3.753516,-0.075477,0.027163
6.5900,1.788394,-0.047768,0.026547
6.6000,1.023762,-0.033707,0.026139
6.6100,1.198406,-0.022596,0.025858
6.6200,1.794047,-0.007634,0.025707
6.6300,2.176925,0.012221,0.025730
6.6400,0.218266,0.024197,0.025912
6.6500,-2.354705,0.013515,0.026100
6.6600,-2.155715,-0.009038,0.026123
6.6700,-1.863623,-0.029134,0.025932
6.6800,-1.570087,-0.046303,0.025555
6.6900,0.023985,-0.054033,0.025053
6.7000,0.517714,-0.051325,0.024526
6.7100,0.757492,-0.044949,0.024045
6.7200,1.381490,-0.034254,0.023649
6.7300,0.351674,-0.025588,0.023350
6.7400,0.014861,-0.023755,0.023103
6.7500,-0.858257,-0.027972,0.022844
6.7600,0.516856,-0.029679,0.022556
6.7700,1.517894,-0.019506,0.022310
6.7800,-0.340899,-0.013621,0.022144
6.7900,0.764523,-0.011502,0.022019
6.8000,0.572284,-0.004818,0.021937
6.8100,0.306398,-0.000425,0.021911
6.8200,0.976617,0.005990,0.021939
6.8300,-0.981477,0.005966,0.021999
6.8400,0.093686,0.001527,0.022036
6.8500,-0.841088,-0.002210,0.022033
6.8600,-0.399290,-0.008412,0.021980
6.8700,-1.160552,-0.016211,0.021856
6.8800,-0.153878,-0.022783,0.021661
6.8900,-0.191814,-0.024512,0.021425
6.9000,0.471274,-0.023115,0.021187
6.9100,1.499752,-0.013259,0.021005
6.9200,0.192061,-0.004800,0.020915
6.9300,0.734184,-0.000169,0.020890
6.9400,0.944676,0.008225,0.020930
6.9500,-0.857140,0.008663,0.021015
6.9600,-0.564662,0.001554,0.021066
6.9700,-1.083782,-0.006688,0.021040
6.9800,-0.595929,-0.015087,0.020931
6.9900,-0.548425,-0.020809,0.020752
7.0000,-0.016310,-0.023632,0.020529
7.0100,1.368922,-0.016869,0.020327
7.0200,1.931424,-0.000368,0.020241
7.0300,3.974731,0.029163,0.020385
7.0400,3.239823,0.065236,0.020857
7.0500,2.671414,0.094792,0.021657
7.0600,2.740714,0.121853,0.022740
7.0700,2.814867,0.149631,0.024097
7.0800,3.149200,0.179451,0.025743
7.0900,1.842180,0.204408,0.027662
7.1000,2.215651,0.224697,0.029808
7.1100,2.333387,0.247442,0.032168
7.1200,2.304297,0.270631,0.034759
7.1300,2.980624,0.297055,0.037597
7.1400,2.575412,0.324835,0.040707
7.1500,2.617768,0.350801,0.044085
7.1600,1.014530,0.368963,0.047684
7.1700,0.470976,0.376390,0.051410
7.1800,0.696555,0.382228,0.055203
7.1900,-1.229454,0.379564,0.059012
7.2000,-1.144404,0.367694,0.062749
7.2100,0.003011,0.361987,0.066397
7.2200,1.381224,0.368908,0.070052
7.2300,0.656736,0.379098,0.073792
7.2400,-0.428623,0.380239,0.077588
7.2500,-1.616836,0.370011,0.081340
7.2600,-2.341417,0.350220,0.084941
7.2700,-4.666632,0.315180,0.088268
7.2800,-4.262046,0.270537,0.091196
7.2900,-4.076924,0.228842,0.093693
7.3000,-1.468398,0.201115,0.095843
7.3100,-1.630655,0.185620,0.097777
7.3200,-3.425397,0.160340,0.099506
7.3300,-3.552523,0.125450,0.100935
7.3400,-2.477946,0.095298,0.102039
7.3500,-0.938583,0.078215,0.102907
7.3600,-0.806942,0.069487,0.103645
7.3700,-0.143565,0.064735,0.104316
7.3800,1.991133,0.073973,0.105010
7.3900,2.502312,0.096440,0.105862
7.4000,4.094836,0.129426,0.106991
7.4100,4.990781,0.174854,0.108513
7.4200,3.833895,0.218977,0.110482
7.4300,3.197787,0.254136,0.112847
7.4400,1.957884,0.279914,0.115518
7.4500,1.079182,0.295099,0.118393
7.4600,-0.539072,0.297800,0.121357
7.4700,-2.070777,0.284751,0.124270
7.4800,-2.482857,0.261982,0.127004
7.4900,-3.686550,0.231135,0.129469
7.5000,-3.737250,0.194016,0.131595
7.5100,-3.881397,0.155923,0.133345
7.5200,-2.552473,0.123754,0.134743
7.5300,-3.790171,0.092041,0.135822
7.5400,-3.400957,0.056085,0.136563
7.5500,-4.027181,0.018944,0.136938
7.5600,-4.810794,-0.025246,0.136906
7.5700,-5.960976,-0.079105,0.136385
7.5800,-5.905467,-0.138437,0.135297
7.5900,-5.663435,-0.196281,0.133623
7.6000,-4.282325,-0.246010,0.131412
7.6100,-3.651194,-0.285678,0.128753
7.6200,-3.214588,-0.320007,0.125725
7.6300,-2.365868,-0.347909,0.122385
7.6400,-2.491504,-0.372196,0.118785
7.6500,-3.005607,-0.399681,0.114925
7.6600,-2.733944,-0.428379,0.110785
7.6700,-1.658267,-0.450340,0.106392
7.6800,-2.668884,-0.471976,0.101780
7.6900,-3.369338,-0.502167,0.096909
7.7000,-2.951172,-0.533769,0.091730
7.7100,-2.076872,-0.558910,0.086266
7.7200,-2.014064,-0.579364,0.080575
7.7300,-2.096237,-0.599916,0.074678
7.7400,-2.610888,-0.623452,0.068562
7.7500,-2.237297,-0.647692,0.062206
7.7600,-1.038607,-0.664072,0.055647
7.7700,-0.820435,-0.673367,0.048960
7.7800,0.373616,-0.675601,0.042215
7.7900,1.136837,-0.668049,0.035497
7.8000,1.444565,-0.655142,0.028881
7.8100,1.672721,-0.639556,0.022407
7.8200,2.086770,-0.620758,0.016106
7.8300,2.660763,-0.597020,0.010017
7.8400,2.076080,-0.573336,0.004165
7.8500,1.037816,-0.557767,-0.001490
7.8600,1.610999,-0.544523,-0.007002
7.8700,2.447035,-0.524232,-0.012346
7.8800,3.110238,-0.496446,-0.017449
7.8900,2.221624,-0.469787,-0.022280
7.9000,2.062227,-0.448368,-0.026871
7.9100,1.106021,-0.432526,-0.031275
7.9200,1.420654,-0.419893,-0.035538
7.9300,1.901773,-0.403281,-0.039653
7.9400,0.686222,-0.390341,-0.043622
7.9500,0.436323,-0.384728,-0.047497
7.9600,0.993355,-0.377580,-0.051308
7.9700,0.481594,-0.370205,-0.055047
7.9800,-0.314180,-0.369368,-0.058745
7.9900,-0.898614,-0.375432,-0.062469
8.0000,-1.947632,-0.389663,-0.066295
8.0100,-1.265605,-0.405729,-0.070272
8.0200,-1.483564,-0.419475,-0.074398
8.0300,-3.185010,-0.442818,-0.078709
8.0400,-1.966355,-0.468575,-0.083266
8.0500,-0.769101,-0.482252,-0.088020
8.0600,0.906679,-0.481564,-0.092839
8.0700,-0.959837,-0.481830,-0.097656
8.0800,-1.338854,-0.493323,-0.102532
8.0900,-0.119199,-0.500614,-0.107502
8.1000,0.753488,-0.497442,-0.112492
8.1100,2.267984,-0.482335,-0.117391
8.1200,1.513819,-0.463426,-0.122120
8.1300,1.219443,-0.449760,-0.126686
8.1400,2.692541,-0.430200,-0.131085
8.1500,1.614214,-0.408666,-0.135280
8.1600,1.170594,-0.394742,-0.139297
8.1700,-0.271316,-0.390245,-0.143222
8.1800,-0.832166,-0.395763,-0.147152
8.1900,-0.281381,-0.401331,-0.151137
8.2000,0.299023,-0.401242,-0.155150
8.2100,-0.528816,-0.402391,-0.159168
8.2200,-1.661904,-0.413345,-0.163247
8.2300,-0.598719,-0.424648,-0.167437
8.2400,0.807802,-0.423603,-0.171678
8.2500,0.066459,-0.419231,-0.175892
8.2600,-0.804346,-0.422921,-0.180103
8.2700,-1.738601,-0.435636,-0.184396
8.2800,-2.697017,-0.457814,-0.188863
8.2900,-4.005262,-0.491325,-0.193609
8.3000,-4.447154,-0.533587,-0.198733
8.3100,-4.214383,-0.576895,-0.204286
8.3200,-4.205249,-0.618993,-0.210265
8.3300,-2.165836,-0.650848,-0.216614
8.3400,-1.399962,-0.668677,-0.223212
8.3500,-0.760596,-0.679480,-0.229953
8.3600,-0.370247,-0.685134,-0.236776
8.3700,0.176438,-0.686103,-0.243632
8.3800,0.604055,-0.682201,-0.250474
8.3900,1.209731,-0.673132,-0.257250
8.4000,0.540854,-0.664379,-0.263938
8.4100,0.837969,-0.657485,-0.270547
8.4200,2.201544,-0.642287,-0.277046
8.4300,2.366037,-0.619450,-0.283355
8.4400,3.132821,-0.591955,-0.289412
8.4500,2.898693,-0.561798,-0.295181
8.4600,2.339662,-0.535606,-0.300668
8.4700,0.008711,-0.523864,-0.305965
8.4800,0.263537,-0.522503,-0.311197
8.4900,1.512954,-0.513620,-0.316377
8.5000,1.813811,-0.496986,-0.321430
8.5100,0.953458,-0.483150,-0.326331
8.5200,1.334057,-0.471713,-0.331105
8.5300,1.553873,-0.457273,-0.335750
8.5400,2.871407,-0.435147,-0.340212
8.5500,1.917895,-0.411200,-0.344444
8.5600,2.059901,-0.391311,-0.348457
8.5700,2.968224,-0.366170,-0.352244
8.5800,2.683080,-0.337914,-0.355765
8.5900,2.468572,-0.312156,-0.359015
8.6000,3.018085,-0.284722,-0.361999
8.6100,2.377794,-0.257743,-0.364712
8.6200,2.535902,-0.233174,-0.367166
8.6300,2.423400,-0.208378,-0.369374
8.6400,2.636707,-0.183077,-0.371331
8.6500,4.080416,-0.149492,-0.372994
8.6600,3.359710,-0.112291,-0.374303
8.6700,3.635826,-0.077313,-0.375251
8.6800,4.006217,-0.039103,-0.375833
8.6900,3.177127,-0.003187,-0.376045
8.7000,1.833398,0.021866,-0.375951
8.7100,2.413161,0.043099,-0.375626
8.7200,3.138902,0.070859,-0.375057
8.7300,3.047602,0.101792,-0.374193
8.7400,3.211241,0.133086,-0.373019
8.7500,2.236822,0.160326,-0.371552
8.7600,1.629685,0.179659,-0.369852
8.7700,0.140555,0.188510,-0.368011
8.7800,-0.537893,0.186523,-0.366136
8.7900,-1.376545,0.176951,-0.364319
8.8000,-0.908333,0.165527,-0.362606
8.8100,-0.951714,0.156226,-0.360997
8.8200,-0.581397,0.148561,-0.359473
8.8300,-0.632895,0.142489,-0.358018
8.8400,-0.152578,0.138562,-0.356613
8.8500,0.111780,0.138358,-0.355228
8.8600,0.207338,0.139954,-0.353837
8.8700,0.209821,0.142039,-0.352427
8.8800,0.265312,0.144415,-0.350995
8.8900,-0.066922,0.145407,-0.349545
8.9000,0.143284,0.145789,-0.348089
8.9100,1.014546,0.151578,-0.346603
8.9200,1.979295,0.166547,-0.345012
8.9300,3.083569,0.191862,-0.343220
8.9400,4.148660,0.228023,-0.341121
8.9500,4.865334,0.273093,-0.338615
8.9600,4.674997,0.320794,-0.335646
8.9700,4.391868,0.366129,-0.332211
8.9800,3.485437,0.405515,-0.328353
8.9900,2.399507,0.434940,-0.324150
9.0000,2.477995,0.459327,-0.319679
9.0100,2.582823,0.484632,-0.314959
9.0200,2.316125,0.509126,-0.309990
9.0300,2.879073,0.535102,-0.304769
9.0400,2.411373,0.561554,-0.299286
9.0500,2.934448,0.588284,-0.293537
9.0600,3.153828,0.618725,-0.287502
9.0700,2.729039,0.648139,-0.281167
9.0800,1.620293,0.669886,-0.274577
9.0900,-0.031001,0.677832,-0.267839
9.1000,-0.677151,0.674292,-0.261078
9.1100,-1.679734,0.662507,-0.254394
9.1200,-1.698192,0.645618,-0.247854
9.1300,-2.774302,0.623255,-0.241509
9.1400,-2.598185,0.596393,-0.235411
9.1500,-2.221920,0.572292,-0.229568
9.1600,-0.907749,0.556644,-0.223923
9.1700,0.348586,0.553848,-0.218370
9.1800,0.182884,0.556505,-0.212819
9.1900,0.190121,0.558370,-0.207244
9.2000,-0.447476,0.557084,-0.201667
9.2100,-0.868073,0.550506,-0.196129
9.2200,-0.155164,0.545390,-0.190650
9.2300,-0.556999,0.541829,-0.185213
9.2400,-0.167301,0.538207,-0.179813
9.2500,-0.859832,0.533072,-0.174457
9.2600,-0.830690,0.524619,-0.169168
9.2700,-2.784638,0.506542,-0.164013
9.2800,-2.734564,0.478946,-0.159085
9.2900,-1.049265,0.460027,-0.154390
9.3000,-0.540614,0.452078,-0.149830
9.3100,-0.655967,0.446095,-0.145339
9.3200,0.810266,0.446867,-0.140874
9.3300,0.785560,0.454846,-0.136366
9.3400,-0.709394,0.455226,-0.131815
9.3500,-1.984878,0.441755,-0.127330
9.3600,-1.812865,0.422766,-0.123008
9.3700,-0.614733,0.410628,-0.118841
9.3800,-0.942135,0.402844,-0.114773
9.3900,-0.966692,0.393300,-0.110793
9.4000,-0.337460,0.386779,-0.106892
9.4100,-0.777203,0.381206,-0.103052
9.4200,0.027003,0.377455,-0.099259
9.4300,0.353485,0.379357,-0.095475
9.4400,0.717441,0.384712,-0.091655
9.4500,1.724763,0.396923,-0.087746
9.4600,2.505810,0.418076,-0.083671
9.4700,2.827305,0.444741,-0.079357
9.4800,1.816087,0.467958,-0.074794
9.4900,2.025708,0.487167,-0.070018
9.5000,2.344457,0.509018,-0.065037
9.5100,1.710216,0.529292,-0.059846
9.5200,0.915553,0.542420,-0.054487
9.5300,-0.763259,0.543182,-0.049059
9.5400,-1.754348,0.530594,-0.043690
9.5500,-1.451173,0.514566,-0.038464
9.5600,-0.960192,0.502509,-0.033379
9.5700,-1.433885,0.490539,-0.028414
9.5800,-2.678423,0.469977,-0.023611
9.5900,-2.716961,0.443001,-0.019046
9.6000,-1.644913,0.421191,-0.014725
9.6100,-2.960052,0.398166,-0.010629
9.6200,-2.871497,0.369009,-0.006793
9.6300,-3.169246,0.338805,-0.003254
9.6400,-2.942081,0.308248,-0.000018
9.6500,-2.539868,0.280838,0.002927
9.6600,-3.444416,0.250917,0.005586
9.6700,-2.928928,0.219050,0.007936
9.6800,-1.711623,0.195848,0.010010
9.6900,-1.435835,0.180110,0.011890
9.7000,-1.313926,0.166361,0.013622
9.7100,-1.727973,0.151152,0.015210
9.7200,-1.317468,0.135925,0.016645
9.7300,-0.823590,0.125220,0.017951
9.7400,0.383689,0.123020,0.019192
9.7500,2.023728,0.135057,0.020483
9.7600,2.179106,0.156071,0.021938
9.7700,2.668824,0.180311,0.023620
9.7800,3.306364,0.210187,0.025573
9.7900,4.068844,0.247063,0.027859
9.8000,3.620018,0.285507,0.030522
9.8100,4.203344,0.324624,0.033572
9.8200,2.815307,0.359717,0.036994
9.8300,2.387831,0.385733,0.040721
9.8400,1.628593,0.405815,0.044679
9.8500,0.600887,0.416962,0.048793
9.8600,-0.188406,0.419025,0.052973
9.8700,-1.419376,0.410986,0.057123
9.8800,-1.779918,0.394990,0.061153
9.8900,-2.739680,0.372392,0.064990
9.9000,-2.383846,0.346774,0.068586
9.9100,-1.100609,0.329352,0.071966
9.9200,-0.133748,0.323180,0.075229
9.9300,-0.640234,0.319310,0.078441
9.9400,-0.491611,0.313651,0.081606
9.9500,-1.090786,0.305739,0.084703
9.9600,-0.625414,0.297158,0.087717
9.9700,0.020297,0.294132,0.090674
9.9800,-0.001636,0.294225,0.093616
9.9900,0.084344,0.294639,0.096560
10.0000,0.846865,0.299295,0.099530
10.0100,1.394471,0.310502,0.102579
10.0200,1.226210,0.323605,0.105749
10.0300,0.694747,0.333210,0.109033
10.0400,0.758927,0.340478,0.112402
10.0500,0.564827,0.347097,0.115840
10.0600,0.514928,0.352496,0.119338
10.0700,1.305136,0.361596,0.122908
10.0800,0.971280,0.372978,0.126581
10.0900,0.651311,0.381091,0.130351
10.1000,-0.484152,0.381927,0.134166
10.1100,-1.149485,0.373759,0.137945
10.1200,-1.443196,0.360795,0.141618
10.1300,-0.946547,0.348847,0.145166
10.1400,-1.030812,0.338960,0.148605
10.1500,-1.411629,0.326748,0.151933
10.1600,-0.101300,0.319183,0.155163
10.1700,0.128013,0.319317,0.158355
10.1800,0.650073,0.323207,0.161568
10.1900,-0.239911,0.325258,0.164810
10.2000,0.221300,0.325165,0.168063
10.2100,0.214644,0.327344,0.171325
10.2200,0.514941,0.330992,0.174617
10.2300,0.271991,0.334927,0.177946
10.2400,0.042016,0.336497,0.181303
10.2500,-0.680401,0.333305,0.184653
10.2600,-0.669867,0.326554,0.187952
10.2700,-0.414083,0.321134,0.191190
10.2800,0.072602,0.319427,0.194393
10.2900,-0.325198,0.318164,0.197581
10.3000,-0.247731,0.315299,0.200748
10.3100,0.333328,0.315727,0.203903
10.3200,0.681034,0.320799,0.207086
10.3300,1.549011,0.331949,0.210350
10.3400,0.273874,0.341063,0.213715
10.3500,-0.637901,0.339243,0.217116
10.3600,-0.736083,0.332373,0.220474
10.3700,-1.345306,0.321966,0.223746
10.3800,-1.901756,0.305731,0.226885
10.3900,-1.790016,0.287272,0.229850
10.4000,-2.260595,0.267019,0.232621
10.4100,-2.219977,0.244616,0.235179
10.4200,-3.570332,0.215665,0.237481
10.4300,-3.222743,0.181699,0.239468
10.4400,-2.773114,0.151720,0.241135
10.4500,-3.679822,0.119456,0.242491
10.4600,-3.197572,0.085069,0.243513
10.4700,-2.986490,0.054148,0.244209
10.4800,-2.208650,0.028173,0.244621
10.4900,-1.491144,0.009674,0.244810
10.5000,-2.354656,-0.009555,0.244811
10.5100,-2.807939,-0.035368,0.244586
10.5200,-1.705618,-0.057936,0.244120
10.5300,-1.487456,-0.073902,0.243460
10.5400,-1.267641,-0.087677,0.242652
10.5500,-2.077078,-0.104401,0.241692
10.5600,-1.162125,-0.120597,0.240567
10.5700,-0.542185,-0.129118,0.239318
10.5800,-0.088699,-0.132273,0.238012
10.5900,0.700211,-0.129215,0.236704
10.6000,0.067386,-0.125377,0.235431
10.6100,-0.020805,-0.125144,0.234179
10.6200,-0.213328,-0.126315,0.232921
10.6300,0.279102,-0.125986,0.231660
10.6400,0.327036,-0.122955,0.230415
10.6500,-0.142550,-0.122033,0.229190
10.6600,0.261234,-0.121439,0.227973
10.6700,0.288772,-0.118689,0.226772
10.6800,0.784696,-0.113322,0.225612
10.6900,2.651579,-0.096141,0.224565
10.7000,2.445313,-0.070656,0.223731
10.7100,2.742571,-0.044717,0.223154
10.7200,2.662990,-0.017689,0.222842
10.7300,3.499031,0.013121,0.222819
10.7400,2.996464,0.045599,0.223113
10.7500,2.116135,0.071162,0.223696
10.7600,2.696118,0.095223,0.224528
10.7700,2.636580,0.121886,0.225614
10.7800,2.350722,0.146823,0.226957
10.7900,1.951530,0.168334,0.228533
10.8000,0.905411,0.182619,0.230288
10.8100,2.093805,0.197615,0.232189
10.8200,3.416261,0.225165,0.234303
10.8300,3.494820,0.259721,0.236727
10.8400,4.539325,0.299891,0.239525
10.8500,4.040573,0.342791,0.242739
10.8600,3.562632,0.380807,0.246357
10.8700,2.633754,0.411789,0.250320
10.8800,1.978995,0.434853,0.254553
10.8900,2.092853,0.455212,0.259003
10.9000,1.127872,0.471315,0.263636
10.9100,0.459495,0.479252,0.268389
10.9200,-0.525855,0.478920,0.273180
10.9300,-1.259494,0.469994,0.277924
10.9400,-2.145473,0.452969,0.282539
10.9500,-1.658304,0.433950,0.286974
10.9600,-2.409955,0.413609,0.291212
10.9700,-2.344793,0.389835,0.295229
10.9800,-2.602803,0.365097,0.299003
10.9900,-3.013832,0.337014,0.302514
11.0000,-2.828915,0.307800,0.305738
11.0100,-2.440663,0.281452,0.308684
11.0200,-2.311550,0.257691,0.311380
11.0300,-2.292259,0.234672,0.313842
11.0400,-1.601463,0.215203,0.316091
11.0500,-1.483162,0.199780,0.318166
11.0600,-1.342706,0.185651,0.320093
11.0700,-0.867566,0.174600,0.321895
11.0800,0.438233,0.172453,0.323630
11.0900,0.167205,0.175480,0.325369
11.1000,-0.952293,0.171555,0.327105
11.1100,-1.444766,0.159569,0.328760
11.1200,-1.564966,0.144521,0.330281
11.1300,-1.025846,0.131567,0.331661
11.1400,-0.901612,0.121929,0.332929
11.1500,-1.729192,0.108775,0.334082
11.1600,-1.009963,0.095080,0.335101
11.1700,0.017234,0.090116,0.336027
11.1800,-1.089092,0.084757,0.336902
11.1900,-1.527682,0.071673,0.337684
11.2000,-1.331229,0.057378,0.338329
11.2100,-1.362731,0.043908,0.338836
11.2200,-2.001641,0.027087,0.339191
11.2300,-1.593007,0.009113,0.339372
11.2400,-1.121077,-0.004457,0.339395
11.2500,-1.828496,-0.019205,0.339277
11.2600,-2.200756,-0.039351,0.338984
11.2700,-2.318390,-0.061947,0.338477
11.2800,-2.722528,-0.087152,0.337732
11.2900,-2.037313,-0.110951,0.336741
11.3000,-1.227427,-0.127274,0.335550
11.3100,-1.960387,-0.143214,0.334198
11.3200,-2.272825,-0.164380,0.332660
11.3300,-2.199190,-0.186740,0.330904
11.3400,-1.994473,-0.207708,0.328932
11.3500,-1.473120,-0.225046,0.326768
11.3600,-1.827187,-0.241547,0.324435
11.3700,-1.086063,-0.256114,0.321947
11.3800,-1.494783,-0.269018,0.319321
11.3900,-0.962881,-0.281306,0.316570
11.4000,-0.645929,-0.289350,0.313716
11.4100,-0.672320,-0.295942,0.310790
11.4200,-0.430528,-0.301456,0.307803
11.4300,-1.110296,-0.309160,0.304750
11.4400,-0.826919,-0.318846,0.301610
11.4500,-1.189828,-0.328930,0.298371
11.4600,-1.268507,-0.341221,0.295020
11.4700,-1.515817,-0.355143,0.291538
11.4800,-1.038128,-0.367913,0.287923
11.4900,-0.984625,-0.378027,0.284193
11.5000,-0.538315,-0.385641,0.280375
11.5100,-0.312914,-0.389897,0.276497
11.5200,0.439450,-0.389265,0.272601
11.5300,0.665381,-0.383741,0.268736
11.5400,0.214859,-0.379339,0.264921
11.5500,-0.207816,-0.379304,0.261128
11.5600,-0.471303,-0.382700,0.257318
11.5700,-1.272837,-0.391420,0.253447
11.5800,-1.431391,-0.404942,0.249465
11.5900,-1.499132,-0.419594,0.245343
11.6000,-1.671731,-0.435448,0.241067
11.6100,-1.767850,-0.452646,0.236627
11.6200,-1.703191,-0.470002,0.232014
11.6300,-1.563044,-0.486333,0.227232
11.6400,-1.918316,-0.503740,0.222282
11.6500,-1.975564,-0.523209,0.217147
11.6600,-2.389517,-0.545034,0.211806
11.6700,-2.234560,-0.568155,0.206240
11.6800,-1.842909,-0.588542,0.200456
11.6900,-2.241238,-0.608963,0.194469
11.7000,-2.475450,-0.632546,0.188261
11.7100,-1.270863,-0.651278,0.181842
11.7200,-0.324080,-0.659253,0.175290
11.7300,-0.835304,-0.665049,0.168668
11.7400,0.003248,-0.669210,0.161997
11.7500,1.276936,-0.662809,0.155337
11.7600,1.502401,-0.648912,0.148778
11.7700,2.062032,-0.631090,0.142378
11.7800,0.975928,-0.615900,0.136143
11.7900,0.949535,-0.606273,0.130032
11.8000,1.701500,-0.593018,0.124036
11.8100,1.021720,-0.579402,0.118174
11.8200,0.924025,-0.569673,0.112428
11.8300,0.600741,-0.562049,0.106770
11.8400,0.526443,-0.556413,0.101177
11.8500,1.102928,-0.548266,0.095654
11.8600,1.252929,-0.536487,0.090230
11.8700,0.199456,-0.529225,0.084902
11.8800,-0.176605,-0.529111,0.079610
11.8900,0.500552,-0.527491,0.074327
11.9000,0.064992,-0.524663,0.069066
11.9100,0.874785,-0.519964,0.063843
11.9200,1.492037,-0.508130,0.058703
11.9300,0.882009,-0.496260,0.053681
11.9400,1.213398,-0.485783,0.048770
11.9500,1.311709,-0.473158,0.043976
11.9600,1.457120,-0.459313,0.039313
11.9700,0.668927,-0.448683,0.034773
11.9800,0.927639,-0.440700,0.030326
11.9900,1.281513,-0.429655,0.025975
12.0000,1.222462,-0.417135,0.021741
12.0100,0.460330,-0.408721,0.017611
12.0200,0.651452,-0.403162,0.013552
12.0300,0.959728,-0.395106,0.009561
12.0400,0.461631,-0.387999,0.005645
12.0500,0.013280,-0.385625,0.001777
12.0600,-0.311545,-0.387116,-0.002087
12.0700,-0.480692,-0.391077,-0.005978
12.0800,-1.212073,-0.399541,-0.009931
12.0900,-1.044937,-0.410826,-0.013983
12.1000,-0.228510,-0.417193,-0.018123
12.1100,0.402643,-0.416323,-0.022290
12.1200,0.374760,-0.412435,-0.026434
12.1300,0.077493,-0.410174,-0.030547
12.1400,-0.324429,-0.411409,-0.034655
12.1500,-0.892056,-0.417491,-0.038800
12.1600,-0.014416,-0.422024,-0.042997
12.1700,-0.766231,-0.425927,-0.047237
12.1800,-1.461651,-0.437066,-0.051552
12.1900,-0.513921,-0.446944,-0.055972
12.2000,0.438417,-0.447322,-0.060443
12.2100,1.413903,-0.438060,-0.064870
12.2200,1.644872,-0.422766,-0.069174
12.2300,1.397258,-0.407556,-0.073326
12.2400,1.693078,-0.392104,-0.077324
12.2500,2.226469,-0.372506,-0.081147
12.2600,1.726802,-0.352740,-0.084773
12.2700,1.815267,-0.335029,-0.088212
12.2800,1.085890,-0.320524,-0.091490
12.2900,0.919005,-0.310499,-0.094645
12.3000,1.251949,-0.299644,-0.097696
12.3100,1.111483,-0.287827,-0.100633
12.3200,0.794353,-0.278298,-0.103464
12.3300,0.360957,-0.272522,-0.106218
12.3400,0.462226,-0.268406,-0.108923
12.3500,1.021508,-0.260987,-0.111570
12.3600,0.945744,-0.251151,-0.114130
12.3700,0.997703,-0.241433,-0.116593
12.3800,1.598411,-0.228453,-0.118943
12.3900,1.322213,-0.213850,-0.121154
12.4000,0.365625,-0.205411,-0.123250
12.4100,0.008700,-0.203539,-0.125295
12.4200,-0.196645,-0.204479,-0.127335
12.4300,-0.548407,-0.208204,-0.129399
12.4400,-0.562003,-0.213756,-0.131508
12.4500,-0.703936,-0.220086,-0.133678
12.4600,-0.051358,-0.223862,-0.135897
12.4700,0.659535,-0.220821,-0.138121
12.4800,0.646062,-0.214293,-0.140296
12.4900,1.371420,-0.204206,-0.142389
12.5000,0.689524,-0.193901,-0.144379
12.5100,0.564133,-0.187633,-0.146287
12.5200,0.565158,-0.181986,-0.148135
12.5300,0.059583,-0.178863,-0.149939
12.5400,0.121798,-0.177956,-0.151724
12.5500,-0.514892,-0.179921,-0.153513
12.5600,-0.259987,-0.183796,-0.155331
12.5700,-0.388515,-0.187038,-0.157186
12.5800,-0.720765,-0.192585,-0.159084
12.5900,-0.576263,-0.199070,-0.161042
12.6000,0.660342,-0.198649,-0.163031
12.6100,1.497592,-0.187860,-0.164963
12.6200,2.163408,-0.169555,-0.166750
12.6300,2.450712,-0.146484,-0.168330
12.6400,2.260162,-0.122930,-0.169678
12.6500,1.952667,-0.101866,-0.170802
12.6600,2.105508,-0.081575,-0.171719
12.6700,2.503201,-0.058531,-0.172419
12.6800,2.481048,-0.033610,-0.172880
12.6900,1.967936,-0.011365,-0.173105
12.7000,1.331796,0.005134,-0.173136
12.7100,0.796907,0.015777,-0.173031
12.7200,0.114671,0.020335,-0.172851
12.7300,-0.634196,0.017737,-0.172660
12.7400,-1.522356,0.006955,-0.172537
12.7500,-1.949273,-0.010403,-0.172554
12.7600,-2.061078,-0.030455,-0.172759
12.7700,-1.985257,-0.050687,-0.173164
12.7800,-2.399182,-0.072609,-0.173781
12.7900,-2.030506,-0.094758,-0.174618
12.8000,-0.817397,-0.108997,-0.175636
12.8100,-0.614216,-0.116155,-0.176762
12.8200,-0.355704,-0.121005,-0.177948
12.8300,-0.004161,-0.122804,-0.179167
12.8400,0.455987,-0.120545,-0.180384
12.8500,0.626012,-0.115135,-0.181562
12.8600,1.259221,-0.105709,-0.182666
12.8700,0.482069,-0.097002,-0.183680
12.8800,0.960689,-0.089789,-0.184614
12.8900,1.647794,-0.076746,-0.185447
12.9000,1.237571,-0.062319,-0.186142
12.9100,1.533838,-0.048462,-0.186696
12.9200,1.972179,-0.030932,-0.187093
12.9300,1.647740,-0.012833,-0.187312
12.9400,1.253717,0.001675,-0.187367
12.9500,0.828017,0.012083,-0.187299
