time_s,accel_corrected_m_s2,vel_m_s,disp_m
6.3900,2.099697,0.004965,0.006503
6.4000,1.507944,0.023003,0.006643
6.4100,0.888682,0.034986,0.006933
6.4200,0.635025,0.042605,0.007321
6.4300,-0.492936,0.043315,0.007750
6.4400,-0.516108,0.038270,0.008158
6.4500,-0.117352,0.035103,0.008525
6.4600,0.483249,0.036932,0.008885
6.4700,-0.138883,0.038654,0.009263
6.4800,-0.398816,0.035966,0.009636
6.4900,-0.234925,0.032797,0.009980
6.5000,0.538253,0.034314,0.010316
6.5100,0.118301,0.037596,0.010675
6.5200,-0.044989,0.037963,0.011053
6.5300,0.541912,0.040448,0.011445
6.5400,0.066429,0.043489,0.011865
6.5500,-0.076519,0.043439,0.012299
6.5600,-0.890771,0.038602,0.012710
6.5700,-1.659483,0.025851,0.013032
6.5800,-1.520662,0.009950,0.013211
6.5900,-1.394067,-0.004623,0.013238
6.6000,-0.818397,-0.015686,0.013136
6.6100,0.106200,-0.019247,0.012961
6.6200,0.323988,-0.017096,0.012780
6.6300,1.086975,-0.010041,0.012644
6.6400,1.206940,0.001429,0.012601
6.6500,0.934590,0.012136,0.012669
6.6600,1.336941,0.023494,0.012847
6.6700,1.163511,0.035996,0.013144
6.6800,-0.143905,0.041094,0.013530
6.6900,-0.489354,0.037928,0.013925
6.7000,0.167678,0.036320,0.014296
6.7100,-0.203926,0.036139,0.014658
6.7200,-0.438178,0.032928,0.015004
6.7300,-0.032270,0.030576,0.015321
6.7400,1.178599,0.036307,0.015656
6.7500,0.755745,0.045979,0.016067
6.7600,0.715273,0.053334,0.016564
6.7700,1.088333,0.062352,0.017142
6.7800,1.164978,0.073619,0.017822
6.7900,0.807582,0.083482,0.018607
6.8000,0.446823,0.089754,0.019474
6.8100,0.524045,0.094608,0.020395
6.8200,0.930141,0.101879,0.021378
6.8300,0.143756,0.107248,0.022424
6.8400,-0.415822,0.105888,0.023489
6.8500,-0.765361,0.099982,0.024519
6.8600,0.018575,0.096248,0.025500
6.8700,0.066202,0.096672,0.026464
6.8800,-1.231099,0.090848,0.027402
6.8900,-1.692031,0.076232,0.028237
6.9000,-1.353676,0.061003,0.028924
6.9100,-1.266875,0.047901,0.029468
6.9200,-1.797437,0.032579,0.029870
6.9300,-1.432408,0.016430,0.030115
6.9400,-1.328731,0.002624,0.030211
6.9500,-1.162121,-0.009830,0.030175
6.9600,-1.293753,-0.022109,0.030015
6.9700,-1.729482,-0.037226,0.029718
6.9800,-1.183739,-0.051792,0.029273
6.9900,-0.790707,-0.061664,0.028706
7.0000,-0.345562,-0.067345,0.028061
7.0100,0.361746,-0.067264,0.027388
7.0200,0.033808,-0.065287,0.026725
7.0300,0.116267,-0.064536,0.026076
7.0400,-0.055304,-0.064231,0.025432
7.0500,0.015945,-0.064428,0.024789
7.0600,0.139579,-0.063651,0.024148
7.0700,0.136419,-0.062271,0.023519
7.0800,0.222665,-0.060475,0.022905
7.0900,0.144148,-0.058641,0.022310
7.1000,-0.026898,-0.058055,0.021726
7.1100,-0.102185,-0.058700,0.021142
7.1200,0.344323,-0.057490,0.020561
7.1300,0.347619,-0.054030,0.020004
7.1400,0.978470,-0.047399,0.019497
7.1500,0.849461,-0.038260,0.019068
7.1600,0.188717,-0.033069,0.018712
7.1700,-0.760892,-0.035930,0.018367
7.1800,-1.050905,-0.044989,0.017962
7.1900,-0.927385,-0.054880,0.017463
7.2000,-0.304734,-0.061041,0.016883
7.2100,-0.098623,-0.063058,0.016263
7.2200,-0.092901,-0.064015,0.015627
7.2300,-0.169973,-0.065330,0.014981
7.2400,0.327458,-0.064542,0.014331
7.2500,0.450368,-0.060653,0.013705
7.2600,1.052212,-0.053140,0.013136
7.2700,1.438984,-0.040684,0.012667
7.2800,0.178722,-0.032596,0.012301
7.2900,0.068523,-0.031359,0.011981
7.3000,-0.361292,-0.032823,0.011660
7.3100,-0.381969,-0.036540,0.011313
7.3200,0.100942,-0.037945,0.010941
7.3300,0.162529,-0.036627,0.010568
7.3400,-0.619715,-0.038913,0.010190
7.3500,0.220864,-0.040908,0.009791
7.3600,-0.082019,-0.040213,0.009386
7.3700,0.680831,-0.037219,0.008998
7.3800,1.006001,-0.028785,0.008668
7.3900,0.910759,-0.019201,0.008428
7.4000,0.587796,-0.011709,0.008274
7.4100,1.011587,-0.003712,0.008197
7.4200,0.559152,0.004142,0.008199
7.4300,0.107493,0.007475,0.008257
7.4400,0.027051,0.008148,0.008335
7.4500,0.535223,0.010959,0.008431
7.4600,0.886257,0.018067,0.008576
7.4700,0.883840,0.026917,0.008801
7.4800,0.195751,0.032315,0.009097
7.4900,-0.153859,0.032525,0.009421
7.5000,0.058401,0.032047,0.009744
7.5100,-0.585151,0.029414,0.010051
7.5200,-0.345846,0.024759,0.010322
7.5300,-0.307637,0.021491,0.010553
7.5400,-0.822392,0.015841,0.010740
7.5500,-0.950285,0.006978,0.010854
7.5600,-0.518050,-0.000364,0.010887
7.5700,-0.860770,-0.007258,0.010849
7.5800,-1.294916,-0.018036,0.010723
7.5900,-0.784110,-0.028432,0.010490
7.6000,-0.532223,-0.035013,0.010173
7.6100,-0.138573,-0.038367,0.009806
7.6200,0.259949,-0.037760,0.009425
7.6300,-0.145975,-0.037190,0.009051
7.6400,0.067650,-0.037582,0.008677
7.6500,0.303677,-0.035725,0.008310
7.6600,1.390691,-0.027254,0.007995
7.6700,1.301464,-0.013793,0.007790
7.6800,0.760264,-0.003484,0.007704
7.6900,0.135115,0.000993,0.007691
7.7000,-0.552086,-0.001092,0.007691
7.7100,-0.414520,-0.005925,0.007656
7.7200,-0.427252,-0.010134,0.007575
7.7300,-0.618173,-0.015361,0.007448
7.7400,-0.692921,-0.021917,0.007262
7.7500,-0.610290,-0.028433,0.007010
7.7600,0.037966,-0.031294,0.006711
7.7700,-0.386220,-0.033036,0.006390
7.7800,-0.334418,-0.036639,0.006041
7.7900,-0.474558,-0.040684,0.005655
7.8000,-0.596081,-0.046037,0.005221
7.8100,-0.166504,-0.049850,0.004742
7.8200,-0.110770,-0.051236,0.004236
7.8300,-0.243998,-0.053010,0.003715
7.8400,-0.512524,-0.056793,0.003166
7.8500,-0.609712,-0.062404,0.002570
7.8600,-0.211335,-0.066509,0.001925
7.8700,0.906012,-0.063036,0.001278
7.8800,1.180264,-0.052604,0.000699
7.8900,1.421726,-0.039594,0.000238
7.9000,1.999050,-0.022490,-0.000072
7.9100,2.087898,-0.002056,-0.000195
7.9200,1.494354,0.015856,-0.000126
7.9300,0.424625,0.025450,0.000081
7.9400,0.275198,0.028950,0.000353
7.9500,0.750062,0.034076,0.000668
7.9600,0.702122,0.041337,0.001045
7.9700,0.588790,0.047791,0.001491
7.9800,0.860323,0.055037,0.002005
7.9900,0.279984,0.060738,0.002584
8.0000,0.425136,0.064264,0.003209
8.0100,0.258444,0.067682,0.003868
8.0200,1.070109,0.074325,0.004578
8.0300,1.050940,0.084930,0.005375
8.0400,0.713849,0.093754,0.006268
8.0500,1.083112,0.102739,0.007251
8.0600,0.807292,0.112191,0.008325
8.0700,0.441222,0.118433,0.009478
8.0800,0.353734,0.122408,0.010683
8.0900,0.222458,0.125289,0.011921
8.1000,0.038940,0.126596,0.013180
8.1100,-0.260128,0.125490,0.014441
8.1200,-0.032051,0.124029,0.015689
8.1300,-0.727375,0.120232,0.016910
8.1400,-0.489228,0.114149,0.018082
8.1500,-0.875894,0.107323,0.019189
8.1600,-1.118578,0.097351,0.020212
8.1700,-1.443763,0.084539,0.021122
8.1800,-1.046965,0.072086,0.021905
8.1900,-1.079959,0.061451,0.022573
8.2000,-0.662970,0.052736,0.023144
8.2100,-0.343302,0.047705,0.023646
8.2200,-0.191863,0.045029,0.024110
8.2300,-0.183038,0.043155,0.024550
8.2400,-0.623734,0.039121,0.024962
8.2500,0.076003,0.036382,0.025339
8.2600,0.271331,0.038119,0.025712
8.2700,0.275647,0.040854,0.026107
8.2800,0.339897,0.043932,0.026531
8.2900,0.429713,0.047780,0.026989
8.3000,0.767705,0.053767,0.027497
8.3100,0.778231,0.061496,0.028073
8.3200,0.260835,0.066692,0.028714
8.3300,0.352197,0.069757,0.029396
8.3400,0.884811,0.075942,0.030125
8.3500,0.068805,0.080710,0.030908
8.3600,-0.598299,0.078063,0.031702
8.3700,-0.142966,0.074356,0.032464
8.3800,-0.659589,0.070343,0.033188
8.3900,-0.785712,0.063117,0.033855
8.4000,-0.773309,0.055322,0.034447
8.4100,-1.198014,0.045465,0.034951
8.4200,-1.743099,0.030760,0.035332
8.4300,-1.367562,0.015206,0.035562
8.4400,-1.358097,0.001578,0.035646
8.4500,-1.039507,-0.010410,0.035602
8.4600,-0.687334,-0.019044,0.035455
8.4700,-0.575432,-0.025358,0.035233
8.4800,-0.619526,-0.031333,0.034949
8.4900,-0.352427,-0.036193,0.034611
8.5000,-0.661392,-0.041262,0.034224
8.5100,-0.061783,-0.044878,0.033793
8.5200,-0.227996,-0.046326,0.033337
8.5300,-0.087951,-0.047906,0.032866
8.5400,-0.148970,-0.049091,0.032381
8.5500,-0.219926,-0.050935,0.031881
8.5600,0.331169,-0.050379,0.031375
8.5700,0.426993,-0.046588,0.030890
8.5800,0.345536,-0.042726,0.030443
8.5900,0.347675,-0.039260,0.030033
8.6000,0.024534,-0.037399,0.029650
8.6100,-0.027725,-0.037414,0.029276
8.6200,-0.257172,-0.038839,0.028895
8.6300,-0.553695,-0.042893,0.028486
8.6400,-1.208990,-0.051707,0.028013
8.6500,-0.882841,-0.062166,0.027444
8.6600,-0.526765,-0.069214,0.026787
8.6700,-1.034597,-0.077021,0.026056
8.6800,-1.044399,-0.087416,0.025233
8.6900,-0.960506,-0.097440,0.024309
8.7000,-0.322705,-0.103856,0.023303
8.7100,-0.347832,-0.107209,0.022247
8.7200,-0.233741,-0.110117,0.021161
8.7300,0.422547,-0.109173,0.020064
8.7400,0.891410,-0.102603,0.019005
8.7500,0.783154,-0.094230,0.018021
8.7600,0.360619,-0.088511,0.017107
8.7700,0.054177,-0.086437,0.016233
8.7800,0.294600,-0.084693,0.015377
8.7900,0.268002,-0.081880,0.014544
8.8000,0.254619,-0.079267,0.013738
8.8100,0.333387,-0.076327,0.012960
8.8200,-0.048468,-0.074903,0.012204
8.8300,-0.535351,-0.077822,0.011441
8.8400,-0.509046,-0.083044,0.010636
8.8500,-0.799517,-0.089587,0.009773
8.8600,-0.933990,-0.098254,0.008834
8.8700,-0.927469,-0.107561,0.007805
8.8800,-0.742361,-0.115911,0.006688
8.8900,-0.390904,-0.121577,0.005500
8.9000,-1.037970,-0.128721,0.004249
8.9100,-0.766125,-0.137742,0.002916
8.9200,-0.589376,-0.144519,0.001505
8.9300,-0.075564,-0.147844,0.000043
8.9400,0.440213,-0.146021,-0.001426
8.9500,0.902630,-0.139306,-0.002853
8.9600,1.237098,-0.128608,-0.004192
8.9700,1.102936,-0.116908,-0.005420
8.9800,1.000469,-0.106391,-0.006536
8.9900,0.582114,-0.098478,-0.007561
9.0000,0.315726,-0.093989,-0.008523
9.0100,0.365213,-0.090584,-0.009446
9.0200,0.979072,-0.083862,-0.010318
9.0300,1.202323,-0.072955,-0.011102
9.0400,1.057506,-0.061656,-0.011775
9.0500,0.940751,-0.051665,-0.012342
9.0600,1.040762,-0.041757,-0.012809
9.0700,0.654424,-0.033281,-0.013184
9.0800,0.437940,-0.027820,-0.013490
9.0900,0.912715,-0.021066,-0.013734
9.1000,0.428420,-0.014361,-0.013911
9.1100,0.693277,-0.008752,-0.014027
9.1200,0.831908,-0.001126,-0.014076
9.1300,0.938105,0.007724,-0.014043
9.1400,0.748963,0.016159,-0.013924
9.1500,-0.002009,0.019894,-0.013744
9.1600,-0.049537,0.019636,-0.013546
9.1700,-0.233067,0.018223,-0.013357
9.1800,-0.390153,0.015107,-0.013190
9.1900,-0.828525,0.009014,-0.013069
9.2000,-1.018966,-0.000224,-0.013025
9.2100,-1.057626,-0.010607,-0.013080
9.2200,-0.588588,-0.018838,-0.013227
9.2300,-0.806720,-0.025814,-0.013450
9.2400,-0.817679,-0.033936,-0.013749
9.2500,-0.594568,-0.040998,-0.014123
9.2600,-0.465015,-0.046296,-0.014560
9.2700,0.305023,-0.047096,-0.015027
9.2800,0.077367,-0.045184,-0.015488
9.2900,-0.570554,-0.047650,-0.015952
9.3000,-0.237795,-0.051691,-0.016449
9.3100,-0.311329,-0.054437,-0.016980
9.3200,0.149192,-0.055248,-0.017528
9.3300,-0.182567,-0.055414,-0.018082
9.3400,-0.255640,-0.057605,-0.018647
9.3500,-0.440864,-0.061088,-0.019240
9.3600,-0.190348,-0.064244,-0.019867
9.3700,-0.203892,-0.066215,-0.020519
9.3800,-0.013688,-0.067303,-0.021187
9.3900,0.138518,-0.066679,-0.021857
9.4000,-0.304241,-0.067508,-0.022528
9.4100,-0.153825,-0.069798,-0.023214
9.4200,-0.149494,-0.071315,-0.023920
9.4300,-0.104392,-0.072584,-0.024639
9.4400,0.220703,-0.072002,-0.025362
9.4500,0.368938,-0.069054,-0.026067
9.4600,0.516790,-0.064626,-0.026736
9.4700,0.555962,-0.059262,-0.027355
9.4800,0.932306,-0.051820,-0.027911
9.4900,1.115385,-0.041582,-0.028378
9.5000,1.396203,-0.029024,-0.028731
9.5100,1.528948,-0.014398,-0.028948
9.5200,0.886085,-0.002323,-0.029031
9.5300,0.976361,0.006989,-0.029008
9.5400,1.066764,0.017205,-0.028887
9.5500,1.036043,0.027719,-0.028662
9.5600,0.460531,0.035202,-0.028348
9.5700,0.094253,0.037976,-0.027982
9.5800,-0.342121,0.036736,-0.027608
9.5900,-0.385182,0.033100,-0.027259
9.6000,-0.111296,0.030617,-0.026941
9.6100,0.188864,0.031005,-0.026632
9.6200,0.291262,0.033406,-0.026310
9.6300,0.349841,0.036611,-0.025960
9.6400,0.877714,0.042749,-0.025564
9.6500,0.415947,0.049217,-0.025104
9.6600,-0.293213,0.049831,-0.024608
9.6700,-0.571080,0.045510,-0.024132
9.6800,-0.384806,0.040730,-0.023701
9.6900,-0.286290,0.037375,-0.023310
9.7000,-0.249379,0.034696,-0.022950
9.7100,0.220989,0.034554,-0.022603
9.7200,-0.030982,0.035504,-0.022253
9.7300,-0.367152,0.033514,-0.021908
9.7400,-0.547775,0.028939,-0.021596
9.7500,-0.603175,0.023184,-0.021335
9.7600,-0.711036,0.016613,-0.021136
9.7700,-0.667176,0.009722,-0.021005
9.7800,-0.664295,0.003065,-0.020941
9.7900,-0.534505,-0.002929,-0.020940
9.8000,-0.019757,-0.005700,-0.020983
9.8100,0.374297,-0.003928,-0.021031
9.8200,0.742041,0.001654,-0.021043
9.8300,1.379511,0.012262,-0.020973
9.8400,1.392525,0.026122,-0.020781
9.8500,1.399425,0.040082,-0.020450
9.8600,0.952051,0.051839,-0.019990
9.8700,0.305222,0.058125,-0.019441
9.8800,0.255356,0.060928,-0.018845
9.8900,0.366962,0.064040,-0.018221
9.9000,-0.177726,0.064986,-0.017575
9.9100,-0.188306,0.063156,-0.016935
9.9200,0.273268,0.063581,-0.016301
9.9300,0.426400,0.067079,-0.015648
9.9400,0.232490,0.070373,-0.014960
9.9500,0.503428,0.074053,-0.014238
9.9600,0.118423,0.077162,-0.013482
9.9700,0.634189,0.080925,-0.012692
9.9800,0.853204,0.088362,-0.011845
9.9900,0.874627,0.097001,-0.010919
10.0000,1.050415,0.106627,-0.009900
10.0100,0.814822,0.115953,-0.008787
10.0200,1.024963,0.125152,-0.007582
10.0300,0.851014,0.134532,-0.006284
10.0400,0.659062,0.142082,-0.004900
10.0500,0.308680,0.146921,-0.003455
10.0600,-0.400539,0.146461,-0.001989
10.0700,-0.020442,0.144357,-0.000534
10.0800,-0.194816,0.143280,0.000904
10.0900,-0.258656,0.141013,0.002325
10.1000,-0.296304,0.138238,0.003721
10.1100,0.430762,0.138910,0.005107
10.1200,0.689807,0.144513,0.006524
10.1300,-0.268537,0.146620,0.007980
10.1400,-0.542421,0.142565,0.009426
10.1500,-0.462927,0.137538,0.010826
10.1600,-0.697380,0.131737,0.012173
10.1700,-0.805533,0.124222,0.013453
10.1800,-0.531688,0.117536,0.014661
10.1900,-0.554763,0.112104,0.015810
10.2000,-0.687539,0.105892,0.016900
10.2100,-0.403283,0.100438,0.017931
10.2200,-0.417138,0.096336,0.018915
10.2300,-0.930766,0.089596,0.019845
10.2400,-0.864708,0.080619,0.020696
10.2500,-0.865754,0.071967,0.021459
10.2600,-0.839376,0.063441,0.022136
10.2700,-0.694850,0.055770,0.022732
10.2800,0.177587,0.053184,0.023277
10.2900,-0.038714,0.053878,0.023812
10.3000,0.063166,0.054000,0.024351
10.3100,0.205673,0.055344,0.024898
10.3200,0.043673,0.056591,0.025458
10.3300,-0.049363,0.056563,0.026023
10.3400,0.003152,0.056332,0.026588
10.3500,0.153122,0.057113,0.027155
10.3600,0.201402,0.058886,0.027735
10.3700,0.037411,0.060080,0.028330
10.3800,-0.525566,0.057639,0.028919
10.3900,-0.768017,0.051171,0.029463
10.4000,-0.565740,0.044502,0.029941
10.4100,-0.630880,0.038519,0.030356
10.4200,-0.380560,0.033462,0.030716
10.4300,-0.326234,0.029928,0.031033
10.4400,-0.435914,0.026117,0.031313
10.4500,-0.959873,0.019138,0.031539
10.4600,-0.868643,0.009996,0.031685
10.4700,-0.840256,0.001451,0.031742
10.4800,-0.975015,-0.007625,0.031711
10.4900,-0.242742,-0.013714,0.031605
10.5000,0.079030,-0.014533,0.031464
10.5100,0.203070,-0.013122,0.031325
10.5200,0.315896,-0.010527,0.031207
10.5300,0.547972,-0.006208,0.031123
10.5400,0.064554,-0.003145,0.031077
10.5500,-0.217907,-0.003912,0.031041
10.5600,-0.325972,-0.006631,0.030989
10.5700,-0.110621,-0.008814,0.030911
10.5800,-0.115627,-0.009946,0.030818
10.5900,0.353353,-0.008757,0.030724
10.6000,0.045131,-0.006765,0.030646
10.6100,-0.110693,-0.007092,0.030577
10.6200,-0.541289,-0.010352,0.030490
10.6300,-0.911831,-0.017618,0.030350
10.6400,-0.665902,-0.025507,0.030134
10.6500,-1.126493,-0.034469,0.029835
10.6600,-0.747456,-0.043838,0.029443
10.6700,-0.743776,-0.051294,0.028967
10.6800,-0.362794,-0.056827,0.028427
10.6900,-0.073009,-0.059006,0.027848
10.7000,0.066031,-0.059041,0.027257
10.7100,0.219526,-0.057613,0.026674
10.7200,-0.308189,-0.058057,0.026096
10.7300,-0.650854,-0.062852,0.025491
10.7400,-0.723899,-0.069726,0.024828
10.7500,-0.551823,-0.076104,0.024099
10.7600,-0.578947,-0.081758,0.023310
10.7700,-0.330841,-0.086307,0.022470
10.7800,-0.165322,-0.088788,0.021594
10.7900,-0.048851,-0.089859,0.020701
10.8000,0.059349,-0.089806,0.019802
10.8100,-0.011025,-0.089565,0.018906
10.8200,-0.179626,-0.090518,0.018005
10.8300,-0.353330,-0.093183,0.017087
10.8400,-0.003224,-0.094965,0.016146
10.8500,0.166152,-0.094151,0.015200
10.8600,0.140046,-0.092620,0.014267
10.8700,0.432329,-0.089758,0.013355
10.8800,0.133615,-0.086928,0.012471
10.8900,0.365669,-0.084432,0.011614
10.9000,0.375728,-0.080725,0.010789
10.9100,0.310845,-0.077292,0.009999
10.9200,-0.010534,-0.075790,0.009233
10.9300,-0.191477,-0.076800,0.008470
10.9400,0.031117,-0.077602,0.007698
10.9500,-0.010740,-0.077500,0.006923
10.9600,-0.280752,-0.078958,0.006140
10.9700,-0.359620,-0.082160,0.005335
10.9800,-0.164970,-0.084783,0.004500
10.9900,-0.220664,-0.086711,0.003643
11.0000,-0.220383,-0.088916,0.002764
11.0100,-0.528260,-0.092659,0.001857
11.0200,-0.764576,-0.099123,0.000898
11.0300,-0.866894,-0.107281,-0.000134
11.0400,-0.559975,-0.114415,-0.001243
11.0500,-0.538355,-0.119907,-0.002414
11.0600,-0.648234,-0.125840,-0.003643
11.0700,-0.444634,-0.131304,-0.004929
11.0800,-0.278537,-0.134920,-0.006260
11.0900,-0.169240,-0.137159,-0.007620
11.1000,-0.122818,-0.138619,-0.008999
11.1100,-0.046676,-0.139467,-0.010390
11.1200,0.142927,-0.138985,-0.011782
11.1300,0.416866,-0.136186,-0.013158
11.1400,0.424798,-0.131978,-0.014499
11.1500,0.728716,-0.126210,-0.015790
11.1600,0.652535,-0.119304,-0.017017
11.1700,0.450732,-0.113788,-0.018183
11.1800,1.019939,-0.106435,-0.019284
11.1900,0.871520,-0.096977,-0.020301
11.2000,0.907360,-0.088083,-0.021226
11.2100,1.162198,-0.077735,-0.022055
11.2200,1.188603,-0.065981,-0.022774
11.2300,0.570679,-0.057185,-0.023390
11.2400,0.820782,-0.050227,-0.023927
11.2500,1.328891,-0.039479,-0.024375
11.2600,1.254008,-0.026564,-0.024705
11.2700,1.218697,-0.014201,-0.024909
11.2800,1.043398,-0.002890,-0.024995
11.2900,0.872954,0.006691,-0.024976
11.3000,0.704855,0.014580,-0.024869
11.3100,0.563456,0.020922,-0.024692
11.3200,0.568767,0.026583,-0.024454
11.3300,0.302764,0.030941,-0.024167
11.3400,0.144900,0.033179,-0.023846
11.3500,-0.018408,0.033811,-0.023511
11.3600,0.109970,0.034269,-0.023171
11.3700,-0.144110,0.034099,-0.022829
11.3800,0.030874,0.033532,-0.022491
11.3900,0.167877,0.034526,-0.022150
11.4000,0.081820,0.035775,-0.021799
11.4100,-0.191383,0.035227,-0.021444
11.4200,-0.550236,0.031519,-0.021110
11.4300,-0.707309,0.025231,-0.020826
11.4400,-1.181014,0.015789,-0.020621
11.4500,-1.330831,0.003230,-0.020526
11.4600,-1.210774,-0.009478,-0.020557
11.4700,-0.992902,-0.020496,-0.020707
11.4800,-0.657206,-0.028747,-0.020954
11.4900,-0.581196,-0.034939,-0.021272
11.5000,-0.669906,-0.041194,-0.021653
11.5100,-0.870914,-0.048898,-0.022103
11.5200,-1.142632,-0.058966,-0.022642
11.5300,-0.963004,-0.069494,-0.023285
11.5400,-0.833841,-0.078479,-0.024025
11.5500,-0.627592,-0.085786,-0.024846
11.5600,-0.558878,-0.091718,-0.025733
11.5700,-0.158995,-0.095307,-0.026669
11.5800,-0.082536,-0.096515,-0.027628
11.5900,0.090886,-0.096473,-0.028593
11.6000,-0.075749,-0.096398,-0.029557
11.6100,-0.065685,-0.097105,-0.030524
11.6200,-0.160900,-0.098238,-0.031501
11.6300,-0.064284,-0.099364,-0.032489
11.6400,-0.236028,-0.100865,-0.033490
11.6500,-0.207174,-0.103081,-0.034510
11.6600,-0.149802,-0.104866,-0.035550
11.6700,-0.031652,-0.105773,-0.036603
11.6800,-0.166293,-0.106763,-0.037666
11.6900,-0.220599,-0.108698,-0.038743
11.7000,-0.208669,-0.110844,-0.039841
11.7100,-0.153512,-0.112655,-0.040958
11.7200,-0.484564,-0.115845,-0.042101
11.7300,-0.700896,-0.121772,-0.043289
11.7400,-0.396142,-0.127258,-0.044534
11.7500,-0.158047,-0.130029,-0.045820
11.7600,-0.388004,-0.132759,-0.047134
11.7700,-0.075363,-0.135076,-0.048473
11.7800,0.008535,-0.135410,-0.049826
11.7900,-0.260377,-0.136669,-0.051186
11.8000,-0.148923,-0.138716,-0.052563
11.8100,0.133195,-0.138794,-0.053951
11.8200,0.302728,-0.136615,-0.055328
11.8300,0.513934,-0.132531,-0.056674
11.8400,0.379161,-0.128066,-0.057977
11.8500,0.166481,-0.125338,-0.059244
11.8600,0.007484,-0.124468,-0.060493
11.8700,0.152573,-0.123667,-0.061733
11.8800,0.118093,-0.122314,-0.062963
11.8900,0.222770,-0.120610,-0.064178
11.9000,0.178676,-0.118603,-0.065374
11.9100,0.232901,-0.116545,-0.066550
11.9200,0.165033,-0.114555,-0.067705
11.9300,0.357012,-0.111945,-0.068838
11.9400,0.548359,-0.107418,-0.069934
11.9500,0.465802,-0.102347,-0.070983
11.9600,0.657915,-0.096729,-0.071979
11.9700,0.935655,-0.088761,-0.072906
11.9800,0.567852,-0.081243,-0.073756
11.9900,0.348473,-0.076662,-0.074546
12.0000,0.158616,-0.074126,-0.075300
12.0100,-0.268080,-0.074673,-0.076044
12.0200,0.026339,-0.075882,-0.076796
12.0300,-0.021648,-0.075859,-0.077555
12.0400,0.216429,-0.074885,-0.078309
12.0500,0.349139,-0.072057,-0.079043
12.0600,0.352482,-0.068549,-0.079746
12.0700,0.508506,-0.064244,-0.080410
12.0800,0.399304,-0.059705,-0.081030
12.0900,0.165990,-0.056878,-0.081613
12.1000,-0.108721,-0.056592,-0.082180
12.1100,0.203334,-0.056119,-0.082744
12.1200,0.463180,-0.052786,-0.083289
12.1300,0.278711,-0.049077,-0.083798
12.1400,0.272342,-0.046322,-0.084275
12.1500,0.416168,-0.042879,-0.084721
12.1600,-0.082530,-0.041211,-0.085141
12.1700,0.007932,-0.041584,-0.085555
12.1800,0.010206,-0.041493,-0.085971
12.1900,-0.228413,-0.042584,-0.086391
12.2000,-0.334587,-0.045399,-0.086831
12.2100,-0.030211,-0.047223,-0.087294
12.2200,0.035448,-0.047197,-0.087766
12.2300,0.027172,-0.046884,-0.088237
12.2400,0.402205,-0.044737,-0.088695
12.2500,0.505638,-0.040198,-0.089119
12.2600,0.782883,-0.033755,-0.089489
12.2700,0.790895,-0.025886,-0.089787
12.2800,1.112186,-0.016371,-0.089999
12.2900,0.902326,-0.006298,-0.090112
12.3000,0.652302,0.001475,-0.090136
12.3100,0.418001,0.006826,-0.090095
12.3200,0.147752,0.009655,-0.090012
12.3300,-0.010144,0.010343,-0.089912
12.3400,-0.178080,0.009402,-0.089813
12.3500,-0.154146,0.007741,-0.089728
12.3600,0.277223,0.008356,-0.089647
12.3700,0.381144,0.011648,-0.089547
12.3800,0.422621,0.015667,-0.089411
12.3900,0.366355,0.019612,-0.089234
12.4000,0.259622,0.022742,-0.089022
12.4100,0.164200,0.024861,-0.088784
12.4200,0.313129,0.027247,-0.088524
12.4300,0.356885,0.030597,-0.088235
12.4400,0.533232,0.035048,-0.087906
12.4500,0.471697,0.040073,-0.087531
12.4600,0.245777,0.043660,-0.087112
12.4700,0.318912,0.046484,-0.086662
12.4800,0.296996,0.049563,-0.086181
12.4900,0.113900,0.051618,-0.085675
12.5000,0.071612,0.052545,-0.085155
12.5100,-0.029255,0.052757,-0.084628
12.5200,-0.098726,0.052117,-0.084104
12.5300,0.286711,0.053057,-0.083578
12.5400,0.807413,0.058528,-0.083020
12.5500,0.889507,0.067012,-0.082392
12.5600,1.030138,0.076610,-0.081674
12.5700,1.436543,0.088944,-0.080846
12.5800,1.482604,0.103539,-0.079884
12.5900,1.725489,0.119580,-0.078768
12.6000,1.665584,0.136535,-0.077488
12.6100,1.476580,0.152246,-0.076044
12.6200,1.557653,0.167417,-0.074445
12.6300,1.197088,0.181191,-0.072702
12.6400,0.832139,0.191337,-0.070840
12.6500,0.554060,0.198268,-0.068892
12.6600,0.149711,0.201787,-0.066892
12.6700,-0.125972,0.201906,-0.064873
12.6800,-0.218032,0.200186,-0.062863
12.6900,-0.174773,0.198222,-0.060871
12.7000,-0.320308,0.195746,-0.058901
12.7100,-0.424229,0.192024,-0.056962
12.7200,-0.538061,0.187212,-0.055066
12.7300,-0.580249,0.181621,-0.053222
12.7400,-0.404930,0.176695,-0.051430
12.7500,-0.175344,0.173793,-0.049678
12.7600,-0.390276,0.170965,-0.047954
12.7700,-0.545122,0.166288,-0.046267
12.7800,-0.384571,0.161640,-0.044628
12.7900,-0.126182,0.159086,-0.043024
12.8000,0.119722,0.159054,-0.041433
12.8100,0.334902,0.161327,-0.039832
12.8200,0.230754,0.164155,-0.038204
12.8300,0.241906,0.166518,-0.036551
12.8400,0.038061,0.167918,-0.034879
12.8500,-0.194954,0.167134,-0.033203
12.8600,-0.302235,0.164648,-0.031544
12.8700,-0.315727,0.161558,-0.029913
