time_s,accel_corrected_m_s2,vel_m_s,disp_m
6.3800,3.077016,0.281546,-0.215873
6.3900,3.098181,0.312422,-0.212903
6.4000,-1.455218,0.320637,-0.209738
6.4100,0.650646,0.316614,-0.206552
6.4200,3.330059,0.336517,-0.203286
6.4300,5.982702,0.383081,-0.199688
6.4400,7.607286,0.451031,-0.195517
6.4500,8.587998,0.532008,-0.190602
6.4600,6.821329,0.609054,-0.184897
6.4700,2.668946,0.656506,-0.178569
6.4800,2.246987,0.681085,-0.171881
6.4900,2.269873,0.703670,-0.164957
6.5000,3.765586,0.733847,-0.157770
6.5100,2.736816,0.766359,-0.150269
6.5200,2.118610,0.790636,-0.142484
6.5300,-0.513807,0.798660,-0.134537
6.5400,-2.757725,0.782302,-0.126633
6.5500,-2.479389,0.756117,-0.118940
6.5600,-2.113196,0.733154,-0.111494
6.5700,-0.980272,0.717687,-0.104240
6.5800,-2.102783,0.702271,-0.097140
6.5900,-4.551803,0.668998,-0.090284
6.6000,-3.363114,0.629424,-0.083792
6.6100,-4.216989,0.591523,-0.077687
6.6200,-3.078475,0.555046,-0.071954
6.6300,-0.543692,0.536935,-0.066494
6.6400,-0.014064,0.534146,-0.061139
6.6500,0.852331,0.538338,-0.055776
6.6600,1.125908,0.548229,-0.050344
6.6700,1.561158,0.561664,-0.044794
6.6800,2.795663,0.583448,-0.039069
6.6900,2.588477,0.610369,-0.033099
6.7000,-0.247625,0.622073,-0.026937
6.7100,-1.811236,0.611779,-0.020768
6.7200,-2.311978,0.591163,-0.014753
6.7300,-0.592777,0.576639,-0.008914
6.7400,-0.645083,0.570450,-0.003179
6.7500,0.113145,0.567790,0.002512
6.7600,1.231375,0.574513,0.008224
6.7700,-1.250494,0.574417,0.013969
6.7800,-1.873623,0.558796,0.019635
6.7900,-2.902619,0.534915,0.025103
6.8000,-1.651914,0.512143,0.030338
6.8100,-1.256889,0.497599,0.035387
6.8200,-0.579177,0.488418,0.040317
6.8300,-0.812593,0.481459,0.045167
6.8400,1.912099,0.486957,0.050009
6.8500,1.481373,0.503924,0.054963
6.8600,0.627431,0.514468,0.060055
6.8700,2.512862,0.530170,0.065278
6.8800,2.557183,0.555520,0.070707
6.8900,1.492907,0.575770,0.076363
6.9000,0.268332,0.584577,0.082165
6.9100,0.440109,0.588119,0.088028
6.9200,-0.990995,0.585364,0.093896
6.9300,-1.191900,0.574450,0.099695
6.9400,-0.748753,0.564747,0.105391
6.9500,0.473822,0.563372,0.111031
6.9600,2.207526,0.576779,0.116732
6.9700,-0.378689,0.585923,0.122546
6.9800,-2.019338,0.573933,0.128345
6.9900,-2.448438,0.551594,0.133973
7.0000,-3.866390,0.520020,0.139331
7.0100,-4.562739,0.477874,0.144320
7.0200,-4.350552,0.433308,0.148876
7.0300,-5.431689,0.384397,0.152965
7.0400,-3.854741,0.337964,0.156576
7.0500,0.177728,0.319579,0.159864
7.0600,-0.598280,0.317477,0.163049
7.0700,-2.106418,0.303953,0.166157
7.0800,-0.748621,0.289678,0.169125
7.0900,-1.195549,0.279957,0.171973
7.1000,0.266532,0.275312,0.174749
7.1100,-0.255979,0.275365,0.177503
7.1200,-0.833918,0.269915,0.180229
7.1300,-1.629289,0.257599,0.182867
7.1400,-1.967036,0.239618,0.185353
7.1500,-3.462515,0.212470,0.187613
7.1600,-3.678144,0.176766,0.189559
7.1700,-4.089073,0.137930,0.191133
7.1800,-2.337509,0.105797,0.192351
7.1900,-1.898183,0.084619,0.193303
7.2000,-1.250307,0.068877,0.194071
7.2100,0.144417,0.063347,0.194732
7.2200,-0.061008,0.063764,0.195368
7.2300,-0.939901,0.058760,0.195980
7.2400,-0.865392,0.049733,0.196523
7.2500,-3.260259,0.029105,0.196917
7.2600,-6.382418,-0.019108,0.196967
7.2700,-5.965017,-0.080846,0.196467
7.2800,-4.818469,-0.134763,0.195389
7.2900,-3.198660,-0.174849,0.193841
7.3000,-2.984676,-0.205765,0.191938
7.3100,-0.150020,-0.221439,0.189802
7.3200,2.581165,-0.209283,0.187648
7.3300,1.298238,-0.189886,0.185652
7.3400,2.202430,-0.172383,0.183841
7.3500,1.111349,-0.155814,0.182200
7.3600,1.649593,-0.142009,0.180711
7.3700,-0.442101,-0.135972,0.179321
7.3800,-1.233564,-0.144350,0.177920
7.3900,0.268088,-0.149177,0.176452
7.4000,-0.224507,-0.148960,0.174961
7.4100,-1.992242,-0.160043,0.173416
7.4200,-2.580665,-0.182908,0.171701
7.4300,-5.621494,-0.223919,0.169667
7.4400,-5.507156,-0.279562,0.167150
7.4500,-4.500548,-0.329600,0.164104
7.4600,-2.821905,-0.366213,0.160625
7.4700,-3.333187,-0.396988,0.156809
7.4800,-2.956833,-0.428438,0.152682
7.4900,-4.147768,-0.463961,0.148220
7.5000,-2.563909,-0.497520,0.143412
7.5100,-0.699350,-0.513836,0.138356
7.5200,0.472512,-0.514970,0.133212
7.5300,-0.145784,-0.513336,0.128070
7.5400,0.295842,-0.512586,0.122941
7.5500,-1.731108,-0.519762,0.117779
7.5600,-3.588925,-0.546363,0.112448
7.5700,-5.005816,-0.589336,0.106770
7.5800,-5.685381,-0.642792,0.100609
7.5900,-4.608226,-0.694260,0.093924
7.6000,-4.951250,-0.742058,0.086742
7.6100,-4.996833,-0.791798,0.079073
7.6200,-4.042931,-0.836997,0.070929
7.6300,-1.681052,-0.865617,0.062416
7.6400,-0.136902,-0.874707,0.053714
7.6500,-0.005362,-0.875418,0.044964
7.6600,-0.871372,-0.879802,0.036188
7.6700,-0.071632,-0.884517,0.027366
7.6800,0.105919,-0.884345,0.018522
7.6900,-2.599707,-0.896814,0.009616
7.7000,-3.929171,-0.929459,0.000484
7.7100,-1.689072,-0.957550,-0.008951
7.7200,-0.039249,-0.966191,-0.018569
7.7300,1.159373,-0.960591,-0.028203
7.7400,3.935980,-0.935114,-0.037682
7.7500,4.112223,-0.894873,-0.046832
7.7600,4.381374,-0.852405,-0.055568
7.7700,5.900790,-0.800994,-0.063835
7.7800,8.755339,-0.727714,-0.071479
7.7900,10.373926,-0.632067,-0.078278
7.8000,9.188040,-0.534257,-0.084109
7.8100,8.566254,-0.445486,-0.089008
7.8200,7.600945,-0.364650,-0.093059
7.8300,5.256610,-0.300362,-0.096384
7.8400,3.677285,-0.255693,-0.099164
7.8500,5.912740,-0.207743,-0.101481
7.8600,7.132016,-0.142519,-0.103232
7.8700,5.864375,-0.077537,-0.104333
7.8800,1.972353,-0.038353,-0.104912
7.8900,-0.037438,-0.028679,-0.105247
7.9000,-0.255202,-0.030142,-0.105541
7.9100,-1.984396,-0.041340,-0.105899
7.9200,-0.520178,-0.053863,-0.106375
7.9300,0.888249,-0.052022,-0.106904
7.9400,2.161009,-0.036776,-0.107348
7.9500,2.088273,-0.015530,-0.107610
7.9600,2.822788,0.009026,-0.107642
7.9700,3.263381,0.039457,-0.107400
7.9800,0.905023,0.060299,-0.106901
7.9900,0.061795,0.065133,-0.106274
8.0000,1.304972,0.071966,-0.105588
8.0100,1.074672,0.083865,-0.104809
8.0200,0.872138,0.093599,-0.103922
8.0300,-0.535140,0.095284,-0.102977
8.0400,-1.952982,0.082843,-0.102087
8.0500,-3.195460,0.057101,-0.101387
8.0600,-3.746914,0.022389,-0.100990
8.0700,-5.025105,-0.021471,-0.100985
8.0800,-2.711020,-0.060152,-0.101393
8.0900,-3.187164,-0.089643,-0.102142
8.1000,-3.809003,-0.124623,-0.103214
8.1100,-3.556778,-0.161452,-0.104644
8.1200,-4.088697,-0.199680,-0.106450
8.1300,-2.549263,-0.232870,-0.108612
8.1400,-1.500246,-0.253117,-0.111042
8.1500,-0.555508,-0.263396,-0.113625
8.1600,1.440898,-0.258969,-0.116237
8.1700,1.283606,-0.245346,-0.118758
8.1800,0.211870,-0.237869,-0.121174
8.1900,2.352177,-0.225049,-0.123489
8.2000,4.433025,-0.191123,-0.125570
8.2100,3.579167,-0.151062,-0.127281
8.2200,4.269697,-0.111817,-0.128595
8.2300,3.166113,-0.074638,-0.129527
8.2400,4.745089,-0.035082,-0.130076
8.2500,5.822440,0.017755,-0.130163
8.2600,6.843427,0.081085,-0.129668
8.2700,5.611627,0.143360,-0.128546
8.2800,4.623492,0.194535,-0.126857
8.2900,5.154182,0.243424,-0.124667
8.3000,3.475473,0.286572,-0.122017
8.3100,2.376473,0.315832,-0.119005
8.3200,1.289991,0.334164,-0.115755
8.3300,3.000238,0.355615,-0.112306
8.3400,2.745470,0.384344,-0.108606
8.3500,1.350646,0.404824,-0.104660
8.3600,0.463619,0.413896,-0.100567
8.3700,0.290948,0.417669,-0.096409
8.3800,-0.145724,0.418395,-0.092229
8.3900,0.973361,0.422533,-0.088024
8.4000,-0.198717,0.426406,-0.083779
8.4100,-0.470346,0.423061,-0.079532
8.4200,-1.037852,0.415520,-0.075339
8.4300,0.843780,0.414549,-0.071189
8.4400,1.641199,0.426974,-0.066981
8.4500,2.944099,0.449901,-0.062597
8.4600,2.928351,0.479263,-0.057951
8.4700,2.098945,0.504400,-0.053033
8.4800,-0.008651,0.514851,-0.047936
8.4900,0.047830,0.515047,-0.042787
8.5000,-0.270508,0.513934,-0.037642
8.5100,-0.924400,0.507959,-0.032532
8.5200,0.860369,0.507639,-0.027454
8.5300,0.842799,0.516155,-0.022335
8.5400,-0.802826,0.516355,-0.017173
8.5500,-2.666082,0.499010,-0.012096
8.5600,-5.303141,0.459164,-0.007305
8.5700,-5.716236,0.404067,-0.002989
8.5800,-5.359951,0.348686,0.000775
8.5900,-4.863904,0.297567,0.004006
8.6000,-3.775381,0.254370,0.006766
8.6100,-2.371629,0.223635,0.009156
8.6200,-1.728107,0.203137,0.011290
8.6300,0.859918,0.198796,0.013299
8.6400,2.290063,0.214546,0.015366
8.6500,2.815094,0.240071,0.017639
8.6600,2.534814,0.266821,0.020173
8.6700,3.010720,0.294549,0.022980
8.6800,2.708437,0.323144,0.026069
8.6900,5.587892,0.364626,0.029508
8.7000,4.911422,0.417123,0.033416
8.7100,4.807812,0.465719,0.037831
8.7200,4.493251,0.512224,0.042720
8.7300,3.803019,0.553705,0.048050
8.7400,2.274707,0.584094,0.053739
8.7500,0.762800,0.599282,0.059656
8.7600,1.256944,0.609380,0.065699
8.7700,-0.533370,0.612998,0.071811
8.7800,-1.910294,0.600780,0.077880
8.7900,-3.054204,0.575957,0.083764
8.8000,-3.717347,0.542100,0.089354
8.8100,-3.563463,0.505696,0.094593
8.8200,-1.928831,0.478234,0.099512
8.8300,-2.188041,0.457650,0.104192
8.8400,-2.077935,0.436320,0.108662
8.8500,0.510146,0.428481,0.112986
8.8600,0.541755,0.433740,0.117297
8.8700,0.317591,0.438037,0.121656
8.8800,1.194433,0.445597,0.126074
8.8900,-0.178646,0.450676,0.130555
8.9000,0.837536,0.453971,0.135079
8.9100,2.095776,0.468637,0.139692
8.9200,2.207306,0.490153,0.144485
8.9300,1.058970,0.506484,0.149469
8.9400,1.226372,0.517911,0.154591
8.9500,1.853926,0.533312,0.159847
8.9600,2.099681,0.553080,0.165279
8.9700,-0.695652,0.560100,0.170845
8.9800,0.459631,0.558920,0.176440
8.9900,1.807399,0.570255,0.182086
9.0000,1.293285,0.585759,0.187866
9.0100,-0.151625,0.591467,0.193752
9.0200,-1.787721,0.581770,0.199618
9.0300,-3.365223,0.556006,0.205307
9.0400,-3.694382,0.520708,0.210690
9.0500,-1.479266,0.494839,0.215768
9.0600,-1.845955,0.478213,0.220633
9.0700,-3.208904,0.452939,0.225289
9.0800,-3.662876,0.418580,0.229647
9.0900,-2.912706,0.385702,0.233668
9.1000,-3.479800,0.353740,0.237365
9.1100,-3.321610,0.319733,0.240733
9.1200,-3.415587,0.286047,0.243762
9.1300,-2.157854,0.258179,0.246483
9.1400,-1.323969,0.240770,0.248978
9.1500,-1.679589,0.225753,0.251310
9.1600,-0.590189,0.214404,0.253511
9.1700,0.446580,0.213686,0.255651
9.1800,-0.238810,0.214724,0.257793
9.1900,1.551063,0.221286,0.259973
9.2000,2.900148,0.243542,0.262298
9.2100,3.244940,0.274267,0.264887
9.2200,1.946365,0.300224,0.267759
9.2300,1.311536,0.316513,0.270843
9.2400,-0.567224,0.320235,0.274027
9.2500,-3.235350,0.301222,0.277134
9.2600,-3.938542,0.265352,0.279967
9.2700,-5.102037,0.220150,0.282394
9.2800,-1.709497,0.186092,0.284425
9.2900,-0.159355,0.176748,0.286240
9.3000,0.214075,0.177021,0.288008
9.3100,0.225484,0.179219,0.289790
9.3200,-0.595041,0.177371,0.291573
9.3300,-2.663130,0.161080,0.293265
9.3400,-2.387295,0.135828,0.294749
9.3500,-2.791368,0.109935,0.295978
9.3600,-3.246281,0.079747,0.296927
9.3700,-4.160949,0.042711,0.297539
9.3800,-5.539572,-0.005792,0.297724
9.3900,-4.751646,-0.057248,0.297408
9.4000,-3.486033,-0.098437,0.296630
9.4100,-2.763239,-0.129683,0.295489
9.4200,-2.308759,-0.155043,0.294066
9.4300,-1.093673,-0.172055,0.292430
9.4400,-2.792215,-0.191484,0.290613
9.4500,-4.635993,-0.228626,0.288512
9.4600,-3.792488,-0.270768,0.286015
9.4700,-2.073904,-0.300100,0.283161
9.4800,-0.659159,-0.313765,0.280091
9.4900,2.258708,-0.305767,0.276994
9.5000,3.144903,-0.278749,0.274071
9.5100,3.587629,-0.245087,0.271452
9.5200,1.748575,-0.218406,0.269134
9.5300,2.375675,-0.197784,0.267053
9.5400,2.195709,-0.174928,0.265190
9.5500,3.095635,-0.148471,0.263573
9.5600,4.308563,-0.111450,0.262273
9.5700,2.801745,-0.075898,0.261337
9.5800,0.671633,-0.058531,0.260664
9.5900,0.207546,-0.054136,0.260101
9.6000,0.413496,-0.051030,0.259575
9.6100,0.057248,-0.048677,0.259077
9.6200,-0.003003,-0.048405,0.258591
9.6300,0.158705,-0.047627,0.258111
9.6400,0.697770,-0.043344,0.257656
9.6500,-0.658185,-0.043147,0.257224
9.6600,-1.198524,-0.052430,0.256746
9.6700,-3.307004,-0.074958,0.256109
9.6800,-4.587593,-0.114431,0.255162
9.6900,-3.527994,-0.155009,0.253815
9.7000,-2.690118,-0.186099,0.252109
9.7100,-3.282488,-0.215962,0.250099
9.7200,-4.380605,-0.254278,0.247748
9.7300,-4.449747,-0.298429,0.244984
9.7400,-2.769260,-0.334525,0.241820
9.7500,-2.263215,-0.359687,0.238348
9.7600,-0.890250,-0.375454,0.234673
9.7700,-0.119176,-0.380501,0.230893
9.7800,0.296634,-0.379614,0.227092
9.7900,-0.085094,-0.378556,0.223302
9.8000,0.655120,-0.375706,0.219530
9.8100,1.378585,-0.365538,0.215824
9.8200,2.973783,-0.343776,0.212277
9.8300,3.579729,-0.311008,0.209004
9.8400,2.872963,-0.278745,0.206055
9.8500,1.586395,-0.256448,0.203379
9.8600,1.772671,-0.239653,0.200898
9.8700,1.476771,-0.223406,0.198583
9.8800,0.489987,-0.213572,0.196398
9.8900,-0.279285,-0.212518,0.194268
9.9000,1.293341,-0.207448,0.192168
9.9100,1.501725,-0.193473,0.190163
9.9200,-0.168832,-0.186808,0.188262
9.9300,0.901342,-0.183146,0.186412
9.9400,0.853872,-0.174370,0.184625
9.9500,-1.251523,-0.176358,0.182871
9.9600,-0.639842,-0.185815,0.181060
9.9700,-0.974648,-0.193887,0.179162
9.9800,-0.437069,-0.200946,0.177187
9.9900,0.031796,-0.202972,0.175168
10.0000,0.657237,-0.199527,0.173155
10.0100,0.208339,-0.195199,0.171182
10.0200,-1.850450,-0.203409,0.169189
10.0300,-0.812537,-0.216724,0.167088
10.0400,-1.363109,-0.227603,0.164866
10.0500,-0.311497,-0.235976,0.162548
10.0600,-0.414716,-0.239607,0.160170
10.0700,-0.864681,-0.246004,0.157742
10.0800,-0.207405,-0.251364,0.155256
10.0900,-0.412892,-0.254466,0.152726
10.1000,0.562935,-0.253715,0.150186
10.1100,1.603941,-0.242881,0.147703
10.1200,2.176944,-0.223977,0.145368
10.1300,1.168918,-0.207247,0.143212
10.1400,0.641666,-0.198194,0.141185
10.1500,-0.595405,-0.197963,0.139204
10.1600,-0.221295,-0.202047,0.137204
10.1700,0.133328,-0.202486,0.135181
10.1800,-0.509803,-0.204369,0.133147
10.1900,-1.989994,-0.216868,0.131041
10.2000,-2.623119,-0.239933,0.128757
10.2100,-1.671099,-0.261404,0.126250
10.2200,-2.499375,-0.282257,0.123532
10.2300,-2.985768,-0.309683,0.120572
10.2400,-2.382996,-0.336526,0.117341
10.2500,-2.563324,-0.361258,0.113852
10.2600,-2.984493,-0.388997,0.110101
10.2700,-2.094650,-0.414393,0.106084
10.2800,-1.430594,-0.432019,0.101852
10.2900,-1.615056,-0.447247,0.097456
10.3000,1.172929,-0.449458,0.092972
10.3100,1.831927,-0.434434,0.088553
10.3200,3.324620,-0.408651,0.084337
10.3300,3.605897,-0.373998,0.080424
10.3400,2.773931,-0.342099,0.076844
10.3500,2.295522,-0.316752,0.073549
10.3600,1.536325,-0.297593,0.070478
10.3700,2.439150,-0.277715,0.067601
10.3800,3.209926,-0.249470,0.064965
10.3900,3.211673,-0.217362,0.062631
10.4000,3.170338,-0.185452,0.060617
10.4100,2.023198,-0.159484,0.058892
10.4200,0.043491,-0.149151,0.057349
10.4300,-0.192390,-0.149895,0.055854
10.4400,0.579905,-0.147958,0.054365
10.4500,0.737758,-0.141369,0.052918
10.4600,0.281650,-0.136272,0.051530
10.4700,0.163320,-0.134047,0.050178
10.4800,1.374840,-0.126357,0.048876
10.4900,2.302437,-0.107970,0.047704
10.5000,1.700172,-0.087957,0.046725
10.5100,2.502597,-0.066943,0.045950
10.5200,1.158676,-0.048637,0.045372
10.5300,0.541326,-0.040137,0.044929
10.5400,0.314860,-0.035856,0.044549
10.5500,-0.372582,-0.036145,0.044189
10.5600,-0.902112,-0.042518,0.043795
10.5700,-2.709319,-0.060575,0.043280
10.5800,-1.951504,-0.083879,0.042558
10.5900,-0.656406,-0.096919,0.041654
10.6000,0.663620,-0.096883,0.040685
10.6100,0.548848,-0.090821,0.039746
10.6200,-0.706387,-0.091608,0.038834
10.6300,-0.334906,-0.096815,0.037892
10.6400,-0.166017,-0.099319,0.036911
10.6500,0.356016,-0.098369,0.035923
10.6600,1.878568,-0.087196,0.034995
10.6700,2.088172,-0.067363,0.034222
10.6800,0.848083,-0.052681,0.033622
10.6900,1.233726,-0.042272,0.033147
10.7000,0.883581,-0.031686,0.032777
10.7100,0.455869,-0.024989,0.032494
10.7200,0.294901,-0.021235,0.032263
10.7300,-0.765375,-0.023587,0.032039
10.7400,-0.784436,-0.031336,0.031764
10.7500,-1.641592,-0.043466,0.031390
10.7600,-2.427724,-0.063813,0.030854
10.7700,-2.258817,-0.087246,0.030098
10.7800,-1.145829,-0.104269,0.029141
10.7900,-0.921655,-0.114606,0.028046
10.8000,-0.736540,-0.122897,0.026859
10.8100,-0.731688,-0.130238,0.025593
10.8200,-0.692808,-0.137361,0.024255
10.8300,0.678741,-0.137431,0.022881
10.8400,1.274882,-0.127663,0.021556
10.8500,0.165144,-0.120463,0.020315
10.8600,0.558099,-0.116847,0.019129
10.8700,-0.893116,-0.118522,0.017952
10.8800,-1.173530,-0.128855,0.016715
10.8900,-1.438533,-0.141915,0.015361
10.9000,0.526460,-0.146476,0.013919
10.9100,0.737154,-0.140158,0.012486
10.9200,0.870364,-0.132120,0.011124
10.9300,0.691844,-0.124309,0.009842
10.9400,-0.083586,-0.121268,0.008614
10.9500,0.687041,-0.118250,0.007417
10.9600,2.141621,-0.104107,0.006305
10.9700,2.000565,-0.083396,0.005368
10.9800,2.797660,-0.059405,0.004654
10.9900,2.475970,-0.033037,0.004191
11.0000,1.574315,-0.012785,0.003962
11.0100,1.455325,0.002363,0.003910
11.0200,1.065320,0.014966,0.003997
11.0300,-0.135528,0.019615,0.004170
11.0400,-1.680517,0.010535,0.004320
11.0500,-1.406662,-0.004901,0.004349
11.0600,-0.940229,-0.016636,0.004241
11.0700,-0.571609,-0.024195,0.004037
11.0800,-0.219263,-0.028149,0.003775
11.0900,0.186837,-0.028311,0.003493
11.1000,0.077013,-0.026992,0.003216
11.1100,0.746173,-0.022876,0.002967
11.1200,1.746182,-0.010414,0.002800
11.1300,0.812342,0.002378,0.002760
11.1400,-0.160102,0.005639,0.002800
11.1500,-0.629429,0.001692,0.002837
11.1600,-1.119199,-0.007051,0.002810
11.1700,-0.803615,-0.016665,0.002692
11.1800,0.311521,-0.019126,0.002513
11.1900,0.854527,-0.013296,0.002351
11.2000,-0.523735,-0.011642,0.002226
11.2100,-0.038091,-0.014451,0.002095
11.2200,-0.528238,-0.017282,0.001937
11.2300,-1.097279,-0.025410,0.001723
11.2400,-1.560004,-0.038696,0.001403
11.2500,-1.266909,-0.052831,0.000945
11.2600,-0.467446,-0.061503,0.000373
11.2700,-0.888976,-0.068285,-0.000276
11.2800,-0.847901,-0.076969,-0.001002
11.2900,-1.194206,-0.087180,-0.001823
11.3000,-1.760838,-0.101955,-0.002768
11.3100,-0.976402,-0.115641,-0.003856
11.3200,-0.664710,-0.123847,-0.005054
11.3300,-1.035650,-0.132349,-0.006335
11.3400,-0.635579,-0.140705,-0.007700
11.3500,-1.094029,-0.149353,-0.009150
11.3600,-1.582439,-0.162735,-0.010711
11.3700,-1.431310,-0.177804,-0.012413
11.3800,-1.618760,-0.193054,-0.014268
11.3900,-0.302249,-0.202659,-0.016246
11.4000,0.335421,-0.202493,-0.018272
11.4100,-0.101710,-0.201325,-0.020291
11.4200,-0.250553,-0.203086,-0.022313
11.4300,0.006795,-0.204305,-0.024350
11.4400,0.683732,-0.200852,-0.026376
11.4500,2.648404,-0.184192,-0.028301
11.4600,2.039081,-0.160754,-0.030026
11.4700,1.638401,-0.142367,-0.031541
11.4800,1.630070,-0.126024,-0.032883
11.4900,1.517957,-0.110284,-0.034065
11.5000,2.270927,-0.091340,-0.035073
11.5100,3.028783,-0.064841,-0.035854
11.5200,1.492885,-0.042233,-0.036389
11.5300,1.173629,-0.028900,-0.036745
11.5400,0.930170,-0.018381,-0.036981
11.5500,-0.599715,-0.016729,-0.037157
11.5600,-0.766723,-0.023561,-0.037358
11.5700,-1.328349,-0.034037,-0.037646
11.5800,-1.520866,-0.048283,-0.038058
11.5900,-0.993567,-0.060855,-0.038604
11.6000,-1.239508,-0.072020,-0.039268
11.6100,-2.404013,-0.090238,-0.040079
11.6200,-2.944763,-0.116982,-0.041115
11.6300,-2.218126,-0.142796,-0.042414
11.6400,-1.560576,-0.161690,-0.043937
11.6500,-1.295895,-0.175972,-0.045625
11.6600,-0.595468,-0.185429,-0.047432
11.6700,0.106946,-0.187872,-0.049299
11.6800,0.538922,-0.184642,-0.051161
11.6900,0.315036,-0.180372,-0.052986
11.7000,0.815886,-0.174718,-0.054762
11.7100,0.965140,-0.165813,-0.056464
11.7200,0.651479,-0.157730,-0.058082
11.7300,2.104494,-0.143950,-0.059590
11.7400,2.290695,-0.121974,-0.060920
11.7500,2.147965,-0.099780,-0.062029
11.7600,1.020610,-0.083938,-0.062947
11.7700,0.717962,-0.075245,-0.063743
11.7800,-0.028130,-0.071796,-0.064479
11.7900,-0.195935,-0.072916,-0.065202
11.8000,0.370661,-0.072042,-0.065927
11.8100,0.997641,-0.065201,-0.066613
11.8200,1.716582,-0.051630,-0.067197
11.8300,2.100410,-0.032545,-0.067618
11.8400,1.047011,-0.016808,-0.067865
11.8500,0.658363,-0.008281,-0.067990
11.8600,-0.357918,-0.006778,-0.068066
11.8700,-1.202901,-0.014583,-0.068172
11.8800,-0.986335,-0.025529,-0.068373
11.8900,-1.740180,-0.039161,-0.068696
11.9000,-1.406008,-0.054892,-0.069167
11.9100,-0.677470,-0.065310,-0.069768
11.9200,0.045919,-0.068467,-0.070437
11.9300,0.168857,-0.067394,-0.071116
11.9400,-0.849183,-0.070795,-0.071807
11.9500,-0.922527,-0.079654,-0.072559
11.9600,-0.559792,-0.087065,-0.073393
11.9700,0.073115,-0.089499,-0.074275
11.9800,-0.068265,-0.089474,-0.075170
11.9900,-0.432752,-0.091980,-0.076078
12.0000,-2.237307,-0.105330,-0.077064
12.0100,-2.189624,-0.127464,-0.078228
12.0200,-1.762888,-0.147227,-0.079602
12.0300,-0.863746,-0.160360,-0.081140
12.0400,0.627979,-0.161539,-0.082749
12.0500,2.006890,-0.148365,-0.084299
12.0600,2.555234,-0.125554,-0.085668
12.0700,2.941511,-0.098070,-0.086786
12.0800,3.765441,-0.064536,-0.087599
12.0900,3.823252,-0.026592,-0.088055
12.1000,3.992546,0.012487,-0.088125
12.1100,3.172374,0.048311,-0.087821
12.1200,2.861648,0.078482,-0.087187
12.1300,2.993768,0.107759,-0.086256
12.1400,3.102689,0.138241,-0.085026
12.1500,2.181497,0.164662,-0.083512
12.1600,1.105384,0.181096,-0.081783
12.1700,0.847076,0.190859,-0.079923
12.1800,0.530033,0.197744,-0.077980
12.1900,-0.587756,0.197456,-0.076004
12.2000,-1.072432,0.189155,-0.074071
12.2100,-1.211921,0.177733,-0.072237
12.2200,-0.400443,0.169671,-0.070500
12.2300,0.605645,0.170697,-0.068798
12.2400,0.408956,0.175770,-0.067066
12.2500,-0.250361,0.176563,-0.065304
12.2600,-1.311971,0.168751,-0.063577
12.2700,-2.086430,0.151759,-0.061975
12.2800,-2.422014,0.129217,-0.060570
12.2900,-3.125986,0.101477,-0.059416
12.3000,-2.812356,0.071785,-0.058550
12.3100,-2.904635,0.043200,-0.057975
12.3200,-2.116721,0.018094,-0.057669
12.3300,-1.744848,-0.001214,-0.057584
12.3400,-1.514249,-0.017510,-0.057678
12.3500,-1.044253,-0.030302,-0.057917
12.3600,0.512964,-0.032959,-0.058233
12.3700,2.096304,-0.019912,-0.058498
12.3800,1.586018,-0.001501,-0.058605
12.3900,2.246624,0.017663,-0.058524
12.4000,2.187282,0.039832,-0.058236
12.4100,1.835815,0.059948,-0.057737
12.4200,0.728235,0.072768,-0.057074
12.4300,-0.456049,0.074129,-0.056339
12.4400,-0.301226,0.070342,-0.055617
12.4500,0.136707,0.069520,-0.054918
12.4600,0.274487,0.071576,-0.054212
12.4700,0.746222,0.076679,-0.053471
12.4800,0.241826,0.081620,-0.052680
12.4900,-1.378755,0.075935,-0.051892
12.5000,-1.395023,0.062066,-0.051202
12.5100,-1.781968,0.046181,-0.050661
12.5200,-2.420942,0.025166,-0.050304
12.5300,-2.479781,0.000663,-0.050175
12.5400,-2.590276,-0.024687,-0.050295
12.5500,-1.605605,-0.045667,-0.050647
12.5600,0.018670,-0.053602,-0.051143
12.5700,-0.001412,-0.053515,-0.051678
12.5800,0.581000,-0.050617,-0.052199
12.5900,0.968675,-0.042869,-0.052667
12.6000,1.484604,-0.030603,-0.053034
12.6100,1.434730,-0.016006,-0.053267
12.6200,2.321581,0.002776,-0.053333
12.6300,3.187614,0.030322,-0.053168
12.6400,3.646263,0.064491,-0.052694
12.6500,3.521802,0.100331,-0.051869
12.6600,3.111246,0.133497,-0.050700
12.6700,2.436917,0.161237,-0.049227
12.6800,2.255941,0.184702,-0.047497
12.6900,2.255095,0.207257,-0.045537
12.7000,1.793113,0.227498,-0.043363
12.7100,1.515579,0.244041,-0.041006
12.7200,0.244229,0.252840,-0.038521
12.7300,-0.465981,0.251732,-0.035998
12.7400,0.130967,0.250057,-0.033489
12.7500,-0.276458,0.249329,-0.030993
12.7600,-0.757407,0.244160,-0.028525
12.7700,-0.589830,0.237424,-0.026117
12.7800,-0.240050,0.233274,-0.023764
12.7900,0.655124,0.235350,-0.021421
12.8000,-0.258351,0.237334,-0.019057
12.8100,-0.663423,0.232725,-0.016707
12.8200,-0.600908,0.226403,-0.014411
12.8300,-1.441046,0.216193,-0.012198
12.8400,-1.323502,0.202370,-0.010105
12.8500,-1.324532,0.189130,-0.008148
12.8600,-1.545814,0.174779,-0.006328
