time_s,accel_m_s2,accel_g
8.7600,-0.470038,-0.047931
8.7700,-0.738062,-0.075261
8.7800,-0.457668,-0.046669
8.7900,0.214571,0.021880
8.8000,0.457412,0.046643
8.8100,-1.141254,-0.116376
8.8200,-2.178977,-0.222194
8.8300,-2.675186,-0.272793
8.8400,-1.352625,-0.137929
8.8500,-0.674363,-0.068766
8.8600,-0.830237,-0.084661
8.8700,-1.040790,-0.106131
8.8800,-1.348254,-0.137484
8.8900,-1.293804,-0.131931
8.9000,-0.753114,-0.076796
8.9100,-0.578271,-0.058967
8.9200,-1.239886,-0.126433
8.9300,-0.826392,-0.084269
8.9400,0.354616,0.036161
8.9500,0.684367,0.069786
8.9600,-0.437041,-0.044566
8.9700,0.212662,0.021686
8.9800,0.517497,0.052770
8.9900,0.145922,0.014880
9.0000,-0.858549,-0.087548
9.0100,-0.877594,-0.089490
9.0200,-1.323380,-0.134947
9.0300,-1.754868,-0.178947
9.0400,-1.512817,-0.154264
9.0500,-2.200130,-0.224351
9.0600,-1.969121,-0.200794
9.0700,-2.093668,-0.213495
9.0800,-2.328406,-0.237431
9.0900,-1.984521,-0.202365
9.1000,-2.401355,-0.244870
9.1100,-3.252956,-0.331709
9.1200,-2.509476,-0.255895
9.1300,-1.108675,-0.113053
9.1400,-0.112297,-0.011451
9.1500,0.476084,0.048547
9.1600,0.196117,0.019998
9.1700,0.511276,0.052136
9.1800,1.125138,0.114732
9.1900,2.120434,0.216224
9.2000,2.715366,0.276890
9.2100,1.745259,0.177967
9.2200,1.276407,0.130157
9.2300,1.235784,0.126015
9.2400,1.352280,0.137894
9.2500,1.798583,0.183404
9.2600,1.265547,0.129050
9.2700,1.446661,0.147518
9.2800,2.049571,0.208998
9.2900,2.147663,0.219001
9.3000,3.330821,0.339649
9.3100,3.396448,0.346341
9.3200,3.192664,0.325561
9.3300,2.829640,0.288543
9.3400,2.315600,0.236125
9.3500,1.261526,0.128640
9.3600,1.331516,0.135777
9.3700,1.361142,0.138798
9.3800,1.744137,0.177852
9.3900,0.573457,0.058476
9.4000,0.924433,0.094266
9.4100,0.673979,0.068727
9.4200,1.130571,0.115286
9.4300,0.459772,0.046884
9.4400,-0.102400,-0.010442
9.4500,-1.102924,-0.112467
9.4600,-1.675154,-0.170818
9.4700,-2.380866,-0.242781
9.4800,-1.710008,-0.174372
9.4900,-1.341023,-0.136746
9.5000,-1.473899,-0.150296
9.5100,-1.210311,-0.123417
9.5200,-0.754220,-0.076909
9.5300,-0.701099,-0.071492
9.5400,-0.783179,-0.079862
9.5500,-0.807462,-0.082338
9.5600,-1.004333,-0.102413
9.5700,-1.832879,-0.186902
9.5800,-1.227590,-0.125179
9.5900,-1.943042,-0.198135
9.6000,-2.304199,-0.234963
9.6100,-2.405264,-0.245269
9.6200,-1.645205,-0.167764
9.6300,-1.467656,-0.149659
9.6400,-0.622479,-0.063475
9.6500,-0.251925,-0.025689
9.6600,-0.357327,-0.036437
9.6700,-0.380923,-0.038843
9.6800,0.139403,0.014215
9.6900,1.419373,0.144736
9.7000,2.571255,0.262195
9.7100,2.781160,0.283599
9.7200,2.505056,0.255445
9.7300,1.827546,0.186358
9.7400,1.899907,0.193737
9.7500,2.490862,0.253997
9.7600,1.901171,0.193866
9.7700,1.464627,0.149350
9.7800,1.645611,0.167806
9.7900,0.928286,0.094659
9.8000,0.952709,0.097149
9.8100,0.839879,0.085644
9.8200,-0.112044,-0.011425
9.8300,-0.361765,-0.036890
9.8400,0.612009,0.062408
9.8500,0.887495,0.090499
9.8600,1.349667,0.137628
9.8700,2.381957,0.242892
9.8800,2.375430,0.242226
9.8900,2.350631,0.239698
9.9000,2.221977,0.226579
9.9100,1.773674,0.180864
9.9200,1.965483,0.200423
9.9300,2.735830,0.278977
9.9400,2.401474,0.244882
9.9500,2.238502,0.228264
9.9600,2.170030,0.221282
9.9700,0.859200,0.087614
9.9800,0.375209,0.038261
9.9900,-0.896743,-0.091442
10.0000,-1.031890,-0.105223
10.0100,-1.375114,-0.140223
10.0200,-1.010079,-0.102999
10.0300,-0.843315,-0.085994
10.0400,-0.640641,-0.065327
10.0500,-1.662867,-0.169565
10.0600,-2.143289,-0.218555
10.0700,-2.723516,-0.277721
10.0800,-2.437464,-0.248552
10.0900,-1.923281,-0.196120
10.1000,-2.081229,-0.212226
10.1100,-1.055851,-0.107667
10.1200,-1.178293,-0.120152
10.1300,-0.345298,-0.035211
10.1400,0.640416,0.065304
10.1500,2.217819,0.226155
10.1600,3.211844,0.327517
10.1700,2.330974,0.237693
10.1800,2.515510,0.256511
10.1900,2.473410,0.252218
10.2000,1.853051,0.188959
10.2100,1.398742,0.142632
10.2200,2.109082,0.215067
10.2300,1.350903,0.137754
10.2400,1.657957,0.169065
10.2500,0.544651,0.055539
10.2600,0.448489,0.045733
10.2700,-0.471179,-0.048047
10.2800,-0.851520,-0.086831
10.2900,-1.020399,-0.104052
10.3000,-1.257240,-0.128203
10.3100,-1.507150,-0.153686
10.3200,-1.080809,-0.110212
10.3300,-1.122218,-0.114434
10.3400,-1.929349,-0.196739
10.3500,-1.827456,-0.186349
10.3600,-2.504047,-0.255342
10.3700,-1.897899,-0.193532
10.3800,-1.112915,-0.113486
10.3900,-0.675260,-0.068857
10.4000,-0.038535,-0.003929
10.4100,-0.386468,-0.039409
10.4200,-1.433411,-0.146167
10.4300,-1.882704,-0.191982
10.4400,-1.987034,-0.202621
10.4500,-1.047687,-0.106834
10.4600,-0.135410,-0.013808
10.4700,-0.391117,-0.039883
10.4800,0.282011,0.028757
10.4900,0.098867,0.010082
10.5000,0.807085,0.082300
10.5100,0.304241,0.031024
10.5200,-0.218333,-0.022264
10.5300,-0.673719,-0.068700
10.5400,-1.594465,-0.162590
10.5500,-1.466946,-0.149587
10.5600,-0.940107,-0.095864
10.5700,-1.287493,-0.131288
10.5800,-1.917555,-0.195536
10.5900,-2.237528,-0.228164
10.6000,-2.207867,-0.225140
10.6100,-1.236843,-0.126123
10.6200,-0.228164,-0.023266
10.6300,-0.107883,-0.011001
10.6400,-0.970780,-0.098992
10.6500,-0.755474,-0.077037
10.6600,-0.949435,-0.096815
10.6700,-1.287121,-0.131250
10.6800,-1.195293,-0.121886
10.6900,-1.962459,-0.200115
10.7000,-1.898795,-0.193623
10.7100,-0.968949,-0.098805
10.7200,-0.427813,-0.043625
10.7300,-1.385629,-0.141295
10.7400,-1.372414,-0.139947
10.7500,-0.526556,-0.053694
10.7600,-0.157281,-0.016038
10.7700,-1.076016,-0.109723
10.7800,-1.039071,-0.105956
10.7900,-0.362887,-0.037004
10.8000,-0.992841,-0.101242
10.8100,-0.237278,-0.024196
10.8200,-0.517740,-0.052795
10.8300,0.024048,0.002452
10.8400,0.688145,0.070171
10.8500,0.852362,0.086917
10.8600,1.014554,0.103456
10.8700,1.152345,0.117507
10.8800,0.248310,0.025321
10.8900,0.316849,0.032310
10.9000,1.509650,0.153941
10.9100,0.804724,0.082059
10.9200,0.546457,0.055723
10.9300,0.623064,0.063535
10.9400,0.451833,0.046074
10.9500,0.733875,0.074834
10.9600,1.446091,0.147460
10.9700,0.686005,0.069953
10.9800,0.278425,0.028391
10.9900,-0.803971,-0.081982
11.0000,-0.653378,-0.066626
11.0100,-0.075192,-0.007667
11.0200,0.090816,0.009261
11.0300,0.288876,0.029457
11.0400,0.069148,0.007051
11.0500,-0.189468,-0.019320
11.0600,-0.445156,-0.045393
11.0700,0.127897,0.013042
11.0800,0.452366,0.046128
11.0900,0.906818,0.092470
11.1000,0.541836,0.055252
11.1100,0.418152,0.042640
11.1200,-0.198567,-0.020248
11.1300,-0.211368,-0.021554
11.1400,-0.746114,-0.076082
11.1500,-1.089390,-0.111087
11.1600,-1.400443,-0.142805
11.1700,-1.755467,-0.179008
11.1800,-1.797396,-0.183283
11.1900,-1.748894,-0.178338
11.2000,-1.532188,-0.156240
11.2100,-1.517360,-0.154728
11.2200,-0.798008,-0.081374
11.2300,-0.541393,-0.055207
11.2400,-0.974684,-0.099390
11.2500,-0.491976,-0.050168
11.2600,-0.814953,-0.083102
11.2700,-1.514642,-0.154451
11.2800,-2.136881,-0.217901
11.2900,-1.243034,-0.126754
11.3000,-0.106168,-0.010826
11.3100,0.740209,0.075480
11.3200,0.592434,0.060411
11.3300,0.258090,0.026318
11.3400,-0.142500,-0.014531
11.3500,-0.601082,-0.061293
11.3600,-0.302700,-0.030867
11.3700,-0.661604,-0.067465
11.3800,0.076531,0.007804
11.3900,0.163643,0.016687
11.4000,0.492870,0.050259
11.4100,1.331337,0.135759
11.4200,1.259883,0.128472
11.4300,1.458663,0.148742
11.4400,0.982999,0.100238
11.4500,1.821626,0.185754
11.4600,1.077442,0.109869
11.4700,0.723120,0.073738
11.4800,0.949299,0.096802
11.4900,1.460416,0.148921
11.5000,1.621509,0.165348
11.5100,1.041533,0.106207
11.5200,0.592653,0.060434
11.5300,0.778598,0.079395
11.5400,1.401113,0.142874
11.5500,1.782597,0.181774
11.5600,1.201110,0.122479
11.5700,1.009653,0.102956
11.5800,0.839379,0.085593
11.5900,0.680454,0.069387
11.6000,0.908101,0.092600
11.6100,0.817404,0.083352
11.6200,0.058754,0.005991
11.6300,-0.648580,-0.066137
11.6400,-0.598508,-0.061031
11.6500,0.084355,0.008602
11.6600,0.193418,0.019723
11.6700,-0.365564,-0.037277
11.6800,0.783709,0.079916
11.6900,1.161258,0.118415
11.7000,0.968921,0.098802
11.7100,0.693545,0.070722
11.7200,0.261356,0.026651
11.7300,0.720944,0.073516
11.7400,0.055850,0.005695
11.7500,0.228678,0.023319
11.7600,-0.028983,-0.002955
11.7700,-0.467433,-0.047665
11.7800,-0.874255,-0.089149
11.7900,-1.716504,-0.175035
11.8000,-0.988497,-0.100799
11.8100,-0.776322,-0.079163
11.8200,-1.045168,-0.106577
11.8300,-1.307535,-0.133331
11.8400,-1.567810,-0.159872
11.8500,-0.931329,-0.094969
11.8600,-0.543379,-0.055409
11.8700,-0.574254,-0.058558
11.8800,-0.033015,-0.003367
11.8900,0.618733,0.063093
11.9000,0.919587,0.093772
11.9100,1.595650,0.162711
11.9200,2.225946,0.226983
11.9300,1.158115,0.118095
11.9400,0.855066,0.087192
11.9500,1.852751,0.188928
11.9600,1.821065,0.185697
11.9700,1.906217,0.194380
11.9800,1.407658,0.143541
11.9900,0.452377,0.046130
12.0000,-0.629090,-0.064149
12.0100,-0.254545,-0.025956
12.0200,-0.560949,-0.057201
12.0300,-0.119479,-0.012183
12.0400,-0.153153,-0.015617
12.0500,-0.147071,-0.014997
12.0600,-0.040118,-0.004091
12.0700,-0.110273,-0.011245
12.0800,0.390581,0.039828
12.0900,0.710526,0.072453
12.1000,1.047657,0.106831
12.1100,1.726014,0.176004
12.1200,1.099979,0.112167
12.1300,1.366593,0.139354
12.1400,1.115711,0.113771
12.1500,0.695099,0.070880
12.1600,1.158179,0.118101
12.1700,0.755807,0.077071
12.1800,0.618866,0.063107
12.1900,-0.505486,-0.051545
12.2000,-0.505440,-0.051540
12.2100,-0.451180,-0.046008
12.2200,-1.790123,-0.182542
12.2300,-1.059768,-0.108066
12.2400,-0.894403,-0.091204
12.2500,-0.982922,-0.100230
12.2600,-0.340935,-0.034766
12.2700,0.446125,0.045492
12.2800,0.612202,0.062427
12.2900,-0.254531,-0.025955
12.3000,-0.415485,-0.042368
12.3100,-0.760199,-0.077519
12.3200,-0.785549,-0.080104
12.3300,-0.766243,-0.078135
12.3400,-1.140058,-0.116254
12.3500,-0.724136,-0.073841
12.3600,-0.301839,-0.030779
12.3700,-0.074886,-0.007636
12.3800,-0.164995,-0.016825
12.3900,0.545278,0.055603
12.4000,0.743033,0.075768
12.4100,0.884266,0.090170
12.4200,0.859864,0.087682
12.4300,0.946094,0.096475
12.4400,0.845462,0.086213
12.4500,1.313470,0.133937
12.4600,0.700333,0.071414
12.4700,0.488625,0.049826
12.4800,0.559209,0.057023
12.4900,0.166347,0.016963
12.5000,0.257621,0.026270
12.5100,0.153162,0.015618
12.5200,0.435088,0.044367
12.5300,1.156980,0.117979
12.5400,0.287618,0.029329
12.5500,-0.160750,-0.016392
12.5600,0.066511,0.006782
12.5700,0.084420,0.008608
12.5800,-0.145851,-0.014873
12.5900,-0.152000,-0.015500
12.6000,-0.735621,-0.075012
12.6100,-1.335252,-0.136158
12.6200,-1.564356,-0.159520
12.6300,-1.274328,-0.129945
12.6400,-1.577284,-0.160838
12.6500,-1.743044,-0.177741
12.6600,-1.214798,-0.123875
12.6700,-1.556087,-0.158677
12.6800,-1.178295,-0.120153
12.6900,-0.475632,-0.048501
12.7000,-0.446349,-0.045515
12.7100,0.187411,0.019111
12.7200,0.846060,0.086274
12.7300,0.861495,0.087848
12.7400,1.337428,0.136380
12.7500,1.853029,0.188956
12.7600,1.839501,0.187577
12.7700,1.624572,0.165660
12.7800,1.333984,0.136029
12.7900,0.833742,0.085018
12.8000,0.074088,0.007555
12.8100,-0.739775,-0.075436
12.8200,-1.041273,-0.106180
12.8300,-1.105229,-0.112702
12.8400,-0.918836,-0.093695
12.8500,-0.759894,-0.077488
12.8600,-0.608765,-0.062077
12.8700,-0.531879,-0.054237
12.8800,-0.274856,-0.028027
12.8900,0.413104,0.042125
12.9000,-0.094419,-0.009628
12.9100,-0.402950,-0.041089
12.9200,-0.281405,-0.028695
12.9300,-0.820697,-0.083688
12.9400,-1.029045,-0.104933
12.9500,-0.165678,-0.016894
12.9600,0.026859,0.002739
12.9700,0.157348,0.016045
12.9800,0.316963,0.032321
12.9900,0.483297,0.049283
13.0000,0.443715,0.045246
13.0100,-0.124981,-0.012745
13.0200,-0.110403,-0.011258
13.0300,0.447333,0.045615
13.0400,0.281562,0.028711
13.0500,0.269393,0.027470
13.0600,0.922684,0.094088
13.0700,0.032562,0.003320
13.0800,0.198807,0.020273
13.0900,0.593060,0.060475
13.1000,0.210083,0.021422
13.1100,0.601753,0.061362
13.1200,0.692614,0.070627
13.1300,0.201034,0.020500
13.1400,0.520461,0.053072
13.1500,1.088221,0.110968
13.1600,1.372292,0.139935
13.1700,1.008936,0.102883
13.1800,0.648920,0.066171
13.1900,0.370261,0.037756
13.2000,1.098833,0.112050
13.2100,0.821256,0.083745
13.2200,0.095452,0.009733
13.2300,0.041884,0.004271
13.2400,-0.617415,-0.062959
13.2500,-1.018683,-0.103877
13.2600,-0.575086,-0.058642
13.2700,-0.699322,-0.071311
13.2800,-0.639340,-0.065195
13.2900,-0.128084,-0.013061
13.3000,0.337118,0.034376
13.3100,-0.031529,-0.003215
13.3200,-0.444916,-0.045369
13.3300,-0.190657,-0.019442
13.3400,-0.023087,-0.002354
13.3500,0.161500,0.016468
13.3600,-0.354117,-0.036110
13.3700,-1.127977,-0.115022
13.3800,-0.056662,-0.005778
13.3900,-0.025946,-0.002646
13.4000,0.059423,0.006059
13.4100,0.506723,0.051671
13.4200,0.261481,0.026664
13.4300,-0.442581,-0.045131
13.4400,-0.908329,-0.092624
13.4500,-0.634373,-0.064688
13.4600,0.178463,0.018198
13.4700,0.423068,0.043141
13.4800,1.143382,0.116593
13.4900,0.559195,0.057022
13.5000,1.051397,0.107213
13.5100,1.098348,0.112000
13.5200,1.279103,0.130432
13.5300,1.128834,0.115109
13.5400,1.317959,0.134394
13.5500,1.006326,0.102617
13.5600,1.048810,0.106949
13.5700,0.779868,0.079524
13.5800,0.067936,0.006928
13.5900,-0.392215,-0.039995
13.6000,-0.915516,-0.093357
13.6100,-1.180305,-0.120358
13.6200,-1.758841,-0.179352
13.6300,-1.527217,-0.155733
13.6400,-1.359298,-0.138610
13.6500,-1.684581,-0.171779
13.6600,-2.524277,-0.257405
13.6700,-2.323310,-0.236912
13.6800,-1.939110,-0.197734
13.6900,-1.771652,-0.180658
13.7000,-1.218903,-0.124294
13.7100,-0.533457,-0.054397
13.7200,0.298818,0.030471
13.7300,0.374318,0.038170
13.7400,0.653302,0.066618
13.7500,1.338358,0.136475
13.7600,1.520624,0.155060
13.7700,1.778577,0.181364
13.7800,1.699123,0.173262
13.7900,1.807447,0.184308
13.8000,1.264362,0.128929
13.8100,0.681601,0.069504
13.8200,0.602834,0.061472
13.8300,0.158779,0.016191
13.8400,-0.589753,-0.060138
13.8500,-0.656372,-0.066931
13.8600,-0.855586,-0.087245
13.8700,-1.385044,-0.141235
13.8800,-1.488931,-0.151829
13.8900,-1.096515,-0.111813
13.9000,-0.854565,-0.087141
13.9100,-0.059269,-0.006044
13.9200,-0.972842,-0.099202
13.9300,-0.673696,-0.068698
13.9400,-0.703586,-0.071746
13.9500,-0.264386,-0.026960
13.9600,0.347454,0.035430
13.9700,0.677561,0.069092
13.9800,1.014597,0.103460
13.9900,1.207675,0.123149
14.0000,1.413807,0.144168
14.0100,2.036482,0.207663
14.0200,1.917116,0.195491
14.0300,1.132504,0.115483
14.0400,0.788255,0.080380
14.0500,0.204505,0.020854
14.0600,-0.921087,-0.093925
14.0700,-1.300729,-0.132637
14.0800,-1.442999,-0.147145
14.0900,-0.912059,-0.093004
14.1000,-0.939555,-0.095808
14.1100,-1.254750,-0.127949
14.1200,-1.893496,-0.193083
14.1300,-2.128507,-0.217047
14.1400,-1.886826,-0.192403
14.1500,-1.531617,-0.156182
14.1600,-2.006929,-0.204650
14.1700,-1.859850,-0.189652
14.1800,-1.380906,-0.140813
14.1900,-0.948967,-0.096768
14.2000,-0.564154,-0.057528
14.2100,0.090925,0.009272
14.2200,-0.169261,-0.017260
14.2300,-0.054544,-0.005562
14.2400,-0.770592,-0.078579
14.2500,-1.286224,-0.131158
14.2600,-1.448556,-0.147712
14.2700,-1.207694,-0.123151
14.2800,-1.114016,-0.113598
14.2900,-1.130404,-0.115269
14.3000,-0.556219,-0.056719
14.3100,-0.255474,-0.026051
14.3200,-0.355806,-0.036282
14.3300,0.079170,0.008073
14.3400,0.503777,0.051371
14.3500,0.516074,0.052625
14.3600,0.711971,0.072601
14.3700,0.246370,0.025123
14.3800,0.391730,0.039945
14.3900,0.338608,0.034528
14.4000,0.703176,0.071704
14.4100,0.604803,0.061673
14.4200,0.959168,0.097808
14.4300,1.231498,0.125578
14.4400,0.874306,0.089154
14.4500,1.200184,0.122385
14.4600,1.026757,0.104700
14.4700,1.556017,0.158670
14.4800,1.433685,0.146195
14.4900,1.725136,0.175915
14.5000,0.898603,0.091632
14.5100,0.539537,0.055018
14.5200,0.770650,0.078584
14.5300,0.737706,0.075225
14.5400,1.150833,0.117352
14.5500,0.571875,0.058315
14.5600,0.488303,0.049793
14.5700,0.099934,0.010190
14.5800,-0.032455,-0.003309
14.5900,0.052532,0.005357
14.6000,-0.358831,-0.036591
14.6100,-0.693518,-0.070719
14.6200,-0.776888,-0.079220
14.6300,-0.705706,-0.071962
14.6400,-0.014300,-0.001458
14.6500,-0.061405,-0.006262
14.6600,0.012364,0.001261
14.6700,-0.138433,-0.014116
14.6800,-0.048348,-0.004930
14.6900,0.404373,0.041235
14.7000,0.595112,0.060685
14.7100,0.349106,0.035599
14.7200,-0.165809,-0.016908
14.7300,-0.296507,-0.030235
14.7400,-0.348051,-0.035491
14.7500,-0.237270,-0.024195
14.7600,-0.210331,-0.021448
14.7700,-0.079872,-0.008145
14.7800,0.020202,0.002060
14.7900,-0.371277,-0.037860
14.8000,0.155348,0.015841
14.8100,0.205099,0.020914
14.8200,0.541124,0.055179
14.8300,0.456690,0.046569
14.8400,0.741068,0.075568
14.8500,1.119768,0.114185
14.8600,1.805786,0.184139
14.8700,1.439178,0.146755
14.8800,1.037644,0.105810
14.8900,0.959650,0.097857
14.9000,1.113741,0.113570
14.9100,1.474257,0.150332
14.9200,1.223942,0.124807
14.9300,1.525411,0.155549
14.9400,0.916268,0.093433
14.9500,0.485931,0.049551
14.9600,0.554760,0.056570
14.9700,0.503448,0.051337
14.9800,0.390914,0.039862
14.9900,0.009104,0.000928
15.0000,-0.274870,-0.028029
15.0100,-0.506816,-0.051681
15.0200,-0.248355,-0.025325
15.0300,0.379444,0.038692
15.0400,-0.236412,-0.024107
15.0500,-0.776214,-0.079152
15.0600,-0.981372,-0.100072
15.0700,-1.014355,-0.103435
15.0800,-0.568411,-0.057962
15.0900,-0.875669,-0.089293
15.1000,-1.225759,-0.124993
15.1100,-1.547127,-0.157763
15.1200,-1.094353,-0.111593
15.1300,-0.573257,-0.058456
15.1400,-0.878832,-0.089616
15.1500,-0.693476,-0.070715
15.1600,-0.060158,-0.006134
15.1700,0.424340,0.043271
15.1800,-0.023748,-0.002422
15.1900,-0.126395,-0.012889
15.2000,-0.386702,-0.039433
15.2100,-0.418926,-0.042719
15.2200,-0.163903,-0.016713
15.2300,-0.196817,-0.020070
15.2400,-0.034830,-0.003552
15.2500,-0.049290,-0.005026
15.2600,-0.225444,-0.022989
15.2700,-0.180588,-0.018415
15.2800,-0.428836,-0.043729
15.2900,-0.688490,-0.070206
15.3000,-0.246422,-0.025128
15.3100,-0.271602,-0.027696
15.3200,-0.064651,-0.006593
15.3300,0.155688,0.015876
15.3400,0.737613,0.075216
15.3500,1.130721,0.115301
15.3600,0.786620,0.080213
15.3700,0.716033,0.073015
15.3800,0.572472,0.058376
15.3900,0.948352,0.096705
15.4000,1.386051,0.141338
15.4100,1.380419,0.140764
15.4200,0.962495,0.098147
15.4300,0.342039,0.034878
15.4400,-0.220898,-0.022525
15.4500,0.165778,0.016905
15.4600,0.386874,0.039450
15.4700,-0.138674,-0.014141
15.4800,0.232445,0.023703
15.4900,0.008682,0.000885
15.5000,-0.227604,-0.023209
15.5100,-0.171240,-0.017462
15.5200,0.189568,0.019331
15.5300,-0.085993,-0.008769
15.5400,-0.454305,-0.046326
15.5500,-0.185545,-0.018920
15.5600,-0.802085,-0.081790
15.5700,-0.530851,-0.054132
15.5800,-0.810166,-0.082614
15.5900,-0.956634,-0.097549
15.6000,-0.661607,-0.067465
15.6100,-0.651427,-0.066427
15.6200,-0.804306,-0.082016
15.6300,-1.076873,-0.109811
15.6400,-0.835861,-0.085234
15.6500,-0.745209,-0.075990
15.6600,-1.000548,-0.102027
15.6700,-1.021380,-0.104152
15.6800,-1.025816,-0.104604
15.6900,-0.936016,-0.095447
15.7000,-1.194303,-0.121785
15.7100,-0.355456,-0.036246
15.7200,0.128534,0.013107
15.7300,0.255132,0.026016
15.7400,0.115524,0.011780
15.7500,0.051990,0.005302
15.7600,0.589818,0.060145
15.7700,0.261881,0.026704
15.7800,0.339797,0.034650
15.7900,0.199052,0.020298
15.8000,-0.121685,-0.012408
15.8100,-0.243227,-0.024802
15.8200,-0.254022,-0.025903
15.8300,-0.088581,-0.009033
15.8400,-0.403264,-0.041122
15.8500,-0.485617,-0.049519
15.8600,-0.110762,-0.011295
15.8700,0.250964,0.025591
15.8800,0.559130,0.057015
15.8900,0.320660,0.032698
15.9000,0.088267,0.009001
15.9100,0.530221,0.054068
15.9200,0.964492,0.098351
15.9300,1.001269,0.102101
15.9400,1.071937,0.109307
15.9500,0.859534,0.087648
15.9600,0.500199,0.051006
15.9700,0.342645,0.034940
15.9800,0.585144,0.059668
15.9900,0.450032,0.045890
16.0000,0.109329,0.011148
16.0100,-0.516199,-0.052638
16.0200,-0.245530,-0.025037
16.0300,-0.379820,-0.038731
16.0400,-0.570638,-0.058189
16.0500,0.092495,0.009432
16.0600,0.700758,0.071457
16.0700,0.866791,0.088388
16.0800,0.657193,0.067015
16.0900,0.702723,0.071658
16.1000,1.105274,0.112707
16.1100,1.246574,0.127115
16.1200,1.209324,0.123317
16.1300,1.274766,0.129990
16.1400,0.925411,0.094366
16.1500,0.984463,0.100387
16.1600,0.528642,0.053906
16.1700,0.673377,0.068665
16.1800,0.569165,0.058039
16.1900,0.203541,0.020755
16.2000,-0.307942,-0.031401
16.2100,-0.783878,-0.079933
16.2200,-0.669854,-0.068306
16.2300,-1.039234,-0.105972
16.2400,-1.170789,-0.119387
16.2500,-1.133509,-0.115586
16.2600,-1.294459,-0.131998
16.2700,-1.093831,-0.111540
16.2800,-1.331815,-0.135807
16.2900,-1.366312,-0.139325
16.3000,-1.154738,-0.117751
16.3100,-1.351215,-0.137786
16.3200,-1.325303,-0.135143
16.3300,-1.213720,-0.123765
16.3400,-0.651826,-0.066468
16.3500,-0.829161,-0.084551
16.3600,-0.854994,-0.087185
16.3700,-0.479080,-0.048853
16.3800,-0.376781,-0.038421
16.3900,-0.206687,-0.021076
16.4000,0.122636,0.012505
16.4100,-0.106001,-0.010809
16.4200,-0.588074,-0.059967
16.4300,-0.630441,-0.064287
16.4400,-0.445599,-0.045438
16.4500,-0.507112,-0.051711
16.4600,-0.707971,-0.072193
16.4700,-0.960949,-0.097990
16.4800,-0.868607,-0.088573
16.4900,-0.660011,-0.067302
16.5000,-0.192726,-0.019653
16.5100,-0.069961,-0.007134
16.5200,-0.486772,-0.049637
16.5300,-0.781270,-0.079667
16.5400,-1.115920,-0.113792
16.5500,-0.640819,-0.065345
16.5600,-0.140910,-0.014369
16.5700,-0.011455,-0.001168
16.5800,0.282225,0.028779
16.5900,0.488695,0.049833
16.6000,1.086882,0.110831
16.6100,0.939972,0.095850
16.6200,0.918607,0.093672
16.6300,0.810885,0.082687
16.6400,0.607332,0.061931
16.6500,0.947903,0.096659
16.6600,1.015177,0.103519
16.6700,0.929312,0.094763
16.6800,0.856417,0.087330
16.6900,0.604376,0.061629
16.7000,0.276933,0.028239
16.7100,0.500738,0.051061
16.7200,0.625466,0.063780
16.7300,0.930049,0.094839
16.7400,0.984680,0.100409
16.7500,0.740454,0.075505
16.7600,0.983470,0.100286
16.7700,0.697152,0.071090
16.7800,0.546683,0.055746
16.7900,0.571007,0.058226
16.8000,0.642854,0.065553
16.8100,0.783317,0.079876
16.8200,0.732822,0.074727
16.8300,0.589852,0.060148
16.8400,0.348867,0.035575
16.8500,0.524163,0.053450
16.8600,0.512333,0.052243
16.8700,0.326671,0.033311
16.8800,0.010074,0.001027
16.8900,0.283313,0.028890
16.9000,0.053386,0.005444
16.9100,-0.018097,-0.001845
16.9200,-0.373138,-0.038050
16.9300,-0.586790,-0.059836
16.9400,-0.497889,-0.050771
16.9500,0.093461,0.009530
16.9600,0.012187,0.001243
16.9700,-0.176343,-0.017982
16.9800,0.422565,0.043090
16.9900,0.433451,0.044200
17.0000,0.184461,0.018810
17.0100,0.152743,0.015575
17.0200,0.086785,0.008850
17.0300,0.164808,0.016806
17.0400,0.300290,0.030621
17.0500,0.340259,0.034697
17.0600,0.640989,0.065363
17.0700,0.689526,0.070312
17.0800,0.941935,0.096051
17.0900,0.535274,0.054583
17.1000,0.175070,0.017852
17.1100,0.209710,0.021385
17.1200,0.296103,0.030194
17.1300,0.083769,0.008542
17.1400,-0.552839,-0.056374
17.1500,-0.425394,-0.043378
17.1600,-0.273673,-0.027907
17.1700,-0.359501,-0.036659
17.1800,-0.710103,-0.072410
17.1900,-0.510801,-0.052087
17.2000,-0.454016,-0.046297
17.2100,-0.181128,-0.018470
17.2200,-0.230571,-0.023512
17.2300,-0.232215,-0.023679
17.2400,-0.064227,-0.006549
17.2500,-0.476425,-0.048582
17.2600,-0.774020,-0.078928
17.2700,-0.367412,-0.037466
17.2800,-0.349641,-0.035653
17.2900,-0.165441,-0.016870
17.3000,-0.119502,-0.012186
17.3100,-0.456698,-0.046570
17.3200,0.116313,0.011861
17.3300,0.235600,0.024025
17.3400,0.609306,0.062132
17.3500,0.677041,0.069039
17.3600,0.172390,0.017579
17.3700,0.118463,0.012080
17.3800,0.310536,0.031666
17.3900,0.725509,0.073981
17.4000,0.656453,0.066940
17.4100,0.957085,0.097596
17.4200,0.790034,0.080561
17.4300,0.486851,0.049645
17.4400,0.131482,0.013407
17.4500,0.078133,0.007967
17.4600,-0.296988,-0.030284
17.4700,-0.134080,-0.013672
17.4800,-0.048720,-0.004968
