time_s,accel_m_s2,accel_g
8.7500,2.828052,0.288381
8.7600,0.955089,0.097392
8.7700,0.286807,0.029246
8.7800,0.353457,0.036043
8.7900,0.177116,0.018061
8.8000,-0.483179,-0.049271
8.8100,-2.277441,-0.232234
8.8200,-1.447318,-0.147585
8.8300,-2.285454,-0.233051
8.8400,-2.247140,-0.229144
8.8500,-2.111898,-0.215354
8.8600,-1.426416,-0.145454
8.8700,-1.685135,-0.171836
8.8800,-2.134471,-0.217655
8.8900,-2.416895,-0.246455
8.9000,-2.759330,-0.281373
8.9100,-2.661272,-0.271374
8.9200,-1.896198,-0.193358
8.9300,-1.808630,-0.184429
8.9400,-0.586452,-0.059801
8.9500,-1.513195,-0.154303
8.9600,-1.830375,-0.186646
8.9700,-2.194431,-0.223770
8.9800,-2.376495,-0.242335
8.9900,-1.547972,-0.157849
9.0000,-2.388806,-0.243590
9.0100,-4.277327,-0.436166
9.0200,-4.860698,-0.495653
9.0300,-4.672310,-0.476443
9.0400,-3.933827,-0.401139
9.0500,-4.104495,-0.418542
9.0600,-2.763042,-0.281752
9.0700,-2.257504,-0.230201
9.0800,-2.429632,-0.247754
9.0900,-2.839100,-0.289508
9.1000,-1.996926,-0.203630
9.1100,-0.696559,-0.071029
9.1200,-0.708491,-0.072246
9.1300,-0.359085,-0.036617
9.1400,-0.441927,-0.045064
9.1500,-0.430312,-0.043880
9.1600,0.496944,0.050674
9.1700,-0.666077,-0.067921
9.1800,-0.296808,-0.030266
9.1900,-0.373650,-0.038102
9.2000,0.529050,0.053948
9.2100,0.845127,0.086179
9.2200,0.146377,0.014926
9.2300,0.357940,0.036500
9.2400,0.764305,0.077937
9.2500,1.138404,0.116085
9.2600,0.808305,0.082424
9.2700,0.137923,0.014064
9.2800,-0.467377,-0.047659
9.2900,-0.505894,-0.051587
9.3000,-1.127205,-0.114943
9.3100,-1.981032,-0.202009
9.3200,-2.186110,-0.222921
9.3300,-3.024872,-0.308451
9.3400,-2.191765,-0.223498
9.3500,-1.707494,-0.174116
9.3600,-2.869180,-0.292575
9.3700,-2.418926,-0.246662
9.3800,-1.538286,-0.156862
9.3900,-2.038823,-0.207902
9.4000,-1.267790,-0.129279
9.4100,-2.191744,-0.223496
9.4200,-2.011431,-0.205109
9.4300,-2.496874,-0.254610
9.4400,-2.895977,-0.295307
9.4500,-2.205603,-0.224909
9.4600,-2.216517,-0.226022
9.4700,-1.361699,-0.138855
9.4800,-0.493270,-0.050300
9.4900,-0.327455,-0.033391
9.5000,0.417724,0.042596
9.5100,-0.270738,-0.027608
9.5200,-0.799625,-0.081539
9.5300,-0.328232,-0.033470
9.5400,0.003147,0.000321
9.5500,-1.097173,-0.111881
9.5600,-1.200426,-0.122409
9.5700,-0.830767,-0.084715
9.5800,-0.858958,-0.087589
9.5900,-0.411137,-0.041924
9.6000,-0.989116,-0.100862
9.6100,-2.557706,-0.260813
9.6200,-2.672477,-0.272517
9.6300,-2.948749,-0.300689
9.6400,-2.683085,-0.273599
9.6500,-2.103333,-0.214480
9.6600,-1.812065,-0.184779
9.6700,-1.344797,-0.137131
9.6800,0.488905,0.049854
9.6900,1.046089,0.106671
9.7000,-0.141526,-0.014432
9.7100,0.329313,0.033581
9.7200,0.978779,0.099808
9.7300,1.749722,0.178422
9.7400,1.448435,0.147699
9.7500,1.461076,0.148988
9.7600,1.448074,0.147662
9.7700,1.677391,0.171046
9.7800,1.844532,0.188090
9.7900,1.643805,0.167621
9.8000,1.020173,0.104029
9.8100,1.209620,0.123347
9.8200,1.581342,0.161252
9.8300,0.736328,0.075085
9.8400,0.186217,0.018989
9.8500,0.976109,0.099535
9.8600,0.992119,0.101168
9.8700,1.063259,0.108422
9.8800,0.380144,0.038764
9.8900,-1.444421,-0.147290
9.9000,-1.967899,-0.200670
9.9100,-2.496155,-0.254537
9.9200,-3.714291,-0.378752
9.9300,-4.266239,-0.435035
9.9400,-4.221818,-0.430506
9.9500,-3.967798,-0.404603
9.9600,-3.362543,-0.342884
9.9700,-2.543842,-0.259400
9.9800,-1.638941,-0.167125
9.9900,-1.292481,-0.131796
10.0000,-1.719330,-0.175323
10.0100,-0.947862,-0.096655
10.0200,-0.779406,-0.079477
10.0300,-0.427496,-0.043593
10.0400,-0.379969,-0.038746
10.0500,-0.482076,-0.049158
10.0600,-0.015234,-0.001553
10.0700,-0.100001,-0.010197
10.0800,0.257350,0.026242
10.0900,-0.457424,-0.046644
10.1000,-1.005924,-0.102576
10.1100,-1.531512,-0.156171
10.1200,-1.562876,-0.159369
10.1300,-1.025311,-0.104553
10.1400,0.288934,0.029463
10.1500,0.635643,0.064818
10.1600,0.081204,0.008281
10.1700,-0.499427,-0.050927
10.1800,-0.936234,-0.095469
10.1900,-0.122875,-0.012530
10.2000,-0.427012,-0.043543
10.2100,-0.888888,-0.090641
10.2200,-0.231104,-0.023566
10.2300,-1.021988,-0.104214
10.2400,-1.000879,-0.102061
10.2500,-1.220674,-0.124474
10.2600,-0.049618,-0.005060
10.2700,1.000922,0.102066
10.2800,0.604040,0.061595
10.2900,1.367923,0.139489
10.3000,1.859958,0.189663
10.3100,1.629237,0.166136
10.3200,0.985283,0.100471
10.3300,0.682760,0.069622
10.3400,0.687143,0.070069
10.3500,0.565351,0.057650
10.3600,0.848342,0.086507
10.3700,0.543582,0.055430
10.3800,0.078356,0.007990
10.3900,-0.015144,-0.001544
10.4000,0.020154,0.002055
10.4100,-0.737759,-0.075230
10.4200,-1.429600,-0.145779
10.4300,-2.095853,-0.213718
10.4400,-2.393702,-0.244090
10.4500,-2.810140,-0.286555
10.4600,-2.974634,-0.303328
10.4700,-2.667682,-0.272028
10.4800,-2.739581,-0.279359
10.4900,-1.977094,-0.201608
10.5000,-2.515116,-0.256470
10.5100,-1.960564,-0.199922
10.5200,-1.503944,-0.153360
10.5300,-2.519095,-0.256876
10.5400,-3.054958,-0.311519
10.5500,-3.278874,-0.334352
10.5600,-2.394606,-0.244182
10.5700,-1.504142,-0.153380
10.5800,-0.871191,-0.088837
10.5900,0.409016,0.041708
10.6000,0.445088,0.045386
10.6100,0.668052,0.068122
10.6200,0.900521,0.091828
10.6300,1.504237,0.153389
10.6400,1.855432,0.189201
10.6500,1.118532,0.114059
10.6600,1.628415,0.166052
10.6700,1.367071,0.139402
10.6800,0.623602,0.063590
10.6900,1.418895,0.144687
10.7000,2.520153,0.256984
10.7100,2.883196,0.294004
10.7200,2.997169,0.305626
10.7300,2.518069,0.256772
10.7400,1.909105,0.194675
10.7500,1.244416,0.126895
10.7600,1.478170,0.150731
10.7700,1.771493,0.180642
10.7800,1.599195,0.163072
10.7900,2.153163,0.219562
10.8000,2.493437,0.254260
10.8100,2.753040,0.280732
10.8200,3.352183,0.341827
10.8300,3.256101,0.332030
10.8400,3.266040,0.333043
10.8500,2.953707,0.301194
10.8600,3.828834,0.390432
10.8700,3.472367,0.354083
10.8800,3.640045,0.371181
10.8900,3.835950,0.391158
10.9000,5.029524,0.512869
10.9100,4.924966,0.502207
10.9200,4.078459,0.415887
10.9300,3.380647,0.344730
10.9400,3.774464,0.384888
10.9500,3.282303,0.334702
10.9600,2.694644,0.274777
10.9700,1.195498,0.121907
10.9800,0.707656,0.072161
10.9900,1.193796,0.121733
11.0000,1.050620,0.107133
11.0100,0.940524,0.095907
11.0200,0.981417,0.100077
11.0300,-0.205382,-0.020943
11.0400,0.518578,0.052880
11.0500,1.338307,0.136469
11.0600,1.288131,0.131353
11.0700,0.450528,0.045941
11.0800,0.579436,0.059086
11.0900,0.367793,0.037504
11.1000,-0.714971,-0.072907
11.1100,-0.810331,-0.082631
11.1200,-1.078359,-0.109962
11.1300,-0.896080,-0.091375
11.1400,-0.520967,-0.053124
11.1500,-0.176418,-0.017990
11.1600,-0.558648,-0.056966
11.1700,-1.205389,-0.122915
11.1800,-2.252381,-0.229679
11.1900,-3.450656,-0.351869
11.2000,-4.366667,-0.445276
11.2100,-4.953082,-0.505074
11.2200,-3.878498,-0.395497
11.2300,-3.688722,-0.376145
11.2400,-3.689196,-0.376193
11.2500,-2.950634,-0.300881
11.2600,-2.258548,-0.230308
11.2700,-2.018042,-0.205783
11.2800,-1.273211,-0.129831
11.2900,-0.486188,-0.049577
11.3000,0.573103,0.058440
11.3100,1.853155,0.188969
11.3200,2.657267,0.270966
11.3300,3.211486,0.327480
11.3400,4.406474,0.449335
11.3500,4.448694,0.453640
11.3600,4.066097,0.414627
11.3700,3.993586,0.407232
11.3800,4.453606,0.454141
11.3900,3.842193,0.391795
11.4000,3.637097,0.370881
11.4100,2.710076,0.276351
11.4200,2.514665,0.256424
11.4300,2.907123,0.296444
11.4400,3.125252,0.318687
11.4500,2.967128,0.302563
11.4600,2.747879,0.280206
11.4700,2.536527,0.258654
11.4800,2.428174,0.247605
11.4900,2.593771,0.264491
11.5000,2.646617,0.269880
11.5100,2.261393,0.230598
11.5200,1.158500,0.118134
11.5300,1.275694,0.130085
11.5400,0.986160,0.100560
11.5500,0.810051,0.082602
11.5600,0.783487,0.079893
11.5700,1.055949,0.107677
11.5800,0.759824,0.077480
11.5900,0.138629,0.014136
11.6000,0.642083,0.065474
11.6100,0.390509,0.039821
11.6200,0.250855,0.025580
11.6300,-0.576706,-0.058808
11.6400,0.042809,0.004365
11.6500,-0.318507,-0.032479
11.6600,-0.813189,-0.082922
11.6700,-0.181212,-0.018478
11.6800,-0.174717,-0.017816
11.6900,0.102381,0.010440
11.7000,0.014474,0.001476
11.7100,0.224075,0.022849
11.7200,0.064718,0.006599
11.7300,-0.183184,-0.018680
11.7400,-0.818796,-0.083494
11.7500,-1.029594,-0.104989
11.7600,-0.231662,-0.023623
11.7700,-0.307416,-0.031348
11.7800,-0.210338,-0.021449
11.7900,-1.406945,-0.143468
11.8000,-1.171966,-0.119507
11.8100,-0.203206,-0.020721
11.8200,0.048578,0.004954
11.8300,0.660260,0.067328
11.8400,0.110177,0.011235
11.8500,-0.234238,-0.023886
11.8600,-0.449316,-0.045817
11.8700,-0.774583,-0.078985
11.8800,-0.195964,-0.019983
11.8900,-0.797623,-0.081335
11.9000,-0.282843,-0.028842
11.9100,-0.001792,-0.000183
11.9200,-0.560507,-0.057156
11.9300,-0.555056,-0.056600
11.9400,-0.444769,-0.045354
11.9500,-0.206848,-0.021093
11.9600,-0.390759,-0.039846
11.9700,0.039080,0.003985
11.9800,0.262110,0.026728
11.9900,0.403526,0.041148
12.0000,0.487852,0.049747
12.0100,0.762463,0.077750
12.0200,0.210777,0.021493
12.0300,-0.266295,-0.027155
12.0400,0.161329,0.016451
12.0500,1.432359,0.146060
12.0600,1.971571,0.201044
12.0700,1.932924,0.197103
12.0800,1.707447,0.174111
12.0900,1.672632,0.170561
12.1000,2.094059,0.213535
12.1100,2.370062,0.241679
12.1200,1.779342,0.181442
12.1300,1.249172,0.127380
12.1400,0.802158,0.081797
12.1500,0.124211,0.012666
12.1600,-0.028322,-0.002888
12.1700,0.013885,0.001416
12.1800,0.146794,0.014969
12.1900,-0.501651,-0.051154
12.2000,-1.958126,-0.199673
12.2100,-2.248123,-0.229245
12.2200,-1.557335,-0.158804
12.2300,-2.058978,-0.209957
12.2400,-2.325507,-0.237136
12.2500,-2.961241,-0.301963
12.2600,-2.678710,-0.273152
12.2700,-2.973402,-0.303203
12.2800,-3.577620,-0.364816
12.2900,-2.861401,-0.291782
12.3000,-2.821586,-0.287722
12.3100,-2.986389,-0.304527
12.3200,-3.661578,-0.373377
12.3300,-3.777210,-0.385168
12.3400,-2.924096,-0.298175
12.3500,-3.004205,-0.306344
12.3600,-3.844630,-0.392043
12.3700,-2.479856,-0.252875
12.3800,-1.986311,-0.202547
12.3900,-1.989951,-0.202919
12.4000,-1.666646,-0.169951
12.4100,-1.347698,-0.137427
12.4200,-0.993452,-0.101304
12.4300,-0.335606,-0.034222
12.4400,0.027112,0.002765
12.4500,-0.035045,-0.003574
12.4600,-0.280058,-0.028558
12.4700,-0.018246,-0.001861
12.4800,1.700816,0.173435
12.4900,2.063948,0.210464
12.5000,2.180578,0.222357
12.5100,2.074337,0.211523
12.5200,2.034371,0.207448
12.5300,2.274324,0.231917
12.5400,2.243512,0.228775
12.5500,2.153198,0.219565
12.5600,1.946883,0.198527
12.5700,1.589920,0.162127
12.5800,1.037738,0.105820
12.5900,0.927366,0.094565
12.6000,0.385318,0.039292
12.6100,0.733357,0.074782
12.6200,0.361822,0.036896
12.6300,-0.406888,-0.041491
12.6400,-0.973799,-0.099300
12.6500,-1.347923,-0.137450
12.6600,-1.801488,-0.183701
12.6700,-2.106777,-0.214831
12.6800,-1.623640,-0.165565
12.6900,-1.504957,-0.153463
12.7000,-1.940177,-0.197843
12.7100,-2.209089,-0.225264
12.7200,-2.056606,-0.209715
12.7300,-2.045464,-0.208579
12.7400,-2.305274,-0.235073
12.7500,-1.631914,-0.166409
12.7600,-1.292351,-0.131783
12.7700,-1.133950,-0.115631
12.7800,-1.355065,-0.138178
12.7900,-1.170791,-0.119387
12.8000,-0.835654,-0.085213
12.8100,-0.735867,-0.075038
12.8200,-0.145690,-0.014856
12.8300,0.880409,0.089777
12.8400,1.627316,0.165940
12.8500,1.668504,0.170140
12.8600,1.959438,0.199807
12.8700,2.364966,0.241159
12.8800,2.659253,0.271168
12.8900,2.383361,0.243035
12.9000,1.893848,0.193119
12.9100,2.048521,0.208891
12.9200,1.889021,0.192626
12.9300,1.667183,0.170005
12.9400,2.255547,0.230002
12.9500,2.408902,0.245640
12.9600,2.542140,0.259226
12.9700,2.453853,0.250223
12.9800,2.165803,0.220850
12.9900,1.253427,0.127814
13.0000,0.763408,0.077846
13.0100,-0.110025,-0.011219
13.0200,-0.750089,-0.076488
13.0300,-0.971537,-0.099069
13.0400,-1.401350,-0.142898
13.0500,-1.921327,-0.195921
13.0600,-1.920007,-0.195786
13.0700,-1.899030,-0.193647
13.0800,-1.320643,-0.134668
13.0900,-1.225357,-0.124952
13.1000,-1.839933,-0.187621
13.1100,-1.547691,-0.157821
13.1200,-1.253050,-0.127776
13.1300,-1.471431,-0.150044
13.1400,-1.379398,-0.140659
13.1500,-1.609694,-0.164143
13.1600,-1.181878,-0.120518
13.1700,-0.878834,-0.089616
13.1800,-1.117810,-0.113985
13.1900,-1.303018,-0.132871
13.2000,-0.019115,-0.001949
13.2100,0.326477,0.033291
13.2200,0.385055,0.039265
13.2300,0.595348,0.060709
13.2400,0.722353,0.073659
13.2500,-0.148328,-0.015125
13.2600,-0.312256,-0.031841
13.2700,-0.946002,-0.096465
13.2800,-0.794601,-0.081027
13.2900,-0.939655,-0.095818
13.3000,-1.045997,-0.106662
13.3100,-0.933873,-0.095229
13.3200,-0.797645,-0.081337
13.3300,-0.481396,-0.049089
13.3400,0.075359,0.007684
13.3500,0.088913,0.009067
13.3600,0.154226,0.015727
13.3700,0.672427,0.068568
13.3800,1.105516,0.112731
13.3900,0.795129,0.081081
13.4000,0.925954,0.094421
13.4100,0.555097,0.056604
13.4200,0.717577,0.073172
13.4300,1.253095,0.127780
13.4400,0.820520,0.083670
13.4500,0.241039,0.024579
13.4600,-0.128965,-0.013151
13.4700,-0.755401,-0.077030
13.4800,-0.927469,-0.094576
13.4900,-0.304584,-0.031059
13.5000,-0.456323,-0.046532
13.5100,-0.535816,-0.054638
13.5200,-0.354554,-0.036154
13.5300,-0.443633,-0.045238
13.5400,-0.124374,-0.012683
13.5500,0.283894,0.028949
13.5600,0.260174,0.026530
13.5700,-0.545853,-0.055662
13.5800,-0.559871,-0.057091
13.5900,-1.196848,-0.122045
13.6000,-1.062506,-0.108345
13.6100,-0.373734,-0.038110
13.6200,0.016017,0.001633
13.6300,0.445732,0.045452
13.6400,0.021968,0.002240
13.6500,-0.324903,-0.033131
13.6600,-0.480906,-0.049039
13.6700,-0.282253,-0.028782
13.6800,-0.109113,-0.011126
13.6900,-0.093746,-0.009559
13.7000,-0.669386,-0.068258
13.7100,-0.864663,-0.088171
13.7200,-1.001505,-0.102125
13.7300,-0.852027,-0.086883
13.7400,-0.203627,-0.020764
13.7500,-0.424936,-0.043331
13.7600,-0.093894,-0.009575
13.7700,-0.030482,-0.003108
13.7800,-0.343580,-0.035035
13.7900,-0.469086,-0.047833
13.8000,-0.192433,-0.019623
13.8100,0.307265,0.031332
13.8200,1.062785,0.108374
13.8300,0.819984,0.083615
13.8400,0.865254,0.088231
13.8500,0.737747,0.075229
13.8600,0.246930,0.025180
13.8700,0.191356,0.019513
13.8800,0.344514,0.035131
13.8900,0.022910,0.002336
13.9000,0.001179,0.000120
13.9100,0.153776,0.015681
13.9200,-0.008142,-0.000830
13.9300,-0.426883,-0.043530
13.9400,-0.422318,-0.043064
13.9500,-0.698742,-0.071252
13.9600,-0.774068,-0.078933
13.9700,-0.504418,-0.051436
13.9800,-0.730079,-0.074447
13.9900,-1.324705,-0.135082
14.0000,-1.173868,-0.119701
14.0100,-1.226260,-0.125044
14.0200,-1.228528,-0.125275
14.0300,-1.614562,-0.164640
14.0400,-1.297283,-0.132286
14.0500,-1.169300,-0.119235
14.0600,-0.954142,-0.097295
14.0700,-1.094596,-0.111618
14.0800,-1.307513,-0.133329
14.0900,-1.186645,-0.121004
14.1000,-0.960217,-0.097915
14.1100,-0.883555,-0.090098
14.1200,0.093266,0.009510
14.1300,0.050038,0.005102
14.1400,-0.204961,-0.020900
14.1500,0.260550,0.026569
14.1600,0.534882,0.054543
14.1700,0.076103,0.007760
14.1800,-0.412104,-0.042023
14.1900,-0.225261,-0.022970
14.2000,0.218553,0.022286
14.2100,0.423123,0.043147
14.2200,0.088488,0.009023
14.2300,0.456691,0.046570
14.2400,-0.022039,-0.002247
14.2500,-0.260731,-0.026587
14.2600,-0.702817,-0.071667
14.2700,-0.369666,-0.037695
14.2800,-0.284514,-0.029012
14.2900,-0.478390,-0.048782
14.3000,0.217493,0.022178
14.3100,0.661481,0.067452
14.3200,0.828710,0.084505
14.3300,1.003031,0.102281
14.3400,0.649549,0.066236
14.3500,0.523339,0.053366
14.3600,0.521289,0.053157
14.3700,-0.381988,-0.038952
14.3800,-0.949834,-0.096856
14.3900,-1.180556,-0.120383
14.4000,-1.462520,-0.149136
14.4100,-1.386544,-0.141388
14.4200,-1.280785,-0.130604
14.4300,-1.091047,-0.111256
14.4400,-0.365233,-0.037243
14.4500,-0.555772,-0.056673
14.4600,-0.891475,-0.090905
14.4700,-0.269598,-0.027491
14.4800,0.300158,0.030608
14.4900,0.978042,0.099732
14.5000,1.503073,0.153271
14.5100,1.576950,0.160804
14.5200,1.851788,0.188830
14.5300,2.129820,0.217181
14.5400,2.359020,0.240553
14.5500,2.620245,0.267191
14.5600,2.363358,0.240995
14.5700,2.536943,0.258696
14.5800,2.506243,0.255566
14.5900,2.392107,0.243927
14.6000,1.968671,0.200749
14.6100,1.830877,0.186697
14.6200,2.247455,0.229177
14.6300,2.505980,0.255539
14.6400,2.439645,0.248775
14.6500,2.451354,0.249969
14.6600,2.442426,0.249058
14.6700,2.806020,0.286134
14.6800,2.820296,0.287590
14.6900,2.612799,0.266431
14.7000,2.286347,0.233142
14.7100,2.022270,0.206214
14.7200,1.570527,0.160149
14.7300,1.185942,0.120932
14.7400,1.377209,0.140436
14.7500,0.975437,0.099467
14.7600,0.421683,0.043000
14.7700,0.274344,0.027975
14.7800,-0.029374,-0.002995
14.7900,0.064778,0.006605
14.8000,-0.069889,-0.007127
14.8100,-0.175195,-0.017865
14.8200,-0.563220,-0.057432
14.8300,-1.253401,-0.127811
14.8400,-1.207264,-0.123107
14.8500,-1.482856,-0.151209
14.8600,-1.605467,-0.163712
14.8700,-1.748308,-0.178278
14.8800,-1.843662,-0.188001
14.8900,-2.173569,-0.221642
14.9000,-2.365209,-0.241184
14.9100,-1.514246,-0.154410
14.9200,-1.334062,-0.136036
14.9300,-1.355853,-0.138259
14.9400,-1.511594,-0.154140
14.9500,-1.454040,-0.148271
14.9600,-1.196988,-0.122059
14.9700,-1.194507,-0.121806
14.9800,-1.250814,-0.127548
14.9900,-0.946880,-0.096555
15.0000,-1.280671,-0.130592
15.0100,-1.169356,-0.119241
15.0200,-0.920966,-0.093912
15.0300,-0.853247,-0.087007
15.0400,-0.660108,-0.067312
15.0500,-0.711456,-0.072548
15.0600,-0.814556,-0.083062
15.0700,-0.885635,-0.090310
15.0800,-0.763327,-0.077838
15.0900,-0.626053,-0.063840
15.1000,-0.911931,-0.092991
15.1100,-1.019622,-0.103973
15.1200,-0.969609,-0.098873
15.1300,-0.901249,-0.091902
15.1400,-1.195117,-0.121868
15.1500,-0.683184,-0.069665
15.1600,-0.472128,-0.048144
15.1700,-0.232200,-0.023678
15.1800,-0.116562,-0.011886
15.1900,-0.404765,-0.041275
15.2000,-0.453602,-0.046254
15.2100,-0.835526,-0.085200
15.2200,-0.777281,-0.079261
15.2300,-0.321233,-0.032757
15.2400,-0.087784,-0.008951
15.2500,-0.013506,-0.001377
15.2600,-0.398903,-0.040677
15.2700,-0.421697,-0.043001
15.2800,-0.014966,-0.001526
15.2900,0.189836,0.019358
15.3000,0.273778,0.027918
15.3100,1.065920,0.108694
15.3200,1.624072,0.165609
15.3300,1.840093,0.187637
15.3400,1.858142,0.189478
15.3500,1.872161,0.190907
15.3600,2.130229,0.217223
15.3700,1.843713,0.188006
15.3800,1.753274,0.178784
15.3900,2.231409,0.227540
15.4000,2.186145,0.222925
15.4100,2.082402,0.212346
15.4200,1.875331,0.191231
15.4300,1.584061,0.161529
15.4400,1.674192,0.170720
15.4500,2.187553,0.223068
15.4600,2.745360,0.279949
15.4700,2.428871,0.247676
15.4800,2.417873,0.246554
15.4900,2.271597,0.231638
15.5000,1.671428,0.170438
15.5100,1.469965,0.149895
15.5200,1.865522,0.190230
15.5300,2.041454,0.208170
15.5400,2.263964,0.230860
15.5500,1.998456,0.203786
15.5600,1.579613,0.161076
15.5700,1.605517,0.163717
15.5800,1.176343,0.119954
15.5900,0.839904,0.085646
15.6000,0.886339,0.090381
15.6100,0.317073,0.032332
15.6200,0.104603,0.010667
15.6300,-0.201447,-0.020542
15.6400,-0.186166,-0.018984
15.6500,-0.793618,-0.080927
15.6600,-1.159873,-0.118274
15.6700,-1.860662,-0.189735
15.6800,-2.257039,-0.230154
15.6900,-2.396158,-0.244340
15.7000,-2.314085,-0.235971
15.7100,-2.148164,-0.219052
15.7200,-2.457748,-0.250621
15.7300,-2.551179,-0.260148
15.7400,-2.706130,-0.275948
15.7500,-2.931864,-0.298967
15.7600,-2.930421,-0.298820
15.7700,-2.566003,-0.261659
15.7800,-2.335250,-0.238129
15.7900,-1.978980,-0.201800
15.8000,-1.489481,-0.151885
15.8100,-0.743917,-0.075858
15.8200,-0.176495,-0.017998
15.8300,-0.261737,-0.026690
15.8400,-0.432241,-0.044076
15.8500,-0.155960,-0.015903
15.8600,0.241186,0.024594
15.8700,0.539604,0.055024
15.8800,0.198373,0.020228
15.8900,0.021060,0.002148
15.9000,0.001699,0.000173
15.9100,-0.123761,-0.012620
15.9200,-0.343751,-0.035053
15.9300,-0.145735,-0.014861
15.9400,-0.020068,-0.002046
15.9500,0.185542,0.018920
15.9600,0.182049,0.018564
15.9700,-0.086635,-0.008834
15.9800,-0.125501,-0.012798
15.9900,-0.005395,-0.000550
16.0000,-0.047171,-0.004810
16.0100,-0.154231,-0.015727
16.0200,-0.305000,-0.031101
16.0300,-0.393400,-0.040116
16.0400,0.020638,0.002105
16.0500,-0.307363,-0.031342
16.0600,0.019196,0.001957
16.0700,0.160938,0.016411
16.0800,0.134087,0.013673
16.0900,-0.207510,-0.021160
16.1000,0.163462,0.016669
16.1100,-0.010331,-0.001054
16.1200,0.158607,0.016173
16.1300,0.384424,0.039200
16.1400,0.549660,0.056050
16.1500,1.015540,0.103556
16.1600,0.903089,0.092089
16.1700,1.355579,0.138231
16.1800,1.026015,0.104624
16.1900,0.710136,0.072414
16.2000,0.998285,0.101797
16.2100,1.012558,0.103252
16.2200,1.170982,0.119407
16.2300,1.173669,0.119681
16.2400,1.494197,0.152366
16.2500,1.302292,0.132797
16.2600,1.337693,0.136407
16.2700,1.405980,0.143370
16.2800,1.555040,0.158570
16.2900,1.718400,0.175228
16.3000,1.632460,0.166465
16.3100,1.260817,0.128568
16.3200,1.040319,0.106083
16.3300,1.105381,0.112717
16.3400,0.954976,0.097380
16.3500,0.866153,0.088323
16.3600,0.601862,0.061373
16.3700,0.165545,0.016881
16.3800,-0.077306,-0.007883
16.3900,-0.561293,-0.057236
16.4000,-0.902932,-0.092073
16.4100,-0.879898,-0.089725
16.4200,-0.918460,-0.093657
16.4300,-0.613472,-0.062557
16.4400,-0.784934,-0.080041
16.4500,-0.827327,-0.084364
16.4600,-1.222556,-0.124666
16.4700,-1.411890,-0.143973
16.4800,-1.522352,-0.155237
16.4900,-1.657737,-0.169042
16.5000,-1.418350,-0.144631
16.5100,-1.320818,-0.134686
16.5200,-1.398899,-0.142648
16.5300,-1.316960,-0.134293
16.5400,-1.775640,-0.181065
16.5500,-2.033215,-0.207330
16.5600,-2.159957,-0.220254
16.5700,-1.947910,-0.198631
16.5800,-1.939563,-0.197780
16.5900,-1.339854,-0.136627
16.6000,-1.086272,-0.110769
16.6100,-1.117167,-0.113919
16.6200,-1.027181,-0.104743
16.6300,-1.212035,-0.123593
16.6400,-1.116413,-0.113842
16.6500,-1.144889,-0.116746
16.6600,-1.129174,-0.115144
16.6700,-1.225934,-0.125011
16.6800,-0.973999,-0.099320
16.6900,-0.659423,-0.067242
16.7000,-0.625905,-0.063825
16.7100,-0.424743,-0.043312
16.7200,0.074811,0.007629
16.7300,0.101264,0.010326
16.7400,0.164826,0.016808
16.7500,0.315878,0.032211
16.7600,0.731913,0.074634
16.7700,0.521005,0.053128
16.7800,0.329821,0.033632
16.7900,0.159058,0.016219
16.8000,0.046857,0.004778
16.8100,0.025694,0.002620
16.8200,0.112677,0.011490
16.8300,0.208028,0.021213
16.8400,0.596684,0.060845
16.8500,0.750706,0.076551
16.8600,0.614188,0.062630
16.8700,0.405499,0.041349
16.8800,0.502177,0.051208
16.8900,0.567110,0.057829
16.9000,0.639454,0.065206
16.9100,0.655599,0.066852
16.9200,0.705084,0.071899
16.9300,0.252357,0.025733
16.9400,0.050280,0.005127
16.9500,0.136484,0.013918
16.9600,0.299201,0.030510
16.9700,0.487456,0.049707
16.9800,0.482801,0.049232
16.9900,0.748098,0.076285
17.0000,0.688175,0.070174
17.0100,0.710897,0.072491
17.0200,0.803466,0.081931
17.0300,0.894562,0.091220
17.0400,0.804836,0.082070
17.0500,0.848261,0.086499
17.0600,0.799128,0.081488
17.0700,0.982996,0.100238
17.0800,0.884952,0.090240
17.0900,0.863714,0.088074
17.1000,0.882320,0.089972
17.1100,1.193614,0.121715
17.1200,1.679390,0.171250
17.1300,1.109064,0.113093
17.1400,0.725657,0.073996
17.1500,0.485186,0.049475
17.1600,0.296925,0.030278
17.1700,0.023255,0.002371
17.1800,-0.031473,-0.003209
17.1900,0.110866,0.011305
17.2000,0.133823,0.013646
17.2100,0.273453,0.027884
17.2200,0.616667,0.062883
17.2300,0.597390,0.060917
17.2400,0.636551,0.064910
17.2500,0.636856,0.064941
17.2600,0.758512,0.077347
17.2700,0.546388,0.055716
17.2800,0.549364,0.056020
17.2900,0.626911,0.063927
17.3000,0.734707,0.074919
17.3100,0.895379,0.091303
17.3200,0.751126,0.076593
17.3300,0.797435,0.081316
17.3400,0.927881,0.094618
17.3500,0.895852,0.091351
17.3600,0.815430,0.083151
17.3700,0.497025,0.050682
17.3800,0.020692,0.002110
17.3900,-0.424018,-0.043238
17.4000,-0.584768,-0.059630
17.4100,-0.795452,-0.081114
17.4200,-1.258199,-0.128301
17.4300,-1.317061,-0.134303
17.4400,-1.025970,-0.104620
17.4500,-1.037912,-0.105838
